"origin","dest","dist","time"
"38.5456327527818+-77.3161304042259","38.8713914055387+-77.3537212391983",62741,2636
"37.6515501110716+-77.316637102714","38.8713914055387+-77.3537212391983",179882,6479
"38.1222926984186+-78.5118096274855","38.8713914055387+-77.3537212391983",158069,6793
"38.8173416895174+-77.1385911328941","38.8713914055387+-77.3537212391983",32629,1618
"37.1298924789678+-76.4320470348544","38.8713914055387+-77.3537212391983",283082,9687
"38.7486446636452+-77.6002018147819","38.8713914055387+-77.3537212391983",36921,1901
"37.2830480850689+-79.8610365152679","38.8713914055387+-77.3537212391983",355818,12390
"38.9475980424699+-77.2735080486559","38.8713914055387+-77.3537212391983",26307,1250
"36.6534447788173+-80.0038031286507","38.8713914055387+-77.3537212391983",448738,15924
"38.9786688272667+-77.3861465878838","38.8713914055387+-77.3537212391983",15934,1464
"38.7392903776842+-77.0695556217902","38.8713914055387+-77.3537212391983",45869,2225
"38.889000171587+-77.0857736213533","38.8713914055387+-77.3537212391983",28172,1449
"38.8379814984066+-77.0815602797858","38.8713914055387+-77.3537212391983",37849,1741
"37.9718929773656+-76.5294221691517","38.8713914055387+-77.3537212391983",203034,8305
"38.6670544957163+-77.2981651807398","38.8713914055387+-77.3537212391983",33226,2487
"38.6664210131161+-77.2792540624419","38.8713914055387+-77.3537212391983",30857,2208
"37.1598333398084+-76.4311293643949","38.8713914055387+-77.3537212391983",282557,9934
"37.301524144385+-77.2911373973215","38.8713914055387+-77.3537212391983",216515,7519
"37.0286216438226+-76.6789481523498","38.8713914055387+-77.3537212391983",290677,10924
"36.7153431563974+-78.9000738878757","38.8713914055387+-77.3537212391983",355583,13141
"36.9583328965258+-76.2852933536421","38.8713914055387+-77.3537212391983",345036,12065
"37.3309952226553+-76.9767188957725","38.8713914055387+-77.3537212391983",228101,8370
"36.6985454523504+-76.1277261838478","38.8713914055387+-77.3537212391983",360356,12466
"37.7228209422451+-79.3638163533821","38.8713914055387+-77.3537212391983",283482,9656
"37.1466279988834+-76.3964163780682","38.8713914055387+-77.3537212391983",287826,9957
"36.6098860567499+-79.4062725829473","38.8713914055387+-77.3537212391983",365554,14676
"36.5999442387378+-79.4785469194951","38.8713914055387+-77.3537212391983",375023,15171
"37.5589733220377+-76.8062360655471","38.8713914055387+-77.3537212391983",214180,8040
"38.9115512858618+-77.1061852255937","38.8713914055387+-77.3537212391983",29169,1577
"37.0174430419753+-82.0298050706234","38.8713914055387+-77.3537212391983",610128,21530
"38.0596713681818+-78.4816490704136","38.8713914055387+-77.3537212391983",157270,6844
"38.9126664610549+-78.2881872665343","38.8713914055387+-77.3537212391983",95013,4013
"37.3696862954853+-77.4296189949671","38.8713914055387+-77.3537212391983",205208,7332
"37.601669826291+-77.5265933098967","38.8713914055387+-77.3537212391983",180294,6332
"37.2670047539088+-77.5794695979437","38.8713914055387+-77.3537212391983",218942,8254
"38.8191382288676+-78.7691877342233","38.8713914055387+-77.3537212391983",159605,5976
"36.6507359741829+-78.3911562165259","38.8713914055387+-77.3537212391983",339657,11827
"37.4200971419174+-76.6364916323863","38.8713914055387+-77.3537212391983",261584,9398
"38.4253060895247+-78.8691809966588","38.8713914055387+-77.3537212391983",185365,6363
"36.7934609717326+-76.5122783967155","38.8713914055387+-77.3537212391983",331897,12067
"36.6241060734398+-76.7067142740256","38.8713914055387+-77.3537212391983",330602,12389
"37.243187734658+-79.9278969940298","38.8713914055387+-77.3537212391983",362893,12374
"38.171327052514+-77.7244300696529","38.8713914055387+-77.3537212391983",132540,5256
"39.0318609755098+-77.4448345075486","38.8713914055387+-77.3537212391983",27725,1711
"37.5578233283326+-75.7188007758362","38.8713914055387+-77.3537212391983",350642,13954
"39.0023740272047+-77.4275579768117","38.8713914055387+-77.3537212391983",24855,1495
