"origin","dest","dist","time"
"38.6448040268362+-77.280157013301","38.1742629977386+-78.638269787565",164521,8131
"36.7778693978321+-76.2209860238647","38.1742629977386+-78.638269787565",310130,11318
"36.959167071781+-78.3500585666226","38.1742629977386+-78.638269787565",179134,8346
"37.6161385037122+-77.6222343908815","38.1742629977386+-78.638269787565",126690,5458
"37.6429181649909+-77.5457645415893","38.1742629977386+-78.638269787565",124617,5301
"37.6308420608741+-77.560365311497","38.1742629977386+-78.638269787565",122785,5115
"37.5777519341892+-77.5297038120477","38.1742629977386+-78.638269787565",130755,5573
"37.3178819739004+-78.7408810017791","38.1742629977386+-78.638269787565",133638,6480
"37.9762550099166+-77.2128165127803","38.1742629977386+-78.638269787565",193822,7703
"38.9121215236321+-77.4140542693907","38.1742629977386+-78.638269787565",168328,7711
"38.7800200714231+-77.2899634036665","38.1742629977386+-78.638269787565",174602,7897
"38.7475241010542+-77.2193957055796","38.1742629977386+-78.638269787565",177649,8514
"38.7947792665922+-77.3183786867287","38.1742629977386+-78.638269787565",171900,7866
"38.7994707874674+-77.2580933332718","38.1742629977386+-78.638269787565",178737,8246
"38.8689721228275+-77.2539891511122","38.1742629977386+-78.638269787565",173824,7892
"38.8715388525008+-77.2077614531398","38.1742629977386+-78.638269787565",179720,8066
"38.8844846709963+-77.2538587498865","38.1742629977386+-78.638269787565",173244,7834
"38.748870106255+-77.133108895156","38.1742629977386+-78.638269787565",179714,8901
"38.7240208271904+-77.1265633467038","38.1742629977386+-78.638269787565",178570,8786
"38.8322822488752+-77.1756860941717","38.1742629977386+-78.638269787565",185214,8496
"38.8570404903801+-77.2070520444808","38.1742629977386+-78.638269787565",180181,8096
"38.7875878489626+-77.1475833958446","38.1742629977386+-78.638269787565",193381,8690
"38.7889768680187+-77.0704277664064","38.1742629977386+-78.638269787565",201777,8920
"38.9171430522615+-77.3468359542445","38.1742629977386+-78.638269787565",172113,8021
"38.790871930477+-77.2594321850178","38.1742629977386+-78.638269787565",179331,8335
"38.881757167474+-77.4178928245384","38.1742629977386+-78.638269787565",160853,7409
"38.942348929415+-77.3708085090039","38.1742629977386+-78.638269787565",171523,7991
"37.3936786728438+-77.4351936370606","38.1742629977386+-78.638269787565",156813,6400
"37.2415386964664+-77.4231913679388","38.1742629977386+-78.638269787565",176573,7193
"37.4964892314714+-77.5852502158178","38.1742629977386+-78.638269787565",138877,6021
"37.5201417958109+-77.6906407751362","38.1742629977386+-78.638269787565",130660,5229
"37.4035115182112+-77.4693510695457","38.1742629977386+-78.638269787565",159990,6398
"36.6660099238256+-78.7705672576462","38.1742629977386+-78.638269787565",223058,10191
"37.622630512372+-77.353202967593","38.1742629977386+-78.638269787565",142909,5802
"38.0184396596388+-78.5101135792787","38.1742629977386+-78.638269787565",30149,1955
"37.9367230383386+-79.4484746489727","38.1742629977386+-78.638269787565",110807,4997
"37.2457239498662+-77.4123894772679","38.1742629977386+-78.638269787565",175178,7069
"39.1951769128563+-78.1765345662644","38.1742629977386+-78.638269787565",207964,7985
"38.8536437281394+-77.0594164623926","38.1742629977386+-78.638269787565",196748,8699
"38.889892181519+-77.0813584904032","38.1742629977386+-78.638269787565",190018,8555
"36.5773274749241+-79.4190872398897","38.1742629977386+-78.638269787565",226772,9746
"38.8579812458925+-77.3178737001728","38.1742629977386+-78.638269787565",167605,7688
"38.3038807556179+-77.4655786655129","38.1742629977386+-78.638269787565",119987,6678
"36.6574537963124+-80.9168017224312","38.1742629977386+-78.638269787565",320784,12063
"38.4442406658671+-78.8965284688474","38.1742629977386+-78.638269787565",95799,4483
"36.858029675443+-77.4216748499956","38.1742629977386+-78.638269787565",221210,8362
"37.3105179195776+-77.2799799859466","38.1742629977386+-78.638269787565",173793,7181
"36.7495557179209+-82.5181093105694","38.1742629977386+-78.638269787565",454475,17274
"36.7951504372392+-82.6347550373536","38.1742629977386+-78.638269787565",467180,17855
"38.7605093587054+-77.4890888591881","38.1742629977386+-78.638269787565",140657,6913
"37.1813957401472+-77.3943266794004","38.1742629977386+-78.638269787565",183641,7493
"37.5333958954412+-77.4156964944742","38.1742629977386+-78.638269787565",140845,5881
"37.4638804167733+-77.4381992067404","38.1742629977386+-78.638269787565",151475,6315
"37.5406864165862+-77.5421648978224","38.1742629977386+-78.638269787565",135364,5867
"37.58809879117+-77.4535376930007","38.1742629977386+-78.638269787565",134140,5531
"37.5248285222242+-77.4901787978885","38.1742629977386+-78.638269787565",140787,5786
"37.5573405988445+-77.4663750096736","38.1742629977386+-78.638269787565",136270,5766
"38.8284331375898+-77.122514372496","38.1742629977386+-78.638269787565",197402,8911
"38.8154121906718+-77.1077891543519","38.1742629977386+-78.638269787565",197452,8803
"38.8235718332888+-77.0544291694106","38.1742629977386+-78.638269787565",199777,9078
"39.0985524390549+-78.2633589634248","38.1742629977386+-78.638269787565",192441,7505
"37.2304703693496+-80.032164369061","38.1742629977386+-78.638269787565",196644,7977
"38.4069102156775+-78.603233293338","38.1742629977386+-78.638269787565",50903,3051
"37.1711595143761+-76.537108104227","38.1742629977386+-78.638269787565",236493,8747
"37.4803604226359+-79.4541786157366","38.1742629977386+-78.638269787565",144733,6967
"37.2552697201695+-76.7502670347348","38.1742629977386+-78.638269787565",223275,8403
"36.9286719339589+-76.2372283940282","38.1742629977386+-78.638269787565",316604,11733
"36.9195475263913+-76.2437323071926","38.1742629977386+-78.638269787565",315012,11581
"36.8868970781324+-76.2430277122379","38.1742629977386+-78.638269787565",304321,11369
"36.9216628189432+-76.2100689477023","38.1742629977386+-78.638269787565",316892,11817
"36.9474568227623+-76.2632881230563","38.1742629977386+-78.638269787565",309964,11690
"36.9159284996841+-76.2925984123542","38.1742629977386+-78.638269787565",299231,11316
"36.8858619102652+-76.2971961216297","38.1742629977386+-78.638269787565",294817,11003
"36.8688087669556+-76.3067675746455","38.1742629977386+-78.638269787565",292392,10758
"38.4498407415439+-77.8267350867552","38.1742629977386+-78.638269787565",98794,4878
"37.3926730246032+-79.1937296533911","38.1742629977386+-78.638269787565",124263,5846
