"origin","dest","dist","time"
"36.9225590668562+-79.986194468364","37.5204104795827+-77.3948140470741",283333,12826
"36.8838702009265+-79.918694393416","37.5204104795827+-77.3948140470741",283376,12669
"37.4812950719163+-77.4895599040042","37.5204104795827+-77.3948140470741",13148,1395
"37.5196685165455+-77.4797546479046","37.5204104795827+-77.3948140470741",10189,993
"38.4428641655086+-78.6895112462923","37.5204104795827+-77.3948140470741",173911,7432
"37.2200443030498+-80.0628115500522","37.5204104795827+-77.3948140470741",325889,11773
"38.8142071008177+-77.1209524063982","37.5204104795827+-77.3948140470741",165594,6094
"37.0971962325469+-76.4242861457537","37.5204104795827+-77.3948140470741",109314,4166
"36.9537749512018+-81.0178626682967","37.5204104795827+-77.3948140470741",408554,13923
"36.8799316938694+-82.0407582760423","37.5204104795827+-77.3948140470741",536657,18643
"38.2969285930174+-77.1202633594633","37.5204104795827+-77.3948140470741",107991,4480
"39.0556505752265+-77.4890130812356","37.5204104795827+-77.3948140470741",203502,7897
"39.1305096929187+-77.6949735966122","37.5204104795827+-77.3948140470741",234975,8549
"38.5236540941498+-77.3340218932463","37.5204104795827+-77.3948140470741",134624,5242
"38.5999447334921+-77.3041702788313","37.5204104795827+-77.3948140470741",135619,5133
"38.0333492896229+-78.9673853634523","37.5204104795827+-77.3948140470741",166012,5941
"36.7939609572701+-76.4418989368901","37.5204104795827+-77.3948140470741",147138,5351
"36.7321021962457+-76.2544266179541","37.5204104795827+-77.3948140470741",166575,6051
"36.748493247332+-76.3175093678564","37.5204104795827+-77.3948140470741",159719,5849
"38.927667865659+-77.2879511989909","37.5204104795827+-77.3948140470741",185412,6825
"38.8204155236714+-77.1797433340108","37.5204104795827+-77.3948140470741",163514,6037
"37.2252099646876+-80.5246722831111","37.5204104795827+-77.3948140470741",365326,12839
"38.993608787178+-77.3848113376014","37.5204104795827+-77.3948140470741",198634,7320
"36.6080405401329+-79.2459966253002","37.5204104795827+-77.3948140470741",246989,9372
"37.9802171809879+-77.7538355252356","37.5204104795827+-77.3948140470741",74650,3664
"38.861615689417+-77.1032184947197","37.5204104795827+-77.3948140470741",172764,6461
"38.8961187016012+-77.0748378538369","37.5204104795827+-77.3948140470741",176383,6460
"36.9780218029998+-79.015563146825","37.5204104795827+-77.3948140470741",190461,8622
"37.5669317292379+-77.5933561639749","37.5204104795827+-77.3948140470741",21681,1701
"37.6309533761928+-77.4724051991104","37.5204104795827+-77.3948140470741",18526,1212
"38.1499218272067+-79.0737585709869","37.5204104795827+-77.3948140470741",177451,6413
"37.0697504512416+-76.4992366060323","37.5204104795827+-77.3948140470741",108888,4268
"37.8143933339871+-77.1742945302856","37.5204104795827+-77.3948140470741",51528,2798
"37.4979632800839+-77.4767808905584","37.5204104795827+-77.3948140470741",10372,1160
"38.8539555319959+-77.654582142829","37.5204104795827+-77.3948140470741",179328,7083
"38.9779690014369+-77.5200541974131","37.5204104795827+-77.3948140470741",208663,7695
