"origin","dest","dist","time"
"37.5125669042548+-77.9099837386621","36.6044736017595+-79.3911700118246",203076,8343
"38.1835611349687+-78.1357791810463","36.6044736017595+-79.3911700118246",250832,9892
"38.2252372570316+-78.0100507298806","36.6044736017595+-79.3911700118246",269721,10737
"36.7282433218386+-76.6000408333507","36.6044736017595+-79.3911700118246",275737,11207
"36.7207902135607+-76.5959709789739","36.6044736017595+-79.3911700118246",282666,11396
"36.6178168050794+-80.6821991371345","36.6044736017595+-79.3911700118246",145177,6719
"36.6645224684299+-80.7724303857755","36.6044736017595+-79.3911700118246",158094,7288
"37.6239806702829+-77.3176098610454","36.6044736017595+-79.3911700118246",253985,10502
"37.1490326940252+-76.5597955203368","36.6044736017595+-79.3911700118246",348560,12698
"38.1915775973694+-77.5398154538376","36.6044736017595+-79.3911700118246",306686,11995
"37.9329592037355+-78.8181621807162","36.6044736017595+-79.3911700118246",183280,7211
"37.9210802816782+-78.8990023973027","36.6044736017595+-79.3911700118246",182640,7564
"38.7680555648435+-77.1931028275012","36.6044736017595+-79.3911700118246",380507,14411
"38.8972954004961+-77.4669535796965","36.6044736017595+-79.3911700118246",363794,14557
"38.8889318750602+-77.391949844323","36.6044736017595+-79.3911700118246",364992,14447
"38.878732387915+-77.3766012129134","36.6044736017595+-79.3911700118246",365110,14584
"38.8307755922734+-77.3098952833711","36.6044736017595+-79.3911700118246",370947,14969
"37.5414732238548+-78.977628769305","36.6044736017595+-79.3911700118246",138771,5880
"38.0043160320241+-78.2201724750433","36.6044736017595+-79.3911700118246",238454,9125
"37.0061493025727+-80.9648022112623","36.6044736017595+-79.3911700118246",192267,8535
"38.1099035843762+-78.0548062576388","36.6044736017595+-79.3911700118246",266462,10238
"38.4639382786263+-78.0139427248665","36.6044736017595+-79.3911700118246",279869,11092
"37.285126284696+-79.9466066338371","36.6044736017595+-79.3911700118246",117101,5629
"37.307304254767+-80.0063230783085","36.6044736017595+-79.3911700118246",125831,5953
"36.9732793637706+-81.2258057097263","36.6044736017595+-79.3911700118246",213801,9477
"37.3853894585508+-79.2127805818889","36.6044736017595+-79.3911700118246",106118,4515
"37.2232794145545+-76.7655790235857","36.6044736017595+-79.3911700118246",297952,12052
"37.2655591362633+-76.7846767051261","36.6044736017595+-79.3911700118246",292118,11631
"36.9705269650239+-76.546425737195","36.6044736017595+-79.3911700118246",295535,12297
"36.6248592098518+-82.0787865331737","36.6044736017595+-79.3911700118246",298851,11718
"37.5059870973771+-76.8819056733703","36.6044736017595+-79.3911700118246",300477,10987
"38.6157784020886+-78.7393952579127","36.6044736017595+-79.3911700118246",286552,10885
"38.5931679128956+-78.788587726313","36.6044736017595+-79.3911700118246",284399,10839
"37.2272972308132+-80.1439215188032","36.6044736017595+-79.3911700118246",149457,7054
"38.8150934471388+-77.0505331583438","36.6044736017595+-79.3911700118246",392950,14950
"38.805160223241+-77.1359319948166","36.6044736017595+-79.3911700118246",385018,14565
"38.8241516467888+-77.1349916113798","36.6044736017595+-79.3911700118246",385717,14677
"38.8413148304455+-77.0679207470597","36.6044736017595+-79.3911700118246",392573,14991
"37.2544782650768+-75.8764844347972","36.6044736017595+-79.3911700118246",NA,NA
"37.2804827360724+-75.9865618274311","36.6044736017595+-79.3911700118246",377792,15316
"37.7163977639819+-79.5821176061143","36.6044736017595+-79.3911700118246",165555,8257
"36.7211909313905+-83.0270467401079","36.6044736017595+-79.3911700118246",402298,16174
"38.0286495492204+-77.5539839141085","36.6044736017595+-79.3911700118246",291640,11668
"37.3964182707578+-76.3471635921941","36.6044736017595+-79.3911700118246",359559,13878
"37.474736356441+-77.4612209429807","36.6044736017595+-79.3911700118246",223266,9665
"37.5669236451348+-77.4639216603271","36.6044736017595+-79.3911700118246",236127,9724
"37.5321786425058+-77.4243267138406","36.6044736017595+-79.3911700118246",235421,9639
"37.5116333116423+-77.5132990991269","36.6044736017595+-79.3911700118246",225697,9300
"37.4257805963933+-77.2593990236781","36.6044736017595+-79.3911700118246",258386,9879
"38.0596899098172+-78.5863729792858","36.6044736017595+-79.3911700118246",216336,8400
"36.7899153636296+-81.5156121324326","36.6044736017595+-79.3911700118246",249151,10392
"36.6996784633102+-78.0761729521866","36.6044736017595+-79.3911700118246",131801,5460
"37.5910850161076+-77.4236314944696","36.6044736017595+-79.3911700118246",237395,9865
"37.1537910601732+-78.0614986808057","36.6044736017595+-79.3911700118246",157449,6546
"36.6722740711053+-79.9247292200158","36.6044736017595+-79.3911700118246",58502,2687
"38.8081072088208+-77.348620615309","36.6044736017595+-79.3911700118246",368747,14700
"38.9478499486938+-77.3844532539275","36.6044736017595+-79.3911700118246",374001,15011
"39.0640156484717+-77.9378500483885","36.6044736017595+-79.3911700118246",387692,14597
"38.4948591210558+-77.5413335429096","36.6044736017595+-79.3911700118246",342917,13666
"36.7111474197947+-79.9215234134094","36.6044736017595+-79.3911700118246",54076,2889
"38.2569445271597+-77.5431714686729","36.6044736017595+-79.3911700118246",314359,12462
"36.6319785842344+-83.4499509437983","36.6044736017595+-79.3911700118246",441199,17605
"38.0272804953636+-78.0106587754028","36.6044736017595+-79.3911700118246",261834,9866
"38.8525837027675+-77.2571204806673","36.6044736017595+-79.3911700118246",391749,14895
"38.8743354540615+-77.3975485907489","36.6044736017595+-79.3911700118246",364870,14521
"38.8378445445898+-77.3710578035804","36.6044736017595+-79.3911700118246",364789,14564
"38.7862311068019+-77.2031573416314","36.6044736017595+-79.3911700118246",380921,14541
"38.8294049506681+-77.2756964622899","36.6044736017595+-79.3911700118246",391364,15027
"39.0166559539397+-77.3282853184781","36.6044736017595+-79.3911700118246",386544,15771
"38.9281320353518+-77.3430443974555","36.6044736017595+-79.3911700118246",372912,15102
"38.7564987569352+-77.1106745031437","36.6044736017595+-79.3911700118246",382529,14952
"38.8412262256698+-77.1942235147123","36.6044736017595+-79.3911700118246",391314,14948
"38.8065642021937+-77.1713147520339","36.6044736017595+-79.3911700118246",382131,14369
"38.73209448369+-77.214000735869","36.6044736017595+-79.3911700118246",374038,14271
"38.0799042446524+-78.5031697756647","36.6044736017595+-79.3911700118246",214573,8286
"38.0516017744919+-78.4214194531448","36.6044736017595+-79.3911700118246",222295,8730
"38.053327486209+-78.7063174357742","36.6044736017595+-79.3911700118246",203875,8071
"37.0899157247563+-77.3167387651133","36.6044736017595+-79.3911700118246",224559,8880
"36.9137944901911+-79.3768276773479","36.6044736017595+-79.3911700118246",41632,1806
"39.0252327452621+-77.5548680286195","36.6044736017595+-79.3911700118246",367239,15236
"38.9476149263145+-77.5353411159799","36.6044736017595+-79.3911700118246",361186,14816
"38.9925352502935+-77.4046949358377","36.6044736017595+-79.3911700118246",376516,15041
"38.7558786627789+-77.5368289626584","36.6044736017595+-79.3911700118246",338311,13789
"37.6587516793147+-77.3595483045148","36.6044736017595+-79.3911700118246",247602,10257
"38.8935801353145+-77.108677694139","36.6044736017595+-79.3911700118246",397968,15287
"37.1949442082228+-80.4229788929519","36.6044736017595+-79.3911700118246",180126,7973
"36.8445220323069+-76.4961017899148","36.6044736017595+-79.3911700118246",294332,12088
"37.2623512424319+-79.0112057948435","36.6044736017595+-79.3911700118246",108090,4560
"38.8137186193285+-77.4386957975342","36.6044736017595+-79.3911700118246",363758,14643
"38.8447286013631+-77.4172986339251","36.6044736017595+-79.3911700118246",358957,14437
"37.0170294307471+-79.6857985344042","36.6044736017595+-79.3911700118246",72436,3287
"38.4492615518391+-77.3443445469395","36.6044736017595+-79.3911700118246",351555,13662
"37.4583840406598+-79.288930321341","36.6044736017595+-79.3911700118246",119298,5198
"38.7910813142282+-77.0693517235508","36.6044736017595+-79.3911700118246",390545,14776
"38.7892314518499+-77.2247901504169","36.6044736017595+-79.3911700118246",383518,14603
"38.7837063993848+-77.244645850744","36.6044736017595+-79.3911700118246",382325,14618
"38.8639750504811+-77.143762961995","36.6044736017595+-79.3911700118246",392195,15203
"37.2769931741318+-77.8799714258223","36.6044736017595+-79.3911700118246",177462,7609
"37.4874779099332+-76.3864175035496","36.6044736017595+-79.3911700118246",354181,13432
"37.5360424887128+-77.4392145881034","36.6044736017595+-79.3911700118246",233473,9454
"38.4385725733534+-78.838869051186","36.6044736017595+-79.3911700118246",263012,10102
"37.1315933533644+-76.5884800176876","36.6044736017595+-79.3911700118246",352433,12990
"36.8510086515948+-76.4718624538778","36.6044736017595+-79.3911700118246",298527,12335
"37.5369320463843+-77.4113418957528","36.6044736017595+-79.3911700118246",236427,9755
"37.2920977510643+-79.9655431038557","36.6044736017595+-79.3911700118246",119439,5824
"37.2464153058189+-79.9717990138331","36.6044736017595+-79.3911700118246",113279,5514
"38.342038896383+-77.6641762430265","36.6044736017595+-79.3911700118246",306528,12288
"38.2814817518857+-77.5433284615755","36.6044736017595+-79.3911700118246",318945,12400
"38.2548108688321+-77.618881598655","36.6044736017595+-79.3911700118246",309267,12534
"38.2402502184191+-77.732742161844","36.6044736017595+-79.3911700118246",294074,12100
"37.2092001541967+-77.3821505315372","36.6044736017595+-79.3911700118246",220085,8358
"37.5464983796757+-77.4208595324648","36.6044736017595+-79.3911700118246",236393,9696
"37.5259123649812+-77.5105510324128","36.6044736017595+-79.3911700118246",225663,9282
"37.5719163155872+-77.4419490304904","36.6044736017595+-79.3911700118246",236761,9739
"37.0223138347308+-76.3331664709367","36.6044736017595+-79.3911700118246",331080,13185
"36.9162623517625+-76.1633229383905","36.6044736017595+-79.3911700118246",328476,13340
"36.773700630538+-76.0616814259895","36.6044736017595+-79.3911700118246",333905,13752
"36.8527442337326+-75.9889714512678","36.6044736017595+-79.3911700118246",337814,13447
"36.9076864151708+-76.0767132909735","36.6044736017595+-79.3911700118246",333781,13668
"37.3346718837353+-76.8486260035148","36.6044736017595+-79.3911700118246",317709,12081
"39.1239414861937+-77.5282211639377","36.6044736017595+-79.3911700118246",380426,15668
"39.0398524134844+-77.3518595234382","36.6044736017595+-79.3911700118246",387896,15478
"38.9530896056455+-77.4697575200433","36.6044736017595+-79.3911700118246",378739,15266
"38.9051962049004+-77.5133814259371","36.6044736017595+-79.3911700118246",360480,14792
"39.0656066876962+-77.4562726910288","36.6044736017595+-79.3911700118246",383166,15164
"36.8722748225388+-76.0181406179551","36.6044736017595+-79.3911700118246",338679,13746
"36.8235834408214+-76.2098858704554","36.6044736017595+-79.3911700118246",319614,12789
"36.9083410570351+-76.1362539082769","36.6044736017595+-79.3911700118246",328915,13404
"36.7704183219014+-76.1369830293026","36.6044736017595+-79.3911700118246",327723,13296
"36.6736336412787+-81.2709861607597","36.6044736017595+-79.3911700118246",212320,10046
"38.8777687941025+-77.0792091597492","36.6044736017595+-79.3911700118246",395134,14960
"39.0521129836111+-78.1870644029621","36.6044736017595+-79.3911700118246",362255,13347
"37.0745476077294+-80.84464211861","36.6044736017595+-79.3911700118246",194010,9058
"37.0580781586296+-80.7547482499676","36.6044736017595+-79.3911700118246",189742,8416
"36.8564412481655+-76.4191788660015","36.6044736017595+-79.3911700118246",304551,12255
"38.8776111705768+-77.0639998411056","36.6044736017595+-79.3911700118246",397968,15157
"37.345348280083+-79.9752278452478","36.6044736017595+-79.3911700118246",127281,6065
"37.2702504310739+-79.8879624866164","36.6044736017595+-79.3911700118246",116596,5514
"38.3900373342135+-78.9646293860558","36.6044736017595+-79.3911700118246",255411,9932
"38.6610232076541+-78.7922257587709","36.6044736017595+-79.3911700118246",291845,11246
"38.6797443760425+-78.6750689307011","36.6044736017595+-79.3911700118246",297137,11371
"37.0632930065175+-81.795243519587","36.6044736017595+-79.3911700118246",307696,12604
"38.0054686548744+-79.2032624024207","36.6044736017595+-79.3911700118246",207313,9196
"38.683923683833+-77.4235587410728","36.6044736017595+-79.3911700118246",349378,14284
"36.8129682986834+-80.4429149442732","36.6044736017595+-79.3911700118246",127008,5888
"36.75408781084+-77.8337919196504","36.6044736017595+-79.3911700118246",159573,6584
"37.2063501763105+-78.5632390936378","36.6044736017595+-79.3911700118246",124694,5909
"37.1787992351398+-80.6581496750963","36.6044736017595+-79.3911700118246",177115,8792
"36.8245816871698+-76.1451948054153","36.6044736017595+-79.3911700118246",325976,13091
"37.3690968729611+-79.8975395154867","36.6044736017595+-79.3911700118246",128922,6529
"37.9621656214068+-78.9674932392985","36.6044736017595+-79.3911700118246",189986,7829
"36.833576817689+-81.6115663006372","36.6044736017595+-79.3911700118246",254626,10301
"36.7966601220002+-76.4097103666203","36.6044736017595+-79.3911700118246",299518,12009
"36.7838104298203+-76.3377972094768","36.6044736017595+-79.3911700118246",304939,12307
"38.4849115387407+-77.4202399794742","36.6044736017595+-79.3911700118246",340532,13168
"37.6043377460978+-77.6829979379018","36.6044736017595+-79.3911700118246",221648,9029
"37.5061729899911+-78.4208520292812","36.6044736017595+-79.3911700118246",178166,7471
"37.445932886572+-76.9623950167097","36.6044736017595+-79.3911700118246",295067,11068
"36.7133874421013+-80.6549120248666","36.6044736017595+-79.3911700118246",142267,6382
"38.9006705848748+-77.231542707373","36.6044736017595+-79.3911700118246",376639,15156
"38.9499789748461+-77.4221024657399","36.6044736017595+-79.3911700118246",370453,14645
"38.2805462994756+-77.9084492583978","36.6044736017595+-79.3911700118246",277760,11034
"38.8414419364981+-77.0956026405254","36.6044736017595+-79.3911700118246",390500,14888
"38.8557402198534+-77.0510123720906","36.6044736017595+-79.3911700118246",394340,15238
"38.881960611713+-77.1089316227716","36.6044736017595+-79.3911700118246",397197,15231
"38.4114734460288+-78.6570197532332","36.6044736017595+-79.3911700118246",257975,10610
"36.7179474763185+-78.1654771742266","36.6044736017595+-79.3911700118246",123403,5087
"36.7732974903421+-78.4893064879605","36.6044736017595+-79.3911700118246",100340,4477
"37.0498376003757+-78.5281788083652","36.6044736017595+-79.3911700118246",114996,4956
"37.0554651640571+-77.4773109250057","36.6044736017595+-79.3911700118246",202499,7812
"37.8832707612189+-76.2924827934657","36.6044736017595+-79.3911700118246",387699,15123
"38.779803386007+-77.5821738399978","36.6044736017595+-79.3911700118246",345161,13941
"38.5890700880462+-77.3829962564605","36.6044736017595+-79.3911700118246",356018,14041
"38.6434131159878+-77.2719875997923","36.6044736017595+-79.3911700118246",364193,13926
"38.7761661707075+-77.4872923180628","36.6044736017595+-79.3911700118246",341654,14011
"38.6374364869573+-77.2593641692524","36.6044736017595+-79.3911700118246",362670,13940
"37.5752785421309+-77.4207047727872","36.6044736017595+-79.3911700118246",238206,9907
"36.8819969322899+-76.1865315698151","36.6044736017595+-79.3911700118246",322906,12941
"36.8476429923152+-76.1005811248849","36.6044736017595+-79.3911700118246",328668,13213
"36.8133432072123+-76.0777593178576","36.6044736017595+-79.3911700118246",331860,13379
"37.0159841980447+-76.4267037425591","36.6044736017595+-79.3911700118246",322523,12870
"37.0701136158198+-76.4668055567585","36.6044736017595+-79.3911700118246",359712,13043
"37.5067392256827+-77.5647594419446","36.6044736017595+-79.3911700118246",220784,9091
"38.4563741084057+-77.4453096671331","36.6044736017595+-79.3911700118246",337127,13043
"37.2763591690162+-81.3844826041988","36.6044736017595+-79.3911700118246",267612,11414
"38.3574057539873+-79.1462981832056","36.6044736017595+-79.3911700118246",261099,10462
"37.6429093816274+-78.3479085575858","36.6044736017595+-79.3911700118246",190397,8306
"36.6304018025982+-81.9560283540711","36.6044736017595+-79.3911700118246",296135,12646
"36.8456522836726+-76.217625793272","36.6044736017595+-79.3911700118246",318342,12756
"36.9362378915935+-76.2230391761322","36.6044736017595+-79.3911700118246",324028,13519
"36.8720960985567+-76.2609858918256","36.6044736017595+-79.3911700118246",314538,12764
"36.8592619069512+-76.3009039303443","36.6044736017595+-79.3911700118246",311953,12635
"36.8498096012121+-76.2914822353894","36.6044736017595+-79.3911700118246",311599,12664
"38.0213425786222+-78.4885546789132","36.6044736017595+-79.3911700118246",212334,8194
"36.594629168201+-78.9651846878618","36.6044736017595+-79.3911700118246",44187,2236
"37.1290509717851+-76.3388561952044","36.6044736017595+-79.3911700118246",366764,13565
"38.6918185179359+-77.1565932433684","36.6044736017595+-79.3911700118246",379572,14777
"38.8439571253503+-77.1341092722215","36.6044736017595+-79.3911700118246",389543,14856
"38.8701014527621+-77.2844855024637","36.6044736017595+-79.3911700118246",373326,14840
"38.8607244325054+-77.3783443613548","36.6044736017595+-79.3911700118246",362190,14370
"38.8334737242319+-77.1264975198582","36.6044736017595+-79.3911700118246",388280,14781
"38.8136791089033+-77.0649251129181","36.6044736017595+-79.3911700118246",390942,14834
"37.5379066000501+-77.6593798815853","36.6044736017595+-79.3911700118246",216731,9109
"37.2738424629419+-79.9228480609645","36.6044736017595+-79.3911700118246",117466,5573
"37.2831614202838+-80.0105807964467","36.6044736017595+-79.3911700118246",119508,5968
"38.2758212269497+-77.374667489804","36.6044736017595+-79.3911700118246",329851,12889
"38.4805654006523+-77.4533910937659","36.6044736017595+-79.3911700118246",340964,13413
"38.8099007651736+-77.1417221133099","36.6044736017595+-79.3911700118246",384732,14619
"37.3281141322078+-76.47436981837","36.6044736017595+-79.3911700118246",360234,13465
"37.8239335510107+-79.7627994681513","36.6044736017595+-79.3911700118246",194062,8880
"37.1255699138259+-76.3849389163701","36.6044736017595+-79.3911700118246",362159,13274
"38.8807822705975+-77.9994569720772","36.6044736017595+-79.3911700118246",332773,13812
"38.5410415399555+-77.7723317555406","36.6044736017595+-79.3911700118246",304350,12077
"36.8137318279007+-76.0309318216414","36.6044736017595+-79.3911700118246",342464,13888
"36.7383381158686+-76.0188429409663","36.6044736017595+-79.3911700118246",343049,14032
"38.894733996732+-77.1282303637285","36.6044736017595+-79.3911700118246",385191,15282
"38.8779298916741+-77.0979601597856","36.6044736017595+-79.3911700118246",395979,14993
"37.4026856329849+-79.1626262787483","36.6044736017595+-79.3911700118246",107904,4542
"37.452366302806+-79.195161779539","36.6044736017595+-79.3911700118246",117799,5103
"37.450188806256+-79.0481704406216","36.6044736017595+-79.3911700118246",119310,5034
"36.9339077853547+-77.2201641155401","36.6044736017595+-79.3911700118246",224777,8885
"37.1058077326538+-76.4996306826613","36.6044736017595+-79.3911700118246",353256,12802
"37.3932316974848+-76.5600139253511","36.6044736017595+-79.3911700118246",342216,12937
"36.8802162269064+-76.3862035206251","36.6044736017595+-79.3911700118246",311064,12457
"36.8349725283733+-81.3591129480109","36.6044736017595+-79.3911700118246",239268,10404
"38.6129392102821+-77.3254441046152","36.6044736017595+-79.3911700118246",356464,13655
