"origin","dest","dist","time"
"36.8319050927841+-76.259568258775","37.7942071041792+-76.9755882614983",160425,6544
"36.8427122677647+-76.0711443442075","37.7942071041792+-76.9755882614983",179177,7069
"36.8720457579044+-75.9946514323129","37.7942071041792+-76.9755882614983",188957,7585
"36.8200876880811+-76.1048254488887","37.7942071041792+-76.9755882614983",176480,7157
"36.8185000179258+-76.1326767890954","37.7942071041792+-76.9755882614983",174618,7025
"36.7679817819612+-76.1662395227833","37.7942071041792+-76.9755882614983",177589,7305
"36.8085794617326+-76.1068112596375","37.7942071041792+-76.9755882614983",177263,7213
"36.786429487689+-76.1174605514111","37.7942071041792+-76.9755882614983",178177,7427
"36.8008908626523+-76.1471110861248","37.7942071041792+-76.9755882614983",175391,7208
"37.2616603435983+-79.9476566987685","37.7942071041792+-76.9755882614983",353346,12437
"37.2637540232777+-79.9214011796506","37.7942071041792+-76.9755882614983",353668,12403
"36.8121776155403+-76.2525249382489","37.7942071041792+-76.9755882614983",163213,6656
"36.6108981674995+-76.3031361337873","37.7942071041792+-76.9755882614983",179492,7585
"36.7613355379758+-76.3535730352575","37.7942071041792+-76.9755882614983",157440,6126
"36.6591501488681+-76.2166599583139","37.7942071041792+-76.9755882614983",181287,7205
"37.6446705197745+-77.8794934023749","37.7942071041792+-76.9755882614983",104741,4483
"39.3435533739388+-78.2708375441432","37.7942071041792+-76.9755882614983",273352,10988
"37.1096093256009+-80.6814424030488","37.7942071041792+-76.9755882614983",418524,14575
"37.1307623456764+-80.7637495657464","37.7942071041792+-76.9755882614983",426414,15093
"36.9787833961008+-80.6500685399637","37.7942071041792+-76.9755882614983",435868,15737
"37.4467325226301+-79.1059481758834","37.7942071041792+-76.9755882614983",258436,9597
"37.4744470448902+-79.107463945766","37.7942071041792+-76.9755882614983",256935,9427
"37.2318638477581+-76.7210154186626","37.7942071041792+-76.9755882614983",87636,4137
"37.3253202030741+-80.0121832525096","37.7942071041792+-76.9755882614983",348106,12149
"37.1822641703242+-79.958381736096","37.7942071041792+-76.9755882614983",366551,12986
"37.1295248333847+-78.9264934268741","37.7942071041792+-76.9755882614983",231785,9928
"37.3507173806531+-80.1278365738613","37.7942071041792+-76.9755882614983",358269,12693
"38.4725620511809+-78.7796967825009","37.7942071041792+-76.9755882614983",270763,9831
"38.3919503998624+-78.7615740663149","37.7942071041792+-76.9755882614983",227052,9927
"37.3506887382257+-79.2869838251788","37.7942071041792+-76.9755882614983",289247,10616
"37.3029963591198+-79.714787073448","37.7942071041792+-76.9755882614983",332315,12424
"37.2088069902081+-81.4080437038842","37.7942071041792+-76.9755882614983",528215,18589
"37.1559103573548+-81.7312899977372","37.7942071041792+-76.9755882614983",572594,20531
"38.2046792747131+-78.8404669257334","37.7942071041792+-76.9755882614983",218686,8232
"38.9237776908767+-78.2056796829901","37.7942071041792+-76.9755882614983",220006,8962
"38.9250158795307+-78.1900998392774","37.7942071041792+-76.9755882614983",213661,8810
"38.7128868113077+-78.486989988383","37.7942071041792+-76.9755882614983",217073,9875
"38.5493262914212+-77.6275492334413","37.7942071041792+-76.9755882614983",136118,5861
"38.8724478769299+-78.1691743532596","37.7942071041792+-76.9755882614983",207943,8964
"37.3994661775966+-79.1833240804878","37.7942071041792+-76.9755882614983",272127,10105
"38.518119701399+-78.1119765743458","37.7942071041792+-76.9755882614983",164200,7306
"38.4925568302997+-77.9668623169925","37.7942071041792+-76.9755882614983",151664,6671
"36.7386236222364+-76.5826464612477","37.7942071041792+-76.9755882614983",170008,6734
"37.425516366658+-79.8294407744561","37.7942071041792+-76.9755882614983",325617,11388
