"origin","dest","dist","time"
"36.8965494066326+-76.2340362532925","38.8272398005157+-77.0986758384405",326241,11051
"36.8468769692967+-76.2349459264886","38.8272398005157+-77.0986758384405",316405,10889
"36.9232598110647+-76.220957662995","38.8272398005157+-77.0986758384405",331190,11553
"36.9095200121231+-76.2259594774908","38.8272398005157+-77.0986758384405",329510,11345
"36.8385738747155+-76.1995419229389","38.8272398005157+-77.0986758384405",320252,10963
"36.9511478745093+-76.2530805752944","38.8272398005157+-77.0986758384405",318727,11511
"36.9385261087478+-76.2687709270347","38.8272398005157+-77.0986758384405",316911,11400
"36.9178028900448+-76.2803516932858","38.8272398005157+-77.0986758384405",315052,11200
"36.9130495275566+-76.283471247424","38.8272398005157+-77.0986758384405",314905,11221
"36.944067821562+-76.2375541110213","38.8272398005157+-77.0986758384405",320305,11640
"36.8958906655897+-76.2987594890926","38.8272398005157+-77.0986758384405",310451,10880
"36.8775666093271+-76.2684218577393","38.8272398005157+-77.0986758384405",311605,10936
"36.8666713727555+-76.2534294944107","38.8272398005157+-77.0986758384405",316580,10932
"37.4054482662131+-79.71139134013","38.8272398005157+-77.0986758384405",362770,12876
"37.2504113515136+-79.8077973525778","38.8272398005157+-77.0986758384405",391375,13727
"36.8615778481428+-76.2765495744665","38.8272398005157+-77.0986758384405",313572,10788
"36.855271237001+-76.265092425529","38.8272398005157+-77.0986758384405",313637,10760
"36.833126939973+-76.2834318831389","38.8272398005157+-77.0986758384405",310779,10543
"37.2057617809147+-76.6084543912703","38.8272398005157+-77.0986758384405",244336,8383
"36.8296736113344+-76.1161602906757","38.8272398005157+-77.0986758384405",327695,11247
"36.8347019406698+-76.1727539939654","38.8272398005157+-77.0986758384405",323231,11139
"36.8037152395097+-76.1654040937913","38.8272398005157+-77.0986758384405",330540,11339
"36.7908473137149+-76.1955899522469","38.8272398005157+-77.0986758384405",329698,11237
"36.7915762190266+-76.1581005365869","38.8272398005157+-77.0986758384405",331269,11394
"36.6215453045351+-76.0020913252061","38.8272398005157+-77.0986758384405",356950,12596
"36.8668682264946+-76.0556547324681","38.8272398005157+-77.0986758384405",336763,11652
"36.749429070633+-75.9928066988762","38.8272398005157+-77.0986758384405",348167,12397
"36.8347378361893+-76.1873174952534","38.8272398005157+-77.0986758384405",322731,11155
"36.8086083352688+-76.2130524844773","38.8272398005157+-77.0986758384405",322620,11158
"36.7923992456352+-76.1384974127322","38.8272398005157+-77.0986758384405",333477,11590
"36.7719677116297+-76.194692144364","38.8272398005157+-77.0986758384405",327964,11342
"38.8261503617671+-78.2591236621618","38.8272398005157+-77.0986758384405",126723,5272
"38.9370490295711+-78.1565469063534","38.8272398005157+-77.0986758384405",113177,4321
"38.2834408255261+-78.5284327842014","38.8272398005157+-77.0986758384405",175351,7423
"38.6261202265582+-78.4186608599104","38.8272398005157+-77.0986758384405",157837,6515
"38.5208395861482+-78.5756673595554","38.8272398005157+-77.0986758384405",178754,7418
"38.991085973324+-78.182650659438","38.8272398005157+-77.0986758384405",119500,4566
"36.8391351684312+-76.3533957438506","38.8272398005157+-77.0986758384405",303515,10360
"36.8434848396431+-76.3101671207337","38.8272398005157+-77.0986758384405",307571,10505
"36.829595031972+-76.3348678253256","38.8272398005157+-77.0986758384405",307122,10467
"36.8252764942229+-76.3553763031243","38.8272398005157+-77.0986758384405",305166,10559
"36.8031067578301+-76.3140556918122","38.8272398005157+-77.0986758384405",312017,10806
"36.7997268664235+-76.3402881265336","38.8272398005157+-77.0986758384405",311682,10672
"36.8091528474564+-76.3454878847369","38.8272398005157+-77.0986758384405",310780,10604
"36.8146391797861+-76.2321778167636","38.8272398005157+-77.0986758384405",316741,11033
"36.8113339382907+-76.2637791276267","38.8272398005157+-77.0986758384405",315108,10887
"36.7730170829463+-76.2650315476284","38.8272398005157+-77.0986758384405",319405,10949
"36.7065952341128+-76.2574757152694","38.8272398005157+-77.0986758384405",322927,11275
"36.7130952428851+-76.208254328157","38.8272398005157+-77.0986758384405",329413,11242
"36.6658672152305+-76.4219854812476","38.8272398005157+-77.0986758384405",326092,11230
"36.7220429137467+-76.2708248295104","38.8272398005157+-77.0986758384405",321453,11174
"36.6975193794462+-76.2200792916961","38.8272398005157+-77.0986758384405",329643,11284
"36.9351053644668+-82.8016789570406","38.8272398005157+-77.0986758384405",687767,24721
"36.8687443269431+-82.7024672408722","38.8272398005157+-77.0986758384405",677781,23956
"36.9880158090043+-82.6829184320429","38.8272398005157+-77.0986758384405",676616,24069
"36.9500062279719+-82.4980766731791","38.8272398005157+-77.0986758384405",654501,23047
"36.9578183312165+-82.558861821603","38.8272398005157+-77.0986758384405",658555,23059
"36.9335088597547+-82.355151747136","38.8272398005157+-77.0986758384405",636816,22198
"37.2793161550244+-76.6591511704432","38.8272398005157+-77.0986758384405",236374,8077
"37.1701449299695+-76.4931613267323","38.8272398005157+-77.0986758384405",259563,8983
"37.2059093813205+-76.4514968638462","38.8272398005157+-77.0986758384405",260080,8945
"39.0474425108584+-77.797473518354","38.8272398005157+-77.0986758384405",100885,4210
"39.2012917630255+-77.5557327387258","38.8272398005157+-77.0986758384405",83834,3600
"39.1343480879225+-77.5714754772333","38.8272398005157+-77.0986758384405",75791,3225
"37.2800454945758+-76.7276223220977","38.8272398005157+-77.0986758384405",234792,8102
"37.006500333845+-76.3636529196611","38.8272398005157+-77.0986758384405",277270,9421
"37.0768220328482+-76.3212838316685","38.8272398005157+-77.0986758384405",280087,9756
"37.050811462643+-76.4132885715362","38.8272398005157+-77.0986758384405",272221,9322
"37.008796926055+-76.3853263336284","38.8272398005157+-77.0986758384405",275429,9315
"37.0812050061014+-76.2916558928192","38.8272398005157+-77.0986758384405",282702,9879
"37.5514911111905+-77.1525820629034","38.8272398005157+-77.0986758384405",182979,6427
"36.8607792154817+-76.1554662523528","38.8272398005157+-77.0986758384405",325112,11229
"36.8897857645048+-76.1498837791969","38.8272398005157+-77.0986758384405",327575,11390
"36.8802367078228+-76.0895780847374","38.8272398005157+-77.0986758384405",334045,11637
"36.8330630196483+-76.076173518477","38.8272398005157+-77.0986758384405",332581,11366
"36.8911564363767+-76.0594221062677","38.8272398005157+-77.0986758384405",339592,11821
"36.8116336385766+-76.0889776688402","38.8272398005157+-77.0986758384405",330610,11538
"36.815069203361+-76.0626112541323","38.8272398005157+-77.0986758384405",334065,11493
"36.7851422078181+-76.0192593980503","38.8272398005157+-77.0986758384405",343351,11929
"37.5576157347587+-77.7619424857242","38.8272398005157+-77.0986758384405",192956,6900
"37.5503617019949+-78.0366092055632","38.8272398005157+-77.0986758384405",216793,7842
"37.4751432721621+-77.8263070608517","38.8272398005157+-77.0986758384405",204185,7287
"37.2949667969926+-79.9356322903209","38.8272398005157+-77.0986758384405",381971,13123
"37.2740252308973+-79.9694849232493","38.8272398005157+-77.0986758384405",388051,13305
"37.2526500430398+-79.990887916531","38.8272398005157+-77.0986758384405",395184,13532
"37.2617760780257+-79.9678106888358","38.8272398005157+-77.0986758384405",393162,13398
"37.3154742682975+-79.9657981092153","38.8272398005157+-77.0986758384405",383517,12879
"37.36913219662+-79.8444569330169","38.8272398005157+-77.0986758384405",376132,12853
"37.6555612214283+-79.8297118922512","38.8272398005157+-77.0986758384405",367724,12957
"37.7935293007202+-79.982500581181","38.8272398005157+-77.0986758384405",372567,12837
"37.7665683946935+-79.9901704555321","38.8272398005157+-77.0986758384405",370033,12518
"38.0764665219408+-78.9093748495798","38.8272398005157+-77.0986758384405",264168,9151
"37.5044798986843+-79.8548581549957","38.8272398005157+-77.0986758384405",359655,12282
"38.0579245428641+-78.8917655543486","38.8272398005157+-77.0986758384405",220254,9299
"39.096547666446+-77.5949743293388","38.8272398005157+-77.0986758384405",71674,2931
"38.7972367363319+-77.4990669363533","38.8272398005157+-77.0986758384405",52324,2365
"38.7903120302167+-77.4686274306943","38.8272398005157+-77.0986758384405",48426,2315
"37.0350200964994+-79.8013688711792","38.8272398005157+-77.0986758384405",369525,15356
"38.7875225286198+-77.4471128200027","38.8272398005157+-77.0986758384405",47667,2234
"38.6617547810287+-77.4688533698986","38.8272398005157+-77.0986758384405",54737,2550
"38.653228897281+-77.3347610756567","38.8272398005157+-77.0986758384405",34733,1859
"37.2921782351458+-76.7412745267273","38.8272398005157+-77.0986758384405",232962,7987
