"origin","dest","dist","time"
"38.861615689417+-77.1032184947197","38.7922868811903+-77.0443605906466",13653,1285
"38.8961187016012+-77.0748378538369","38.7922868811903+-77.0443605906466",15640,1116
"36.9780218029998+-79.015563146825","38.7922868811903+-77.0443605906466",343848,13268
"37.5669317292379+-77.5933561639749","38.7922868811903+-77.0443605906466",179664,6309
"37.6309533761928+-77.4724051991104","38.7922868811903+-77.0443605906466",154705,5277
"38.1499218272067+-79.0737585709869","38.7922868811903+-77.0443605906466",257237,8744
"37.0697504512416+-76.4992366060323","38.7922868811903+-77.0443605906466",268322,9169
"37.8143933339871+-77.1742945302856","38.7922868811903+-77.0443605906466",157205,5661
"37.4979632800839+-77.4767808905584","38.7922868811903+-77.0443605906466",171782,6137
"38.8539555319959+-77.654582142829","38.7922868811903+-77.0443605906466",69969,2684
"38.9779690014369+-77.5200541974131","38.7922868811903+-77.0443605906466",61868,2512
"37.9218496090275+-78.4917658602195","38.7922868811903+-77.0443605906466",186723,8204
"38.0286996093628+-78.4638363993403","38.7922868811903+-77.0443605906466",177653,7687
"37.4777245199018+-79.966045292875","38.7922868811903+-77.0443605906466",378950,12960
"38.6333224213106+-77.9818461558384","38.7922868811903+-77.0443605906466",101861,4381
"37.4907734977009+-77.6358710661593","38.7922868811903+-77.0443605906466",187820,6539
"37.8483580563804+-79.2631007015892","38.7922868811903+-77.0443605906466",295034,9933
"37.52696373874+-76.5932112661133","38.7922868811903+-77.0443605906466",212884,8348
"37.2125531424132+-80.4480430361545","38.7922868811903+-77.0443605906466",440620,14772
"37.1707113277421+-80.1085576752641","38.7922868811903+-77.0443605906466",415997,14347
"38.7049694088941+-77.4809355071439","38.7922868811903+-77.0443605906466",57024,2762
"38.3845610528873+-77.5930339773081","38.7922868811903+-77.0443605906466",85114,3323
"36.7502486053873+-83.0483733026273","38.7922868811903+-77.0443605906466",702004,24363
"37.7813303250859+-78.8124149154212","38.7922868811903+-77.0443605906466",227131,10076
"37.3842297986543+-79.2874896800022","38.7922868811903+-77.0443605906466",304357,12367
"37.612413810147+-77.3826214693894","38.7922868811903+-77.0443605906466",161186,5478
"39.0061575358536+-77.5931357673095","38.7922868811903+-77.0443605906466",68756,2888
"37.6366019650007+-77.3868264133855","38.7922868811903+-77.0443605906466",156406,5364
"37.9111415153153+-76.6181883439385","38.7922868811903+-77.0443605906466",152654,7345
"37.2905402127955+-77.30880740108","38.7922868811903+-77.0443605906466",203145,6958
"38.7720126765537+-77.4712588458304","38.7922868811903+-77.0443605906466",54719,2563
"37.2147822801144+-77.4140282103431","38.7922868811903+-77.0443605906466",205026,7133
"38.3002076963472+-77.2240627070635","38.7922868811903+-77.0443605906466",98533,4054
"37.5554021511635+-77.507825030724","38.7922868811903+-77.0443605906466",164776,5778
"38.7173078927795+-77.8964950213468","38.7922868811903+-77.0443605906466",100755,3889
"37.4286266308683+-79.1530449924943","38.7922868811903+-77.0443605906466",285425,11516
"37.502088185554+-79.0913317552052","38.7922868811903+-77.0443605906466",268522,10872
"37.6755673768022+-77.401789241296","38.7922868811903+-77.0443605906466",153197,5487
"38.7871663982677+-77.0822242310456","38.7922868811903+-77.0443605906466",5298,439
"38.863097900225+-77.1959391529377","38.7922868811903+-77.0443605906466",25436,1151
"38.6556209618782+-77.1819043618742","38.7922868811903+-77.0443605906466",29723,1516
"38.3341181705876+-77.4505565691295","38.7922868811903+-77.0443605906466",71856,2716
"38.7683380916727+-77.2320760890641","38.7922868811903+-77.0443605906466",19646,1009
"36.8542768274777+-76.1988002886588","38.7922868811903+-77.0443605906466",322385,10866
"36.8953518412396+-76.3094314866103","38.7922868811903+-77.0443605906466",313153,10759
"38.8382353097783+-77.1137869006458","38.7922868811903+-77.0443605906466",10741,993
"37.2296209645581+-80.3862957745574","38.7922868811903+-77.0443605906466",438301,14862
"37.4670519442184+-76.2959695347187","38.7922868811903+-77.0443605906466",240305,9689
"38.7464449882218+-77.4811578088538","38.7922868811903+-77.0443605906466",55959,2772
"37.2237536963027+-77.4276105546348","38.7922868811903+-77.0443605906466",205543,7168
"36.7180785400948+-81.5913261602263","38.7922868811903+-77.0443605906466",568065,19647
"37.138179028067+-79.0773341736485","38.7922868811903+-77.0443605906466",314405,12728
"38.7682127664771+-77.6078048698167","38.7922868811903+-77.0443605906466",63738,2520
"38.6692672082323+-77.5485067826157","38.7922868811903+-77.0443605906466",64971,2852
"38.8061287325812+-77.6241379330391","38.7922868811903+-77.0443605906466",62170,2361
"38.0832813780935+-77.4693642296039","38.7922868811903+-77.0443605906466",107686,4191
"37.1967154264607+-82.4672798918812","38.7922868811903+-77.0443605906466",687150,24455
"37.5940022220404+-77.4433014764461","38.7922868811903+-77.0443605906466",157799,5419
"37.4597575880114+-77.5680968748731","38.7922868811903+-77.0443605906466",180435,6188
"38.281540026131+-78.7406811801116","38.7922868811903+-77.0443605906466",235536,8511
"37.1070139313608+-81.8622109703369","38.7922868811903+-77.0443605906466",616430,21126
"38.0941352339164+-79.1112529266959","38.7922868811903+-77.0443605906466",265241,8853
"38.7257029344998+-77.1553088184158","38.7922868811903+-77.0443605906466",22224,1014
"36.8174047739092+-76.336428429745","38.7922868811903+-77.0443605906466",314671,10417
"36.6973859090825+-77.5486780614225","38.7922868811903+-77.0443605906466",269620,9083
"38.9470853154921+-77.2150390515057","38.7922868811903+-77.0443605906466",33911,1516
"38.9793768068737+-77.419083038361","38.7922868811903+-77.0443605906466",53653,2124
"37.4337423433576+-77.4644914663264","38.7922868811903+-77.0443605906466",181601,6190
"37.257328703596+-80.016714050854","38.7922868811903+-77.0443605906466",391700,13285
"37.0981849449032+-76.5266075974139","38.7922868811903+-77.0443605906466",265340,8927
"37.3301963798709+-80.517704772511","38.7922868811903+-77.0443605906466",458406,15415
"36.855341728241+-79.2201522960122","38.7922868811903+-77.0443605906466",372344,13886
"37.1605916269553+-77.4679151384804","38.7922868811903+-77.0443605906466",214842,7478
"37.2887368576071+-79.7848969934828","38.7922868811903+-77.0443605906466",395812,13716
"36.8475062174877+-76.0547536904929","38.7922868811903+-77.0443605906466",336571,11405
"36.8859209193613+-76.3994713695922","38.7922868811903+-77.0443605906466",300782,10012
"37.7210119778356+-77.4351586909065","38.7922868811903+-77.0443605906466",143571,4828
"37.6240052635014+-77.1792571857994","38.7922868811903+-77.0443605906466",176667,6273
"38.211091591626+-78.3833746070837","38.7922868811903+-77.0443605906466",167743,6504
"38.7353656703643+-77.5026586472694","38.7922868811903+-77.0443605906466",66178,2779
"38.3283727304945+-77.3659592522924","38.7922868811903+-77.0443605906466",84180,3387
"36.7388588786902+-80.5648555506752","38.7922868811903+-77.0443605906466",516977,17814
"36.7842454719596+-76.317364264204","38.7922868811903+-77.0443605906466",318432,11232
"37.4688448440747+-77.5152350380275","38.7922868811903+-77.0443605906466",175825,6027
"37.0614032032415+-79.6941605179986","38.7922868811903+-77.0443605906466",365127,14871
"36.7136969133467+-81.9530488970603","38.7922868811903+-77.0443605906466",583860,19486
"38.8182223128164+-77.3000366305726","38.7922868811903+-77.0443605906466",24033,1252
"38.8516427547521+-77.3662164312803","38.7922868811903+-77.0443605906466",39524,1720
"37.3935699042788+-75.9207499056539","38.7922868811903+-77.0443605906466",345038,13664
"38.136701589855+-78.9722466921931","38.7922868811903+-77.0443605906466",255784,8703
"38.9535184916461+-77.1501862614454","38.7922868811903+-77.0443605906466",38140,1682
"37.5388376789996+-77.3314049053007","38.7922868811903+-77.0443605906466",174882,6004
"36.8158679659331+-76.4152715623421","38.7922868811903+-77.0443605906466",303998,10143
"38.230521259938+-77.541465534011","38.7922868811903+-77.0443605906466",91608,3601
"38.4654384907524+-77.7189113997458","38.7922868811903+-77.0443605906466",99937,3921
"36.91107578817+-76.0190786161894","38.7922868811903+-77.0443605906466",350506,12085
"38.2983680180008+-77.3012836864758","38.7922868811903+-77.0443605906466",89402,3544
"37.0960256147138+-77.6049209247758","38.7922868811903+-77.0443605906466",233438,8011
"37.7923640191959+-76.3426873306605","38.7922868811903+-77.0443605906466",188231,8960
"37.3751622013775+-79.1963989966223","38.7922868811903+-77.0443605906466",291032,11740
"38.7733092879502+-77.5140930595265","38.7922868811903+-77.0443605906466",57039,2533
"38.5614737110925+-77.3206461158055","38.7922868811903+-77.0443605906466",42743,1785
"36.76727575429+-80.1655810202261","38.7922868811903+-77.0443605906466",468193,16912
"39.1727727799968+-77.9791256633508","38.7922868811903+-77.0443605906466",114978,4285
"37.1624365322881+-80.5851579645516","38.7922868811903+-77.0443605906466",445998,15127
"36.8263724537934+-76.0879501216803","38.7922868811903+-77.0443605906466",333078,11271
"36.7690254925878+-76.1072900955206","38.7922868811903+-77.0443605906466",336579,11912
"36.8929011165746+-80.0966688215592","38.7922868811903+-77.0443605906466",449227,15895
"37.2550985458203+-80.419579999195","38.7922868811903+-77.0443605906466",443483,14846
"37.2986318729368+-79.4956174831268","38.7922868811903+-77.0443605906466",323995,12928
"38.4740415194577+-78.8685111550781","38.7922868811903+-77.0443605906466",214196,7307
"36.8338067454272+-76.4808880726156","38.7922868811903+-77.0443605906466",303789,10205
"36.8600419234916+-76.2375449431572","38.7922868811903+-77.0443605906466",318969,10810
"37.0881360343804+-82.6567182105331","38.7922868811903+-77.0443605906466",693545,24354
"37.4481441491332+-79.1392162103583","38.7922868811903+-77.0443605906466",277415,11215
"36.779192401945+-80.2870292394054","38.7922868811903+-77.0443605906466",480479,16769
"36.7280124100889+-76.0759169929237","38.7922868811903+-77.0443605906466",345826,11870
"38.2772649543172+-77.5878340278342","38.7922868811903+-77.0443605906466",85792,3423
"36.7950184469952+-75.9723984423622","38.7922868811903+-77.0443605906466",350365,12228
"36.727326810586+-81.9667590859602","38.7922868811903+-77.0443605906466",585145,19599
"38.2596475371531+-78.1226519087351","38.7922868811903+-77.0443605906466",135199,5703
"37.4310946864818+-79.2294355781928","38.7922868811903+-77.0443605906466",294674,12186
"38.9064034727117+-77.3939746389175","38.7922868811903+-77.0443605906466",45260,1944
