"origin","dest","dist","time"
"37.359536724595+-77.453659426656","38.8713914055387+-77.3537212391983",207172,7536
"37.0576829391904+-82.2966396120851","38.8713914055387+-77.3537212391983",633374,22733
"37.664684764681+-77.4251257472574","38.8713914055387+-77.3537212391983",166793,6052
"39.0128793130427+-77.3839772339255","38.8713914055387+-77.3537212391983",21258,1626
"39.0009984298418+-77.4144339482797","38.8713914055387+-77.3537212391983",25585,1688
"38.7875532395369+-77.4939664414447","38.8713914055387+-77.3537212391983",24704,1385
"38.6624203372319+-77.2666061259422","38.8713914055387+-77.3537212391983",30851,2241
"36.8195523277337+-76.114902339901","38.8713914055387+-77.3537212391983",346245,11999
"36.8487287209568+-76.1462451510583","38.8713914055387+-77.3537212391983",342758,11812
"36.8689186115531+-76.1214179779","38.8713914055387+-77.3537212391983",347560,12101
"36.8418510505996+-76.0211513706864","38.8713914055387+-77.3537212391983",353477,12087
"36.8081198763282+-76.1805754451487","38.8713914055387+-77.3537212391983",348248,11931
"36.7793163502608+-76.1523418142616","38.8713914055387+-77.3537212391983",350769,12161
"36.7889343002477+-76.1724537287983","38.8713914055387+-77.3537212391983",349125,12007
"36.7866666978068+-76.2646708198858","38.8713914055387+-77.3537212391983",340658,11617
"36.6962856184149+-76.2570128217772","38.8713914055387+-77.3537212391983",348880,12045
"37.2670502304387+-79.9849011776731","38.8713914055387+-77.3537212391983",363365,12440
"37.2810694650901+-76.6917119308578","38.8713914055387+-77.3537212391983",251890,8578
"37.0284967465471+-76.3483471671906","38.8713914055387+-77.3537212391983",293682,9955
"37.0379993992266+-76.3548267141161","38.8713914055387+-77.3537212391983",293660,9994
"36.9879940341489+-76.4088574033866","38.8713914055387+-77.3537212391983",296813,10042
"37.1579035185171+-76.5321197708692","38.8713914055387+-77.3537212391983",270366,9183
"36.9923569507333+-76.412776232808","38.8713914055387+-77.3537212391983",296327,9988
"37.1086620904083+-76.5364280106665","38.8713914055387+-77.3537212391983",280315,9667
"36.9109564413151+-76.2553643516317","38.8713914055387+-77.3537212391983",337433,11871
"36.8966419062057+-76.2165858210145","38.8713914055387+-77.3537212391983",339195,12006
"36.9296379212677+-76.3123618659322","38.8713914055387+-77.3537212391983",332860,11866
"36.88924891699+-76.2680607866987","38.8713914055387+-77.3537212391983",330423,11664
"36.8539599632922+-76.2757678044725","38.8713914055387+-77.3537212391983",330731,11276
"36.8423637756601+-76.252296415425","38.8713914055387+-77.3537212391983",332575,11386
"36.8253914081183+-76.3208135415801","38.8713914055387+-77.3537212391983",326032,11161
"37.3900772467701+-79.1216114582164","38.8713914055387+-77.3537212391983",264518,10823
"37.1231147304702+-79.2861046093962","38.8713914055387+-77.3537212391983",301650,12219
"37.4052494703444+-82.0989349956725","38.8713914055387+-77.3537212391983",605086,23219
"37.3451239006973+-79.9367865627128","38.8713914055387+-77.3537212391983",348052,11724
"38.5475642498723+-79.033207978242","38.8713914055387+-77.3537212391983",207727,7928
"38.8379190037275+-78.453024654904","38.8713914055387+-77.3537212391983",120816,5070
"38.1988526276353+-79.3510329158088","38.8713914055387+-77.3537212391983",248839,9812
"37.3536893691451+-80.6184013679194","38.8713914055387+-77.3537212391983",439477,15082
"37.3655508231213+-76.7896075052069","38.8713914055387+-77.3537212391983",239235,8291
"37.506400912826+-78.6195437513457","38.8713914055387+-77.3537212391983",233644,10886
"38.8081237454669+-77.1193429945823","38.8713914055387+-77.3537212391983",34109,1719
"36.798666800961+-76.2293806784987","38.8713914055387+-77.3537212391983",342266,11689
"36.9841365618163+-76.4207618702934","38.8713914055387+-77.3537212391983",298695,10061
"37.5112781251147+-77.4002030848812","38.8713914055387+-77.3537212391983",186803,6911
"36.8648070459278+-76.1935861100414","38.8713914055387+-77.3537212391983",342910,11758
"37.2707826076329+-79.9432971032716","38.8713914055387+-77.3537212391983",359671,12149
"39.1013386729163+-77.4999544400157","38.8713914055387+-77.3537212391983",41006,2278
"39.0813846116575+-77.4956913571332","38.8713914055387+-77.3537212391983",35912,1958
"39.0215307728523+-77.4604793458154","38.8713914055387+-77.3537212391983",27738,1757
"38.8558688480168+-77.1021170764565","38.8713914055387+-77.3537212391983",28072,1718
"38.8337766110479+-77.0894227204961","38.8713914055387+-77.3537212391983",36921,1669
"37.2307149297335+-77.378399440797","38.8713914055387+-77.3537212391983",219524,7815
"36.9481866378475+-80.2219692473951","38.8713914055387+-77.3537212391983",419006,14981
"37.9377893674968+-77.3722774157062","38.8713914055387+-77.3537212391983",144911,5477
"38.7771016748379+-77.2543067825818","38.8713914055387+-77.3537212391983",25321,1562
"38.7801431648297+-77.1283251439321","38.8713914055387+-77.3537212391983",33421,1623
"38.8547096063117+-77.2373636309851","38.8713914055387+-77.3537212391983",19662,1072
"38.8566684181169+-77.4671465985651","38.8713914055387+-77.3537212391983",16752,1058
"38.9728971215289+-77.3572766439104","38.8713914055387+-77.3537212391983",15483,1209
"38.841604116433+-77.4372574964768","38.8713914055387+-77.3537212391983",14210,878
"38.2417744196483+-77.5110006702418","38.8713914055387+-77.3537212391983",102484,4059
"38.7832567981031+-77.9080677939931","38.8713914055387+-77.3537212391983",63794,2646
"36.9074165737657+-76.0527975665417","38.8713914055387+-77.3537212391983",360686,12674
"38.6229334637809+-77.3865419763211","38.8713914055387+-77.3537212391983",53530,2662
"38.8147413874187+-77.6237303021349","38.8713914055387+-77.3537212391983",34019,1566
"37.729448969232+-77.1925750646113","38.8713914055387+-77.3537212391983",174363,6569
"36.7826012272912+-77.8215866157138","38.8713914055387+-77.3537212391983",288943,10211
"37.129202954129+-76.4718282193752","38.8713914055387+-77.3537212391983",281041,9518
"38.3088691152814+-77.4898515907878","38.8713914055387+-77.3537212391983",92474,3786
"36.8176855295825+-81.9690563998926","38.8713914055387+-77.3537212391983",556404,19166
"38.4555222123361+-77.4655432787598","38.8713914055387+-77.3537212391983",78680,3430
"38.9264976991632+-77.1999804619315","38.8713914055387+-77.3537212391983",20362,1119
"38.8311366187872+-77.2938682462838","38.8713914055387+-77.3537212391983",8448,1002
"38.8450217154644+-77.3108805999043","38.8713914055387+-77.3537212391983",6589,839
"38.9533628498331+-77.3442458447604","38.8713914055387+-77.3537212391983",13219,1074
"38.0605882267194+-78.1609204944601","38.8713914055387+-77.3537212391983",141054,6336
"36.6592096284945+-76.960379473023","38.8713914055387+-77.3537212391983",300711,10936
"38.8095886241844+-77.0522580467577","38.8713914055387+-77.3537212391983",39876,1819
"36.8902472757226+-76.4410179506602","38.8713914055387+-77.3537212391983",312471,10613
"36.8582051417917+-76.4438499950323","38.8713914055387+-77.3537212391983",313974,10591
"36.7201976392583+-76.5831236332047","38.8713914055387+-77.3537212391983",338813,11713
"37.3482183299891+-79.2129955512847","38.8713914055387+-77.3537212391983",275418,11166
"37.411088482992+-79.2006831354334","38.8713914055387+-77.3537212391983",270257,11138
"37.1362756810305+-76.5508829942497","38.8713914055387+-77.3537212391983",274270,9428
"37.12158763077+-80.5814110808378","38.8713914055387+-77.3537212391983",413241,14011
"37.7902886998408+-79.4396018084281","38.8713914055387+-77.3537212391983",277797,9499
"38.7649687117074+-77.4317764137013","38.8713914055387+-77.3537212391983",23842,1680
"36.7996854620469+-76.1178502123404","38.8713914055387+-77.3537212391983",348481,12170
"36.9102072806389+-76.0834597466471","38.8713914055387+-77.3537212391983",351987,12424
"36.7569967556656+-76.256427195501","38.8713914055387+-77.3537212391983",341055,11697
"36.7453544108343+-76.2502389346549","38.8713914055387+-77.3537212391983",342170,11651
"37.4543711270466+-77.6575259281984","38.8713914055387+-77.3537212391983",199466,7040
"36.7770348159467+-76.213925395719","38.8713914055387+-77.3537212391983",344895,11906
"38.9307360871824+-77.5609047233456","38.8713914055387+-77.3537212391983",24664,1874
"37.6086483162814+-77.4279280039665","38.8713914055387+-77.3537212391983",174374,6266
"37.6475768369513+-77.4594311144775","38.8713914055387+-77.3537212391983",167839,5821
"37.6027036641668+-77.605081924731","38.8713914055387+-77.3537212391983",189513,6798
"37.6482225179533+-77.5718439238195","38.8713914055387+-77.3537212391983",182440,6521
"38.8965188850562+-77.0905149453194","38.8713914055387+-77.3537212391983",27667,1361
"38.8907282527397+-77.0928623317492","38.8713914055387+-77.3537212391983",27514,1305
"38.8927443274591+-77.0755836537172","38.8713914055387+-77.3537212391983",29053,1450
"38.6448040268362+-77.280157013301","38.8713914055387+-77.3537212391983",48623,2137
"36.7778693978321+-76.2209860238647","38.8713914055387+-77.3537212391983",342888,11713
"36.959167071781+-78.3500585666226","38.8713914055387+-77.3537212391983",311985,11611
"37.6161385037122+-77.6222343908815","38.8713914055387+-77.3537212391983",190424,6889
"37.6429181649909+-77.5457645415893","38.8713914055387+-77.3537212391983",179959,6436
"37.6308420608741+-77.560365311497","38.8713914055387+-77.3537212391983",185033,6485
"37.5777519341892+-77.5297038120477","38.8713914055387+-77.3537212391983",183658,6624
"37.3178819739004+-78.7408810017791","38.8713914055387+-77.3537212391983",278886,11770
"37.9762550099166+-77.2128165127803","38.8713914055387+-77.3537212391983",154500,5808
"38.9121215236321+-77.4140542693907","38.8713914055387+-77.3537212391983",11126,960
"38.7800200714231+-77.2899634036665","38.8713914055387+-77.3537212391983",21169,1195
"38.7475241010542+-77.2193957055796","38.8713914055387+-77.3537212391983",36792,1700
"38.7947792665922+-77.3183786867287","38.8713914055387+-77.3537212391983",13170,1173
"38.7994707874674+-77.2580933332718","38.8713914055387+-77.3537212391983",16138,1433
"38.8689721228275+-77.2539891511122","38.8713914055387+-77.3537212391983",12660,857
"38.8715388525008+-77.2077614531398","38.8713914055387+-77.3537212391983",18438,999
"38.8844846709963+-77.2538587498865","38.8713914055387+-77.3537212391983",11961,767
"38.748870106255+-77.133108895156","38.8713914055387+-77.3537212391983",34702,1941
"38.7240208271904+-77.1265633467038","38.8713914055387+-77.3537212391983",42000,2067
"38.8322822488752+-77.1756860941717","38.8713914055387+-77.3537212391983",23931,1429
"38.8570404903801+-77.2070520444808","38.8713914055387+-77.3537212391983",18899,1029
"38.7875878489626+-77.1475833958446","38.8713914055387+-77.3537212391983",32099,1623
"38.7889768680187+-77.0704277664064","38.8713914055387+-77.3537212391983",40494,1853
"38.9171430522615+-77.3468359542445","38.8713914055387+-77.3537212391983",10453,855
"38.790871930477+-77.2594321850178","38.8713914055387+-77.3537212391983",17763,1597
"38.881757167474+-77.4178928245384","38.8713914055387+-77.3537212391983",9912,824
"38.942348929415+-77.3708085090039","38.8713914055387+-77.3537212391983",11017,900
"37.3936786728438+-77.4351936370606","38.8713914055387+-77.3537212391983",199238,7073
"37.2415386964664+-77.4231913679388","38.8713914055387+-77.3537212391983",218998,7866
"37.4964892314714+-77.5852502158178","38.8713914055387+-77.3537212391983",192440,6903
"37.5201417958109+-77.6906407751362","38.8713914055387+-77.3537212391983",203195,6943
"37.4035115182112+-77.4693510695457","38.8713914055387+-77.3537212391983",199949,7198
"36.6660099238256+-78.7705672576462","38.8713914055387+-77.3537212391983",376337,13053
"37.622630512372+-77.353202967593","38.8713914055387+-77.3537212391983",175666,6197
"38.0184396596388+-78.5101135792787","38.8713914055387+-77.3537212391983",163981,7170
