"origin","dest","dist","time"
"39.096547666446+-77.5949743293388","38.755389804606+-77.2527636186653",61019,2704
"38.7972367363319+-77.4990669363533","38.755389804606+-77.2527636186653",34107,1797
"38.7903120302167+-77.4686274306943","38.755389804606+-77.2527636186653",26966,1739
"37.0350200964994+-79.8013688711792","38.755389804606+-77.2527636186653",415364,14738
"38.7875225286198+-77.4471128200027","38.755389804606+-77.2527636186653",26207,1658
"38.6617547810287+-77.4688533698986","38.755389804606+-77.2527636186653",34361,2282
"38.653228897281+-77.3347610756567","38.755389804606+-77.2527636186653",21426,1680
"37.2921782351458+-76.7412745267273","38.755389804606+-77.2527636186653",222799,7857
"37.6637932084943+-77.4975449135047","38.755389804606+-77.2527636186653",142324,5212
"37.5224759155527+-77.3066373370322","38.755389804606+-77.2527636186653",161701,5883
"37.2366587711354+-77.2896690474514","38.755389804606+-77.2527636186653",198593,7121
"37.3838132911256+-77.1088565710381","38.755389804606+-77.2527636186653",189393,7083
"38.4546677668381+-78.8568221156592","38.755389804606+-77.2527636186653",192930,6838
"38.4082389241433+-78.8944685053149","38.755389804606+-77.2527636186653",203144,7180
"37.1098238026823+-76.4892418452755","38.755389804606+-77.2527636186653",249389,8690
"37.3847013719272+-77.1917512542389","38.755389804606+-77.2527636186653",182739,6892
"36.7719378667897+-81.8595126738101","38.755389804606+-77.2527636186653",553563,18779
"37.0916505044228+-76.4745958311971","38.755389804606+-77.2527636186653",252866,8756
"36.7934569022838+-76.2904056111561","38.755389804606+-77.2527636186653",308112,10834
"36.900418860724+-76.5015525257417","38.755389804606+-77.2527636186653",281184,10250
"36.9380519272569+-76.3017910713443","38.755389804606+-77.2527636186653",308786,11575
"36.6915969922763+-76.558210969531","38.755389804606+-77.2527636186653",312303,10948
"36.7512386638202+-76.5957567402645","38.755389804606+-77.2527636186653",286371,10860
"36.897113430874+-76.261482819971","38.755389804606+-77.2527636186653",307742,10995
"36.8532622281155+-76.5667847126951","38.755389804606+-77.2527636186653",289603,10666
"36.7801850633473+-76.5710253090297","38.755389804606+-77.2527636186653",285305,10805
"36.6891914110172+-76.6668039474578","38.755389804606+-77.2527636186653",292263,11179
"36.6847070219255+-76.8050854588158","38.755389804606+-77.2527636186653",289737,10748
"36.8947326891611+-76.2001024390997","38.755389804606+-77.2527636186653",319016,11441
"36.7148427383461+-76.6539119949015","38.755389804606+-77.2527636186653",286381,11010
"36.6208685449575+-76.5588709864424","38.755389804606+-77.2527636186653",321458,11462
"37.4053550625519+-76.4778518942669","38.755389804606+-77.2527636186653",243363,9118
"37.2797283165954+-76.4277063564825","38.755389804606+-77.2527636186653",253378,9108
"37.0775214203854+-76.4174518141659","38.755389804606+-77.2527636186653",257891,9066
