"origin","dest","dist","time"
"39.025246199716+-77.4931403753805","38.8181796453947+-77.197441029452",48925,2216
"38.9157653181138+-77.4940998560871","38.8181796453947+-77.197441029452",40282,2076
"39.0472565578127+-77.4635534642851","38.8181796453947+-77.197441029452",47570,2334
"39.0536895652754+-77.3921617711947","38.8181796453947+-77.197441029452",49483,2298
"39.0360672229474+-77.3947411656685","38.8181796453947+-77.197441029452",37148,2181
"39.2635980293195+-77.609454492906","38.8181796453947+-77.197441029452",86369,4004
"39.1237463788609+-77.73255784074","38.8181796453947+-77.197441029452",76750,3362
"39.1504468135259+-77.7868250901623","38.8181796453947+-77.197441029452",81525,3423
"39.0758919309831+-77.5799683083993","38.8181796453947+-77.197441029452",55766,2504
"37.0393389848701+-79.4191959543563","38.8181796453947+-77.197441029452",340693,13810
"36.6921444567908+-79.2517240340513","38.8181796453947+-77.197441029452",370693,14336
"37.425752599647+-78.2505764509079","38.8181796453947+-77.197441029452",244486,9319
"36.5837971889898+-79.3372340531701","38.8181796453947+-77.197441029452",380145,14382
"37.9879808096166+-78.393468937196","38.8181796453947+-77.197441029452",168633,7489
"38.0030487115326+-78.4945157604542","38.8181796453947+-77.197441029452",176561,7880
"38.9251589260373+-78.0962321641606","38.8181796453947+-77.197441029452",94402,3613
"37.0119183306889+-76.4044564603298","38.8181796453947+-77.197441029452",274964,9345
"37.022353961331+-76.3864784322804","38.8181796453947+-77.197441029452",271069,9226
"37.0464621913989+-76.3900205842883","38.8181796453947+-77.197441029452",268981,9149
"38.9242571101898+-77.5340615912073","38.8181796453947+-77.197441029452",44454,2333
"38.9728580167893+-77.5374119257889","38.8181796453947+-77.197441029452",48823,2342
"38.9759728082252+-77.4953244203837","38.8181796453947+-77.197441029452",43220,1998
"37.224067882958+-80.4282471510323","38.8181796453947+-77.197441029452",423233,14361
"36.6917087289299+-79.5047853369003","38.8181796453947+-77.197441029452",381046,15373
"36.676647422449+-80.9185874569109","38.8181796453947+-77.197441029452",505997,17482
"37.1167380672175+-82.5706160643419","38.8181796453947+-77.197441029452",675138,23920
"37.6776262104867+-77.6226432968589","38.8181796453947+-77.197441029452",163178,5827
"37.6983389938657+-77.6045471599226","38.8181796453947+-77.197441029452",163432,5961
"37.4966147295664+-77.3712161723469","38.8181796453947+-77.197441029452",172813,6433
"37.5440772218703+-77.347661783319","38.8181796453947+-77.197441029452",166696,6015
"37.5605871910156+-77.3339503330786","38.8181796453947+-77.197441029452",169489,6044
"37.6682633100994+-77.60041520405","38.8181796453947+-77.197441029452",161694,5734
"38.8860206268441+-77.7608740555976","38.8181796453947+-77.197441029452",67930,2773
"38.7325471853305+-77.8371672682847","38.8181796453947+-77.197441029452",69676,3567
"37.3648041051338+-77.6366508325748","38.8181796453947+-77.197441029452",185711,6971
"37.6430688038749+-76.361645957077","38.8181796453947+-77.197441029452",221502,9218
"37.6675985688475+-76.4297100274288","38.8181796453947+-77.197441029452",216307,9261
"37.166290886502+-80.5036833456665","38.8181796453947+-77.197441029452",422741,14514
"37.1419921079125+-80.436126843733","38.8181796453947+-77.197441029452",417973,14289
"37.2480513428288+-80.4563036424589","38.8181796453947+-77.197441029452",427921,14630
"37.7085652043795+-75.620634835269","38.8181796453947+-77.197441029452",318030,12566
"37.9785116301936+-75.445008205879","38.8181796453947+-77.197441029452",279436,11285
"37.9139626223764+-75.3910355264801","38.8181796453947+-77.197441029452",306527,12272
"36.9972021647018+-79.883818924219","38.8181796453947+-77.197441029452",416491,14610
"37.0955728377556+-79.6652776580853","38.8181796453947+-77.197441029452",359636,14682
"37.1476116236422+-79.7564928901172","38.8181796453947+-77.197441029452",393803,14267
"38.8800487336327+-78.5733802751247","38.8181796453947+-77.197441029452",145699,5343
"39.2326042726102+-78.3503295346827","38.8181796453947+-77.197441029452",167140,6865
"39.115739669741+-78.4106169280004","38.8181796453947+-77.197441029452",139963,5214
"39.1043832142649+-78.18607858689","38.8181796453947+-77.197441029452",117709,4815
"39.1592084327523+-78.1220897843856","38.8181796453947+-77.197441029452",113042,4624
"37.9287488479266+-78.3359756707389","38.8181796453947+-77.197441029452",184908,8068
"36.8733700331824+-78.9850245847103","38.8181796453947+-77.197441029452",346957,13031
"37.1591759888664+-77.9278753124884","38.8181796453947+-77.197441029452",231672,8669
"36.6349846379546+-80.363854029071","38.8181796453947+-77.197441029452",499285,18399
"37.187618764187+-81.5347364486566","38.8181796453947+-77.197441029452",571090,19706
"36.8317101600617+-76.1493555625473","38.8181796453947+-77.197441029452",322138,11124
"38.1108676721412+-78.9979924485671","38.8181796453947+-77.197441029452",242940,8330
"38.2143413349109+-79.2097550594801","38.8181796453947+-77.197441029452",256641,9046
"38.1860500414466+-78.9617657232861","38.8181796453947+-77.197441029452",234701,8112
"36.615780080274+-76.1634363412223","38.8181796453947+-77.197441029452",340451,11813
"36.8293214101389+-76.4285105927799","38.8181796453947+-77.197441029452",296071,10139
"36.7512662685954+-76.2859966902313","38.8181796453947+-77.197441029452",319570,10960
"36.7139088754638+-76.3399664094416","38.8181796453947+-77.197441029452",315358,11006
"36.7429187929563+-76.2801152990899","38.8181796453947+-77.197441029452",319319,10842
"36.7331721304987+-76.3164369890473","38.8181796453947+-77.197441029452",313874,10787
"37.3052000318988+-78.4264136083864","38.8181796453947+-77.197441029452",260015,9992
"37.2853233949988+-78.3781646922769","38.8181796453947+-77.197441029452",256562,9686
"37.26853423551+-78.30722333054","38.8181796453947+-77.197441029452",248360,9308
"37.1544939836786+-78.3649397623374","38.8181796453947+-77.197441029452",265148,9948
"36.985982159147+-80.749109477533","38.8181796453947+-77.197441029452",452321,15336
"38.0386516793081+-76.6461227754617","38.8181796453947+-77.197441029452",163813,7222
"38.1140475933448+-76.6650382262997","38.8181796453947+-77.197441029452",160221,7050
