"origin","dest","dist","time"
"36.8349725283733+-81.3591129480109","37.7942071041792+-76.9755882614983",499340,17784
"38.6129392102821+-77.3254441046152","37.7942071041792+-76.9755882614983",141471,5610
"38.6529363921633+-77.3621037858911","37.7942071041792+-76.9755882614983",148274,6064
"38.6406952347329+-77.3215449097094","37.7942071041792+-76.9755882614983",145775,5690
"37.0824191583226+-76.9267535234063","37.7942071041792+-76.9755882614983",130836,5907
"37.7721421659787+-77.5220274496599","37.7942071041792+-76.9755882614983",61387,3137
"37.8077736504774+-77.6850527411228","37.7942071041792+-76.9755882614983",75694,3816
"37.6011174005658+-77.2517903612229","37.7942071041792+-76.9755882614983",40977,1962
"37.4217762672571+-79.1758125710136","37.7942071041792+-76.9755882614983",270944,10198
"37.3510938865259+-79.0561901969423","37.7942071041792+-76.9755882614983",238436,9777
"38.426965262895+-78.8939109217775","37.7942071041792+-76.9755882614983",255474,9244
"37.7244074135283+-77.9491649095985","37.7942071041792+-76.9755882614983",106341,4684
"36.8811012771717+-78.779767256563","37.7942071041792+-76.9755882614983",224258,9639
"37.4691299224664+-75.8167606651909","37.7942071041792+-76.9755882614983",253020,10405
"37.2964495955604+-77.3211343104881","37.7942071041792+-76.9755882614983",86517,3875
"37.0445188023434+-76.4742474906456","37.7942071041792+-76.9755882614983",117014,5040
"37.1189539468792+-76.5381230133906","37.7942071041792+-76.9755882614983",108694,4692
"37.3311424171528+-76.6821407078881","37.7942071041792+-76.9755882614983",80954,3743
"37.1599218398446+-76.5140195801714","37.7942071041792+-76.9755882614983",100975,4476
"37.0785097443467+-76.5136228801685","37.7942071041792+-76.9755882614983",112794,5036
"36.9077466415955+-76.2386261035364","37.7942071041792+-76.9755882614983",175455,6939
"36.905283096474+-76.2818418528908","37.7942071041792+-76.9755882614983",160309,6819
"36.8823524726644+-76.3072898903272","37.7942071041792+-76.9755882614983",156273,6466
"36.8688791150709+-76.2966694897003","37.7942071041792+-76.9755882614983",154818,6349
"37.517555679144+-77.068397967941","37.7942071041792+-76.9755882614983",59928,2979
"37.0007727986285+-76.388862428427","37.7942071041792+-76.9755882614983",123816,5086
"37.0346348164366+-76.4407243647182","37.7942071041792+-76.9755882614983",120439,5082
"37.5301929508245+-79.6618103313976","37.7942071041792+-76.9755882614983",307250,11148
"38.794876919886+-77.5310739071038","37.7942071041792+-76.9755882614983",171632,7177
"38.6195316946798+-77.2773241495942","37.7942071041792+-76.9755882614983",144945,5625
"38.6852993955736+-77.2761732960603","37.7942071041792+-76.9755882614983",152238,5958
"36.8227935458816+-76.3093865399005","37.7942071041792+-76.9755882614983",156150,6253
"36.8684240909859+-76.4034365676029","37.7942071041792+-76.9755882614983",144178,5804
"37.4288470046678+-77.5703036708425","37.7942071041792+-76.9755882614983",89659,4099
"37.4511953398941+-77.4692222184785","37.7942071041792+-76.9755882614983",79872,3456
"37.4305333828691+-77.4843694036287","37.7942071041792+-76.9755882614983",80179,3509
"37.4210053993523+-77.6168454973355","37.7942071041792+-76.9755882614983",93165,4075
"37.428713589647+-77.5422730594164","37.7942071041792+-76.9755882614983",87855,3855
"37.2592632104305+-76.7004470679689","37.7942071041792+-76.9755882614983",83896,4000
"37.2063068295598+-77.4907574980249","37.7942071041792+-76.9755882614983",111631,4604
"38.0351793798253+-78.4785575080965","37.7942071041792+-76.9755882614983",161971,6294
"36.6294121011419+-79.3910328381496","37.7942071041792+-76.9755882614983",321572,12106
"36.5498991385593+-79.398623089733","37.7942071041792+-76.9755882614983",320986,12125
"38.8401668688099+-77.2983596339418","37.7942071041792+-76.9755882614983",172541,7067
"36.914423592584+-81.7338343399518","37.7942071041792+-76.9755882614983",534126,18584
"37.3782646050046+-79.2321475164156","37.7942071041792+-76.9755882614983",278295,10370
