"origin","dest","dist","time"
"37.333583773675+-79.9466178414934","38.8848944419032+-77.1976612389723",360401,12123
"36.8445800024137+-76.3922531603536","38.8848944419032+-77.1976612389723",305988,10590
"38.086413507291+-78.4589065792803","38.8848944419032+-77.1976612389723",165827,6961
"38.8627942679124+-77.0730325084363","38.8848944419032+-77.1976612389723",14472,1234
"37.1122408652571+-76.4141828596785","38.8848944419032+-77.1976612389723",272285,9470
"37.2341479975772+-79.9981456720205","38.8848944419032+-77.1976612389723",379130,12878
"38.80093897202+-77.0681344261345","38.8848944419032+-77.1976612389723",24683,1320
"38.0789941214005+-78.4851490504796","38.8848944419032+-77.1976612389723",167229,7068
"36.7382881176834+-76.2699699659147","38.8848944419032+-77.1976612389723",327649,11250
"38.7727088252046+-77.442188317066","38.8848944419032+-77.1976612389723",32966,1733
"37.5080577557845+-77.5351750156221","38.8848944419032+-77.1976612389723",174748,6330
"38.8554585882262+-77.3540500222979","38.8848944419032+-77.1976612389723",19917,1147
"39.177845579344+-78.1293131307276","38.8848944419032+-77.1976612389723",104777,4365
"36.820355792843+-76.1795269556764","38.8848944419032+-77.1976612389723",335060,11545
"38.2029513351373+-77.48637345132","38.8848944419032+-77.1976612389723",95970,4024
"37.4999979320586+-77.4929246435233","38.8848944419032+-77.1976612389723",177229,6446
"37.0350406186753+-76.4256409390841","38.8848944419032+-77.1976612389723",279879,9593
"36.7295904066587+-76.5884847895923","38.8848944419032+-77.1976612389723",303429,11358
"36.839657125448+-76.1472647443899","38.8848944419032+-77.1976612389723",329134,11379
"39.0532122462538+-77.4565805630912","38.8848944419032+-77.1976612389723",39426,2036
"39.031220417897+-77.4155171322986","38.8848944419032+-77.1976612389723",37026,1904
"38.8940365326471+-77.0838112689397","38.8848944419032+-77.1976612389723",14314,946
"36.7922650378925+-76.27426354151","38.8848944419032+-77.1976612389723",323196,11140
"39.0161653104327+-77.4101899452469","38.8848944419032+-77.1976612389723",29211,1886
"38.9259894553873+-77.2069507053929","38.8848944419032+-77.1976612389723",7667,693
"38.966629946058+-77.3478994788467","38.8848944419032+-77.1976612389723",22988,1445
"38.68553538388+-77.3277796575227","38.8848944419032+-77.1976612389723",39610,2170
"38.177100269573+-79.0807718161405","38.8848944419032+-77.1976612389723",238018,8171
"37.5080891717537+-77.5213596229846","38.8848944419032+-77.1976612389723",173490,6214
"37.2829725031022+-77.2893529814306","38.8848944419032+-77.1976612389723",210534,7431
"37.5434499098385+-77.4699525901331","38.8848944419032+-77.1976612389723",168262,6079
"38.5736606416433+-77.3277993941374","38.8848944419032+-77.1976612389723",44171,2124
"38.9888119104076+-77.3095403908739","38.8848944419032+-77.1976612389723",20093,1368
"38.9108865112745+-77.2346002107019","38.8848944419032+-77.1976612389723",6833,716
"37.3855072036011+-77.4712073178903","38.8848944419032+-77.1976612389723",195509,7034
"36.878040780145+-76.2224718277535","38.8848944419032+-77.1976612389723",324841,11516
"36.8568862822041+-76.2828946988459","38.8848944419032+-77.1976612389723",319375,11063
"38.7975850057144+-77.0542636755294","38.8848944419032+-77.1976612389723",26297,1342
"37.2506126150878+-77.4032764807308","38.8848944419032+-77.1976612389723",203078,7207
"38.8738180620607+-77.1228687691416","38.8848944419032+-77.1976612389723",9020,881
"36.5634999089908+-79.4162335473672","38.8848944419032+-77.1976612389723",399389,15189
"38.863204447009+-77.047762837919","38.8848944419032+-77.1976612389723",21302,1258
"38.8193940773342+-77.0461051179553","38.8848944419032+-77.1976612389723",27234,1467
"37.5898548602679+-77.5175182130792","38.8848944419032+-77.1976612389723",168602,6089
"36.6240891177951+-79.8744865739243","38.8848944419032+-77.1976612389723",463582,16160
"37.6519994932679+-77.4798967370046","38.8848944419032+-77.1976612389723",157314,5643
"38.8523817211272+-77.1133234865632","38.8848944419032+-77.1976612389723",10437,1238
"38.7925906638188+-77.2854160267592","38.8848944419032+-77.1976612389723",18230,1279
"38.9820250372552+-77.3312809812573","38.8848944419032+-77.1976612389723",20944,1397
"38.7406893505946+-77.1662425113559","38.8848944419032+-77.1976612389723",25147,1487
"38.7212856711808+-77.0522792964884","38.8848944419032+-77.1976612389723",36470,1911
"36.8371771470067+-76.4537154255308","38.8848944419032+-77.1976612389723",304331,10419
"37.0873155644577+-76.4870372090038","38.8848944419032+-77.1976612389723",268236,9323
"38.2219619089344+-77.5238344245041","38.8848944419032+-77.1976612389723",90306,3699
"36.8677216419275+-76.162656927222","38.8848944419032+-77.1976612389723",329299,11558
"38.8866867157996+-77.0878653217149","38.8848944419032+-77.1976612389723",14505,1041
"38.8837279273524+-77.1046147355223","38.8848944419032+-77.1976612389723",11687,843
"37.4686039981842+-77.6112213297306","38.8848944419032+-77.1976612389723",183229,6612
"36.7872330671054+-76.0906470504058","38.8848944419032+-77.1976612389723",339022,12043
"38.9482165457898+-77.3986338232874","38.8848944419032+-77.1976612389723",25189,1498
"38.7519794738179+-77.2000680426169","38.8848944419032+-77.1976612389723",21194,1332
"38.8623709925404+-77.0553537333384","38.8848944419032+-77.1976612389723",20800,1253
"38.8609648093955+-77.4181397975354","38.8848944419032+-77.1976612389723",25184,1428
"38.7393752183042+-77.0986474824929","38.8848944419032+-77.1976612389723",32280,1896
"38.8296287541309+-77.215339134243","38.8848944419032+-77.1976612389723",9066,785
"38.6398005061167+-77.3642493928865","38.8848944419032+-77.1976612389723",46085,2367
"39.0684680729688+-77.5010267128076","38.8848944419032+-77.1976612389723",44487,2116
"37.2826122002176+-79.8897856147248","38.8848944419032+-77.1976612389723",364802,12525
"36.9016004119408+-75.9914605655157","38.8848944419032+-77.1976612389723",350735,12323
"37.0509962052905+-76.3111089586141","38.8848944419032+-77.1976612389723",287105,9927
"36.8615473296017+-76.2171346234507","38.8848944419032+-77.1976612389723",326145,11327
"37.519381510023+-77.4072475042317","38.8848944419032+-77.1976612389723",172760,6419
"36.732598999501+-76.569070849142","38.8848944419032+-77.1976612389723",324420,11190
"38.8078821166537+-77.1009460825973","38.8848944419032+-77.1976612389723",26515,1457
"38.8744265047299+-77.2905011613304","38.8848944419032+-77.1976612389723",11857,903
"37.5057045698764+-77.3222866779693","38.8848944419032+-77.1976612389723",182473,6501
"37.5702381073593+-77.4845814290881","38.8848944419032+-77.1976612389723",164478,5913
"36.8497611683914+-76.0380525476698","38.8848944419032+-77.1976612389723",340201,11746
"36.908002660925+-76.1242601640745","38.8848944419032+-77.1976612389723",336464,11861
"36.9125717663101+-76.3028263322274","38.8848944419032+-77.1976612389723",317927,11261
"37.5439532279149+-77.6236978746758","38.8848944419032+-77.1976612389723",184572,6867
"37.1063593643482+-76.4456694899775","38.8848944419032+-77.1976612389723",270940,9290
"37.0554950366892+-76.4573034665357","38.8848944419032+-77.1976612389723",274400,9519
"38.9463061054468+-77.5917402848817","38.8848944419032+-77.1976612389723",44811,2335
"36.7548570532878+-76.5584811045834","38.8848944419032+-77.1976612389723",323959,11051
"37.0165545379564+-76.3644839187037","38.8848944419032+-77.1976612389723",281595,9702
"37.1472542913504+-76.5214079901214","38.8848944419032+-77.1976612389723",259694,8962
"39.109915820401+-77.5510003454492","38.8848944419032+-77.1976612389723",51118,2322
"37.9553642310472+-76.7686859318184","38.8848944419032+-77.1976612389723",167562,7040
"38.8693962491826+-77.3759866683583","38.8848944419032+-77.1976612389723",19361,1087
"38.7664594968609+-77.2042330952547","38.8848944419032+-77.1976612389723",20509,1398
"38.8963096684003+-77.2091855288683","38.8848944419032+-77.1976612389723",2776,370
"37.3812402840819+-79.1782663358621","38.8848944419032+-77.1976612389723",280328,11342
"37.0103771755864+-78.161455320272","38.8848944419032+-77.1976612389723",271627,10291
"38.3898627266855+-78.8340048697722","38.8848944419032+-77.1976612389723",200346,7018
"38.7623058513191+-77.4711786337797","38.8848944419032+-77.1976612389723",34719,1982
"38.2131024001445+-77.503119418061","38.8848944419032+-77.1976612389723",89704,3662
"37.3421125256456+-79.252114608858","38.8848944419032+-77.1976612389723",289186,11710
"36.8259368674954+-76.301001547392","38.8848944419032+-77.1976612389723",314657,10781
"38.8661627727137+-77.0800549926879","38.8848944419032+-77.1976612389723",13054,1219
"36.7808696507983+-76.3521616555463","38.8848944419032+-77.1976612389723",317899,10979
"36.8512761184077+-76.1158956201814","38.8848944419032+-77.1976612389723",333676,11689
"36.7828407635306+-76.1361471263655","38.8848944419032+-77.1976612389723",340150,11954
"39.0879177697281+-78.1961323340445","38.8848944419032+-77.1976612389723",122586,4389
"36.9219366716951+-81.5189818878425","38.8848944419032+-77.1976612389723",532233,18290
"37.0456414724453+-76.4192651174864","38.8848944419032+-77.1976612389723",277307,9517
"37.3200775302204+-79.269199815331","38.8848944419032+-77.1976612389723",291917,11598
"38.9848212305863+-77.3536876831525","38.8848944419032+-77.1976612389723",23572,1587
"37.5328519770551+-77.3979706591629","38.8848944419032+-77.1976612389723",174964,6368
"38.8482599620029+-77.3890406430323","38.8848944419032+-77.1976612389723",25375,1374
"36.8506985913162+-75.9796730097839","38.8848944419032+-77.1976612389723",344733,11869
"36.6935637329208+-76.1947516047451","38.8848944419032+-77.1976612389723",336543,11642
"38.9121381604259+-77.5280384736079","38.8848944419032+-77.1976612389723",37081,1956
"37.3505039083536+-82.0267450618411","38.8848944419032+-77.1976612389723",653367,23707
"38.3622633505911+-79.5685555378787","38.8848944419032+-77.1976612389723",290290,11972
"38.6684116956265+-77.3530500515172","38.8848944419032+-77.1976612389723",44238,2357
"39.1040060535883+-77.5609941008621","38.8848944419032+-77.1976612389723",50901,2316
"39.0385417991914+-77.4630311263987","38.8848944419032+-77.1976612389723",38290,1995
"38.8992964645545+-77.0809067830602","38.8848944419032+-77.1976612389723",14620,836
"37.5304498191424+-77.5692240191544","38.8848944419032+-77.1976612389723",176605,6418
"37.5124040578764+-77.6023893332524","38.8848944419032+-77.1976612389723",181382,6714
"37.0040457588552+-76.4257054308935","38.8848944419032+-77.1976612389723",283620,9900
"37.1030760458405+-76.466176236886","38.8848944419032+-77.1976612389723",268561,9181
"36.8719143929192+-76.21725414009","38.8848944419032+-77.1976612389723",324687,11423
"36.9249493543767+-76.2994344409283","38.8848944419032+-77.1976612389723",320513,11527
"36.8827097501563+-75.990206233675","38.8848944419032+-77.1976612389723",349068,12285
"37.040404377745+-76.3122519748757","38.8848944419032+-77.1976612389723",285640,9817
"38.7639049262968+-77.2668092740409","38.8848944419032+-77.1976612389723",21226,1520
"38.8803650830783+-77.2240493581203","38.8848944419032+-77.1976612389723",3890,483
"36.852372843601+-76.3817232933647","38.8848944419032+-77.1976612389723",304764,10552
"36.5700380345252+-78.3828956421819","38.8848944419032+-77.1976612389723",371440,13166
"36.6117558815659+-78.6526703470602","38.8848944419032+-77.1976612389723",353206,12416
"36.7145949139597+-78.563537214132","38.8848944419032+-77.1976612389723",327895,12478
"38.7517211966619+-77.0693281766368","38.8848944419032+-77.1976612389723",32563,1826
"38.7238702063629+-77.1038887337751","38.8848944419032+-77.1976612389723",31733,1884
"38.7206837723921+-77.2642560059842","38.8848944419032+-77.1976612389723",30976,1695
"38.8447513887317+-77.4588111582295","38.8848944419032+-77.1976612389723",27572,1431
"38.8321346120812+-77.4251395959797","38.8848944419032+-77.1976612389723",25942,1358
"36.7466226557861+-79.9669781579516","38.8848944419032+-77.1976612389723",446861,15597
"36.6034702080325+-79.7659960270459","38.8848944419032+-77.1976612389723",404041,16470
"37.7270998007325+-76.4125500051865","38.8848944419032+-77.1976612389723",218521,9214
"36.9358121608786+-76.717548053488","38.8848944419032+-77.1976612389723",285931,10369
"36.8197281880891+-82.9808970627432","38.8848944419032+-77.1976612389723",693165,24370
"38.0209052319416+-77.3460419682516","38.8848944419032+-77.1976612389723",128909,4935
"36.8702579208009+-78.6025145987667","38.8848944419032+-77.1976612389723",308971,11500
"38.0371872159911+-77.9026807159719","38.8848944419032+-77.1976612389723",144217,5944
"37.4486988225583+-78.8716963646924","38.8848944419032+-77.1976612389723",271159,11442
"38.9360079415871+-77.1945322630057","38.8848944419032+-77.1976612389723",8205,912
"38.9120953759263+-77.1987971521126","38.8848944419032+-77.1976612389723",4203,502
"38.2104745500663+-77.1038814224064","38.8848944419032+-77.1976612389723",118057,5154
"38.843645875811+-77.2289237556369","38.8848944419032+-77.1976612389723",7248,674
"38.8370366344498+-77.2033627980052","38.8848944419032+-77.1976612389723",6966,802
"38.8028881544733+-77.2321153214439","38.8848944419032+-77.1976612389723",13842,996
"38.8114544206437+-77.3161532575446","38.8848944419032+-77.1976612389723",19332,1373
