"origin","dest","dist","time"
"37.3655227329802+-77.340099133132","37.5525164700843+-77.4351624878091",32644,1612
"36.8801179763897+-82.2241796379228","37.5525164700843+-77.4351624878091",534730,18751
"36.559500985613+-79.4539334802362","37.5525164700843+-77.4351624878091",269147,9880
"38.8788755229646+-77.1619401276395","37.5525164700843+-77.4351624878091",170709,6300
"36.6644665327842+-76.9267360047588","37.5525164700843+-77.4351624878091",125109,5038
"36.6897028641319+-76.9428867601853","37.5525164700843+-77.4351624878091",123606,4983
"36.6093345733588+-79.3754422816033","37.5525164700843+-77.4351624878091",259675,9669
"36.6642880717261+-81.1061229732227","37.5525164700843+-77.4351624878091",444977,15890
"38.851109697011+-77.0830097849863","37.5525164700843+-77.4351624878091",164843,5812
"36.7321953088329+-81.0335343567183","37.5525164700843+-77.4351624878091",430623,15250
"38.3527224517458+-77.4288689315434","37.5525164700843+-77.4351624878091",106009,3887
"38.4244359576001+-77.3818164755043","37.5525164700843+-77.4351624878091",109506,4032
"38.4679881411372+-77.4882595859202","37.5525164700843+-77.4351624878091",111732,4234
"38.4832659958349+-77.3756541468561","37.5525164700843+-77.4351624878091",114745,4196
"38.3787990932798+-77.364863226165","37.5525164700843+-77.4351624878091",113831,4236
"39.1524561413768+-78.1805871641101","37.5525164700843+-77.4351624878091",217639,8640
"36.8423372463283+-80.695955092218","37.5525164700843+-77.4351624878091",405426,14048
"36.7599006965782+-80.7968543389428","37.5525164700843+-77.4351624878091",416996,13961
"38.9038491847595+-77.1421517628271","37.5525164700843+-77.4351624878091",175678,6330
"38.8462893261525+-77.3206866487849","37.5525164700843+-77.4351624878091",160777,6153
"38.8867541403099+-77.1323094806257","37.5525164700843+-77.4351624878091",175610,6380
"38.8881893758638+-77.1411808822348","37.5525164700843+-77.4351624878091",174496,6280
"38.9017184898175+-77.1137299121218","37.5525164700843+-77.4351624878091",174988,6284
"38.8597996372088+-77.0833764471543","37.5525164700843+-77.4351624878091",166112,5950
"38.0482158334144+-78.4981972570115","37.5525164700843+-77.4351624878091",114662,4380
"38.0194233449903+-78.4745790112214","37.5525164700843+-77.4351624878091",112891,3870
"37.6334025293639+-79.4591775517156","37.5525164700843+-77.4351624878091",241588,8400
"37.2686836845354+-77.3828597186589","37.5525164700843+-77.4351624878091",37838,1614
"37.2731456788501+-77.4012222237174","37.5525164700843+-77.4351624878091",38497,1655
"37.5716013457328+-77.4954960162758","37.5525164700843+-77.4351624878091",7212,795
"37.562378565285+-77.4976933843067","37.5525164700843+-77.4351624878091",10911,679
"37.5419176329837+-77.4829386233632","37.5525164700843+-77.4351624878091",9168,555
"37.5564546640372+-77.4854670549733","37.5525164700843+-77.4351624878091",10459,658
"37.5533252275734+-77.4679747645496","37.5525164700843+-77.4351624878091",4076,586
"37.5621636229995+-77.4442902499297","37.5525164700843+-77.4351624878091",1921,255
"37.5457118185921+-77.4360255466797","37.5525164700843+-77.4351624878091",1501,207
"37.5467274984403+-77.4519347158098","37.5525164700843+-77.4351624878091",2786,437
"36.8960335492849+-80.8725944402765","37.5525164700843+-77.4351624878091",397744,13769
"36.8715021919566+-81.0457921349793","37.5525164700843+-77.4351624878091",412880,14315
"38.1470010560698+-76.9748218600934","37.5525164700843+-77.4351624878091",113157,4550
"36.7753762834301+-81.4113015240085","37.5525164700843+-77.4351624878091",452597,15265
"36.8032828970704+-81.6498350223911","37.5525164700843+-77.4351624878091",465289,15634
"36.7012444357043+-79.8594762862038","37.5525164700843+-77.4351624878091",308357,11393
"36.6753104961068+-79.8756094324324","37.5525164700843+-77.4351624878091",310504,11592
"37.2080329000441+-77.4278989564874","37.5525164700843+-77.4351624878091",45957,1834
"37.1961498938149+-77.4144144156693","37.5525164700843+-77.4351624878091",46533,1840
"37.5639624321517+-77.4177055911901","37.5525164700843+-77.4351624878091",2842,319
"37.5420333734758+-77.4080913115931","37.5525164700843+-77.4351624878091",4000,480
"37.5120630003949+-77.4400629935153","37.5525164700843+-77.4351624878091",7671,580
"37.4772665176092+-77.4315385788428","37.5525164700843+-77.4351624878091",13887,768
"37.5474177405195+-77.4032868676722","37.5525164700843+-77.4351624878091",3287,399
"37.5440314675693+-77.5228864011143","37.5525164700843+-77.4351624878091",14312,865
"37.546524428378+-77.5747684259488","37.5525164700843+-77.4351624878091",20272,1048
"37.5731342664348+-77.5101603939469","37.5525164700843+-77.4351624878091",12897,871
"37.5133910882504+-77.5008261449997","37.5525164700843+-77.4351624878091",14553,903
"36.6569343164546+-81.8239605670732","37.5525164700843+-77.4351624878091",492293,16637
"38.3035987657655+-77.5045974594438","37.5525164700843+-77.4351624878091",90584,3355
"38.1380113670665+-79.0546080823919","37.5525164700843+-77.4351624878091",174307,6277
"36.6123840127221+-82.5869760675538","37.5525164700843+-77.4351624878091",576238,19226
"36.9754736477255+-77.0030729886703","37.5525164700843+-77.4351624878091",87204,3617
"37.2741106846332+-77.3073946582922","37.5525164700843+-77.4351624878091",42102,1904
"38.4428973901493+-78.8616896958559","37.5525164700843+-77.4351624878091",209519,7172
"38.4598878162219+-78.8745720913558","37.5525164700843+-77.4351624878091",209922,7282
"36.6666002965547+-82.0096174120594","37.5525164700843+-77.4351624878091",503901,16900
"36.8221099575104+-81.7892199457495","37.5525164700843+-77.4351624878091",482158,16248
"38.3664799612979+-78.9616455751445","37.5525164700843+-77.4351624878091",198941,6963
"38.522583035755+-78.8586695743915","37.5525164700843+-77.4351624878091",217372,7665
"38.6930656710105+-78.9661741665197","37.5525164700843+-77.4351624878091",252395,9279
"37.7215040818303+-80.1725451044684","37.5525164700843+-77.4351624878091",308729,10990
"37.3466652766967+-80.8290324738598","37.5525164700843+-77.4351624878091",399159,13973
"38.5877485697165+-78.8712105471426","37.5525164700843+-77.4351624878091",227171,8181
"38.4410689603758+-78.9299324474911","37.5525164700843+-77.4351624878091",208978,7394
"38.757240465496+-78.6731305606294","37.5525164700843+-77.4351624878091",251120,8487
"39.1345762428129+-78.1645402001241","37.5525164700843+-77.4351624878091",215237,8454
"39.2692654684168+-78.1624615955984","37.5525164700843+-77.4351624878091",231585,9241
"39.2047999657509+-78.138835329883","37.5525164700843+-77.4351624878091",225126,8927
"39.2518951747037+-78.0874870695122","37.5525164700843+-77.4351624878091",230782,9128
"38.8261649066739+-78.6064625301017","37.5525164700843+-77.4351624878091",259696,8775
"38.9347646163393+-78.4587229978225","37.5525164700843+-77.4351624878091",233145,8640
"37.251108547284+-81.3184125506423","37.5525164700843+-77.4351624878091",458067,16488
"37.0278103120311+-81.6551604110636","37.5525164700843+-77.4351624878091",491830,18092
"37.1377737672646+-81.8261899157121","37.5525164700843+-77.4351624878091",527460,18634
"37.1112331821016+-81.2428736872615","37.5525164700843+-77.4351624878091",443860,16086
"37.1557092042332+-81.0223185937225","37.5525164700843+-77.4351624878091",413131,14529
"37.227107712851+-79.8892788387365","37.5525164700843+-77.4351624878091",310421,10727
"38.2749421023455+-78.9591823739828","37.5525164700843+-77.4351624878091",187941,6654
"38.113998035718+-78.8461128918195","37.5525164700843+-77.4351624878091",158775,5762
"38.4769260187056+-79.0980370714055","37.5525164700843+-77.4351624878091",219056,8138
"37.2439741604923+-81.8398233279499","37.5525164700843+-77.4351624878091",547705,20181
"37.2594265691742+-82.1898366472807","37.5525164700843+-77.4351624878091",581108,21359
"37.2752211730124+-82.0079960468744","37.5525164700843+-77.4351624878091",563516,20084
"38.820036575522+-77.1167551345582","37.5525164700843+-77.4351624878091",160950,5845
"38.826042806423+-77.075409540916","37.5525164700843+-77.4351624878091",164701,5969
"38.834115208075+-77.0560231718075","37.5525164700843+-77.4351624878091",167395,6162
"38.8050894454499+-77.0511343022555","37.5525164700843+-77.4351624878091",165436,5868
"38.8004148167633+-77.0439196911298","37.5525164700843+-77.4351624878091",165576,5898
"39.1934689432984+-78.2504437881708","37.5525164700843+-77.4351624878091",243192,9027
"38.2591712930805+-77.4697145288815","37.5525164700843+-77.4351624878091",86950,3328
"38.1488088906891+-77.5669690954298","37.5525164700843+-77.4351624878091",76502,2984
"36.603706414431+-82.2091568837093","37.5525164700843+-77.4351624878091",522758,17395
"37.525121557887+-79.1834879516549","37.5525164700843+-77.4351624878091",207546,7581
"37.325954562464+-79.1601726809201","37.5525164700843+-77.4351624878091",192564,7829
"37.2349336284795+-79.1854585677211","37.5525164700843+-77.4351624878091",193197,8018
"37.1550879235863+-79.2936552115514","37.5525164700843+-77.4351624878091",217778,8832
"37.2623488033815+-80.3817166147864","37.5525164700843+-77.4351624878091",341297,12298
"38.5433374936991+-78.0143712511268","37.5525164700843+-77.4351624878091",149351,6327
"38.4113987882991+-77.9631524985623","37.5525164700843+-77.4351624878091",134415,5741
"38.7560141002267+-77.7838223452668","37.5525164700843+-77.4351624878091",154822,5991
"38.2946258712697+-77.8268251034127","37.5525164700843+-77.4351624878091",118921,4797
"37.3997378051135+-79.1739783429221","37.5525164700843+-77.4351624878091",189598,7832
"37.3682942079866+-79.1625481697984","37.5525164700843+-77.4351624878091",186582,7535
"37.3597364221763+-79.2319765328008","37.5525164700843+-77.4351624878091",195278,7918
"37.4139661280532+-79.1528064900461","37.5525164700843+-77.4351624878091",190325,7751
"37.3033536189644+-80.0384621588909","37.5525164700843+-77.4351624878091",299132,10098
"37.281490489475+-80.0479455147482","37.5525164700843+-77.4351624878091",302035,10290
"37.265308316399+-80.0465679843626","37.5525164700843+-77.4351624878091",303059,10423
"37.1039127010029+-76.5480640373944","37.5525164700843+-77.4351624878091",111285,4101
"37.129019197907+-76.5640906579819","37.5525164700843+-77.4351624878091",106032,3959
"37.0384209355049+-76.4551155374141","37.5525164700843+-77.4351624878091",117952,4247
"37.1278337888399+-80.3457145898441","37.5525164700843+-77.4351624878091",333848,11205
"37.1514254706659+-80.2471491806934","37.5525164700843+-77.4351624878091",327558,11257
"37.095511039519+-76.5084876869781","37.5525164700843+-77.4351624878091",110156,3974
"37.1393971373919+-76.5377794309501","37.5525164700843+-77.4351624878091",104879,3801
"36.898232387195+-76.2497774996513","37.5525164700843+-77.4351624878091",166498,6095
"37.3858940136616+-79.5760473981845","37.5525164700843+-77.4351624878091",233835,9642
"37.2223279034153+-79.7244578582523","37.5525164700843+-77.4351624878091",250897,10336
"36.8965494066326+-76.2340362532925","37.5525164700843+-77.4351624878091",174210,6020
"36.8468769692967+-76.2349459264886","37.5525164700843+-77.4351624878091",164374,5858
"36.9232598110647+-76.220957662995","37.5525164700843+-77.4351624878091",179159,6522
"36.9095200121231+-76.2259594774908","37.5525164700843+-77.4351624878091",177479,6314
"36.8385738747155+-76.1995419229389","37.5525164700843+-77.4351624878091",168221,5932
"36.9511478745093+-76.2530805752944","37.5525164700843+-77.4351624878091",166695,6480
"36.9385261087478+-76.2687709270347","37.5525164700843+-77.4351624878091",164880,6369
"36.9178028900448+-76.2803516932858","37.5525164700843+-77.4351624878091",163020,6169
"36.9130495275566+-76.283471247424","37.5525164700843+-77.4351624878091",162874,6190
"36.944067821562+-76.2375541110213","37.5525164700843+-77.4351624878091",168274,6610
"36.8958906655897+-76.2987594890926","37.5525164700843+-77.4351624878091",158420,5849
"36.8775666093271+-76.2684218577393","37.5525164700843+-77.4351624878091",159574,5905
"36.8666713727555+-76.2534294944107","37.5525164700843+-77.4351624878091",164549,5902
"37.4054482662131+-79.71139134013","37.5525164700843+-77.4351624878091",244844,9832
"37.2504113515136+-79.8077973525778","37.5525164700843+-77.4351624878091",256280,10403
"36.8615778481428+-76.2765495744665","37.5525164700843+-77.4351624878091",161541,5757
"36.855271237001+-76.265092425529","37.5525164700843+-77.4351624878091",161606,5730
"36.833126939973+-76.2834318831389","37.5525164700843+-77.4351624878091",158748,5512
"37.2057617809147+-76.6084543912703","37.5525164700843+-77.4351624878091",92305,3352
"36.8296736113344+-76.1161602906757","37.5525164700843+-77.4351624878091",175664,6216
"36.8347019406698+-76.1727539939654","37.5525164700843+-77.4351624878091",171200,6108
"36.8037152395097+-76.1654040937913","37.5525164700843+-77.4351624878091",178509,6308
"36.7908473137149+-76.1955899522469","37.5525164700843+-77.4351624878091",177667,6207
"36.7915762190266+-76.1581005365869","37.5525164700843+-77.4351624878091",179238,6363
"36.6215453045351+-76.0020913252061","37.5525164700843+-77.4351624878091",204919,7565
"36.8668682264946+-76.0556547324681","37.5525164700843+-77.4351624878091",184732,6621
"36.749429070633+-75.9928066988762","37.5525164700843+-77.4351624878091",196136,7366
"36.8347378361893+-76.1873174952534","37.5525164700843+-77.4351624878091",170700,6124
"36.8086083352688+-76.2130524844773","37.5525164700843+-77.4351624878091",170589,6127
"36.7923992456352+-76.1384974127322","37.5525164700843+-77.4351624878091",181446,6560
"36.7719677116297+-76.194692144364","37.5525164700843+-77.4351624878091",175933,6311
"38.8261503617671+-78.2591236621618","37.5525164700843+-77.4351624878091",214876,8728
"38.9370490295711+-78.1565469063534","37.5525164700843+-77.4351624878091",201330,7777
"38.2834408255261+-78.5284327842014","37.5525164700843+-77.4351624878091",146263,6046
"38.6261202265582+-78.4186608599104","37.5525164700843+-77.4351624878091",199333,8828
"38.5208395861482+-78.5756673595554","37.5525164700843+-77.4351624878091",175871,7581
"38.991085973324+-78.182650659438","37.5525164700843+-77.4351624878091",207653,8022
"36.8391351684312+-76.3533957438506","37.5525164700843+-77.4351624878091",151484,5330
"36.8434848396431+-76.3101671207337","37.5525164700843+-77.4351624878091",155540,5474
"36.829595031972+-76.3348678253256","37.5525164700843+-77.4351624878091",155091,5436
"36.8252764942229+-76.3553763031243","37.5525164700843+-77.4351624878091",153135,5528
"36.8031067578301+-76.3140556918122","37.5525164700843+-77.4351624878091",159986,5775
"36.7997268664235+-76.3402881265336","37.5525164700843+-77.4351624878091",159651,5641
"36.8091528474564+-76.3454878847369","37.5525164700843+-77.4351624878091",158749,5573
"36.8146391797861+-76.2321778167636","37.5525164700843+-77.4351624878091",164710,6003
"36.8113339382907+-76.2637791276267","37.5525164700843+-77.4351624878091",163077,5856
"36.7730170829463+-76.2650315476284","37.5525164700843+-77.4351624878091",167374,5919
"36.7065952341128+-76.2574757152694","37.5525164700843+-77.4351624878091",170896,6244
"36.7130952428851+-76.208254328157","37.5525164700843+-77.4351624878091",177382,6211
"36.6658672152305+-76.4219854812476","37.5525164700843+-77.4351624878091",174061,6199
"36.7220429137467+-76.2708248295104","37.5525164700843+-77.4351624878091",169422,6143
"36.6975193794462+-76.2200792916961","37.5525164700843+-77.4351624878091",177612,6253
"36.9351053644668+-82.8016789570406","37.5525164700843+-77.4351624878091",601668,21792
"36.8687443269431+-82.7024672408722","37.5525164700843+-77.4351624878091",591682,21027
"36.9880158090043+-82.6829184320429","37.5525164700843+-77.4351624878091",590517,21140
"36.9500062279719+-82.4980766731791","37.5525164700843+-77.4351624878091",568402,20118
"36.9578183312165+-82.558861821603","37.5525164700843+-77.4351624878091",572456,20130
"36.9335088597547+-82.355151747136","37.5525164700843+-77.4351624878091",550717,19269
"37.2793161550244+-76.6591511704432","37.5525164700843+-77.4351624878091",84343,3047
"37.1701449299695+-76.4931613267323","37.5525164700843+-77.4351624878091",107532,3952
"37.2059093813205+-76.4514968638462","37.5525164700843+-77.4351624878091",108049,3915
"39.0474425108584+-77.797473518354","37.5525164700843+-77.4351624878091",194887,7946
"39.2012917630255+-77.5557327387258","37.5525164700843+-77.4351624878091",227797,8316
"39.1343480879225+-77.5714754772333","37.5525164700843+-77.4351624878091",219753,7941
"37.2800454945758+-76.7276223220977","37.5525164700843+-77.4351624878091",82761,3072
"37.006500333845+-76.3636529196611","37.5525164700843+-77.4351624878091",125239,4390
"37.0768220328482+-76.3212838316685","37.5525164700843+-77.4351624878091",128056,4725
"37.050811462643+-76.4132885715362","37.5525164700843+-77.4351624878091",120190,4291
"37.008796926055+-76.3853263336284","37.5525164700843+-77.4351624878091",123398,4284
"37.0812050061014+-76.2916558928192","37.5525164700843+-77.4351624878091",130671,4848
"37.5514911111905+-77.1525820629034","37.5525164700843+-77.4351624878091",30948,1396
"36.8607792154817+-76.1554662523528","37.5525164700843+-77.4351624878091",173081,6199
"36.8897857645048+-76.1498837791969","37.5525164700843+-77.4351624878091",175544,6360
"36.8802367078228+-76.0895780847374","37.5525164700843+-77.4351624878091",182014,6607
"36.8330630196483+-76.076173518477","37.5525164700843+-77.4351624878091",180550,6335
"36.8911564363767+-76.0594221062677","37.5525164700843+-77.4351624878091",187561,6790
"36.8116336385766+-76.0889776688402","37.5525164700843+-77.4351624878091",178579,6507
"36.815069203361+-76.0626112541323","37.5525164700843+-77.4351624878091",182034,6463
"36.7851422078181+-76.0192593980503","37.5525164700843+-77.4351624878091",191320,6898
"37.5576157347587+-77.7619424857242","37.5525164700843+-77.4351624878091",51345,2284
"37.5503617019949+-78.0366092055632","37.5525164700843+-77.4351624878091",69055,2995
"37.4751432721621+-77.8263070608517","37.5525164700843+-77.4351624878091",47053,2366
"37.2949667969926+-79.9356322903209","37.5525164700843+-77.4351624878091",295872,10194
"37.2740252308973+-79.9694849232493","37.5525164700843+-77.4351624878091",301952,10376
"37.2526500430398+-79.990887916531","37.5525164700843+-77.4351624878091",309084,10603
"37.2617760780257+-79.9678106888358","37.5525164700843+-77.4351624878091",307063,10469
"37.3154742682975+-79.9657981092153","37.5525164700843+-77.4351624878091",297418,9950
"37.36913219662+-79.8444569330169","37.5525164700843+-77.4351624878091",290033,9924
"37.6555612214283+-79.8297118922512","37.5525164700843+-77.4351624878091",281625,10028
"37.7935293007202+-79.982500581181","37.5525164700843+-77.4351624878091",286468,9908
"37.7665683946935+-79.9901704555321","37.5525164700843+-77.4351624878091",283934,9589
"38.0764665219408+-78.9093748495798","37.5525164700843+-77.4351624878091",155757,5563
"37.5044798986843+-79.8548581549957","37.5525164700843+-77.4351624878091",273556,9353
"38.0579245428641+-78.8917655543486","37.5525164700843+-77.4351624878091",156391,5512
"39.096547666446+-77.5949743293388","37.5525164700843+-77.4351624878091",215636,7647
"38.7972367363319+-77.4990669363533","37.5525164700843+-77.4351624878091",161827,6526
"38.7903120302167+-77.4686274306943","37.5525164700843+-77.4351624878091",156934,6404
"37.0350200964994+-79.8013688711792","37.5525164700843+-77.4351624878091",262446,11347
"38.7875225286198+-77.4471128200027","37.5525164700843+-77.4351624878091",155774,6319
"38.6617547810287+-77.4688533698986","37.5525164700843+-77.4351624878091",141052,5210
"38.653228897281+-77.3347610756567","37.5525164700843+-77.4351624878091",136889,5025
"37.2921782351458+-76.7412745267273","37.5525164700843+-77.4351624878091",80931,2956
"37.6637932084943+-77.4975449135047","37.5525164700843+-77.4351624878091",20056,1007
"37.5224759155527+-77.3066373370322","37.5525164700843+-77.4351624878091",16340,869
"37.2366587711354+-77.2896690474514","37.5525164700843+-77.4351624878091",48022,2207
"37.3838132911256+-77.1088565710381","37.5525164700843+-77.4351624878091",47525,2182
"38.4546677668381+-78.8568221156592","37.5525164700843+-77.4351624878091",210617,7298
"38.4082389241433+-78.8944685053149","37.5525164700843+-77.4351624878091",204499,7039
"37.1098238026823+-76.4892418452755","37.5525164700843+-77.4351624878091",107522,3789
"37.3847013719272+-77.1917512542389","37.5525164700843+-77.4351624878091",45187,2002
"36.7719378667897+-81.8595126738101","37.5525164700843+-77.4351624878091",485694,16401
"37.0916505044228+-76.4745958311971","37.5525164700843+-77.4351624878091",110998,3856
"36.7934569022838+-76.2904056111561","37.5525164700843+-77.4351624878091",166245,5933
"36.900418860724+-76.5015525257417","37.5525164700843+-77.4351624878091",139317,5349
"36.9380519272569+-76.3017910713443","37.5525164700843+-77.4351624878091",166919,6674
"36.6915969922763+-76.558210969531","37.5525164700843+-77.4351624878091",170435,6047
"36.7512386638202+-76.5957567402645","37.5525164700843+-77.4351624878091",133511,5770
"36.897113430874+-76.261482819971","37.5525164700843+-77.4351624878091",165874,6094
"36.8532622281155+-76.5667847126951","37.5525164700843+-77.4351624878091",147735,5765
"36.7801850633473+-76.5710253090297","37.5525164700843+-77.4351624878091",132446,5716
"36.6891914110172+-76.6668039474578","37.5525164700843+-77.4351624878091",153542,6067
"36.6847070219255+-76.8050854588158","37.5525164700843+-77.4351624878091",139536,5471
"36.8947326891611+-76.2001024390997","37.5525164700843+-77.4351624878091",177148,6540
"36.7148427383461+-76.6539119949015","37.5525164700843+-77.4351624878091",133522,5920
"36.6208685449575+-76.5588709864424","37.5525164700843+-77.4351624878091",151495,6588
"37.4053550625519+-76.4778518942669","37.5525164700843+-77.4351624878091",101496,4217
"37.2797283165954+-76.4277063564825","37.5525164700843+-77.4351624878091",111511,4207
"37.0775214203854+-76.4174518141659","37.5525164700843+-77.4351624878091",116023,4165
"37.042770229883+-76.3312120171566","37.5525164700843+-77.4351624878091",124469,4438
"37.2931410040095+-77.270807982108","37.5525164700843+-77.4351624878091",39467,2059
"36.7979648468948+-76.2484250045769","37.5525164700843+-77.4351624878091",171667,6035
"38.0694750925824+-78.8900344184592","37.5525164700843+-77.4351624878091",153778,5383
"36.77316118608+-75.9802748736331","37.5525164700843+-77.4351624878091",193127,7082
"36.8269138105696+-76.1014564548875","37.5525164700843+-77.4351624878091",178430,6356
"37.6785923666011+-77.2589878305942","37.5525164700843+-77.4351624878091",26216,1661
"37.7242981846049+-77.3397327760914","37.5525164700843+-77.4351624878091",29114,1783
"37.888845930659+-75.6393727751953","37.5525164700843+-77.4351624878091",304845,11847
"37.9575160745622+-75.3175780540095","37.5525164700843+-77.4351624878091",NA,NA
"38.3576775332456+-77.4762194600815","37.5525164700843+-77.4351624878091",100866,3866
"38.3071338042065+-77.439091430003","37.5525164700843+-77.4351624878091",100925,3904
"37.4754877496895+-76.5034811646157","37.5525164700843+-77.4351624878091",99693,4096
"37.1032604722831+-80.6518463828888","37.5525164700843+-77.4351624878091",370790,12772
"36.7244827019833+-82.0178872553926","37.5525164700843+-77.4351624878091",501355,16925
"36.7241556628144+-81.8837793519109","37.5525164700843+-77.4351624878091",488266,16526
"37.4119575568849+-77.7006349448252","37.5525164700843+-77.4351624878091",37505,1878
"37.4125081643207+-77.5210192508475","37.5525164700843+-77.4351624878091",27906,1475
"37.3852845472706+-77.6982309083337","37.5525164700843+-77.4351624878091",42232,2108
"38.8044407967413+-77.0822969568617","37.5525164700843+-77.4351624878091",162324,5787
"38.9237084254176+-77.4409230048314","37.5525164700843+-77.4351624878091",178703,6963
"37.9388993059346+-78.2748149858175","37.5525164700843+-77.4351624878091",95107,3517
"37.1685015167891+-79.6477063442201","37.5525164700843+-77.4351624878091",249092,10126
"38.8909955837909+-77.2053166518694","37.5525164700843+-77.4351624878091",171078,6124
"38.9425564402717+-77.3456877421066","37.5525164700843+-77.4351624878091",184514,6567
"37.0487609601597+-77.8726455471167","37.5525164700843+-77.4351624878091",95951,3835
"38.7570412662157+-77.0779827250675","37.5525164700843+-77.4351624878091",157574,6109
"38.1472552552372+-77.8501575795156","37.5525164700843+-77.4351624878091",105880,4264
"38.2359489398931+-77.4870391700277","37.5525164700843+-77.4351624878091",86522,3300
"38.0907597019402+-77.6186022788146","37.5525164700843+-77.4351624878091",76067,3286
"38.8502628623459+-77.1389676874997","37.5525164700843+-77.4351624878091",162768,5994
"38.8169286423796+-77.2856652410993","37.5525164700843+-77.4351624878091",164281,6001
"38.7567773179458+-77.1563153830201","37.5525164700843+-77.4351624878091",153016,5735
"38.7709056946212+-77.1573149798801","37.5525164700843+-77.4351624878091",155910,5643
"38.6920918415516+-77.2400931965605","37.5525164700843+-77.4351624878091",143613,5171
"38.8585325426061+-77.479401834815","37.5525164700843+-77.4351624878091",175117,6742
"38.8918610607831+-77.316213889466","37.5525164700843+-77.4351624878091",178072,6470
"38.9360998381546+-77.3982416001293","37.5525164700843+-77.4351624878091",174381,6608
"38.9636246355466+-77.4109776083967","37.5525164700843+-77.4351624878091",190736,6813
"38.835496911342+-77.4383519164309","37.5525164700843+-77.4351624878091",169724,6405
"38.6461424957857+-77.8290465896777","37.5525164700843+-77.4351624878091",142691,5647
"38.5717486865717+-77.7184744677164","37.5525164700843+-77.4351624878091",132792,5080
"38.5785271895383+-77.8269927480735","37.5525164700843+-77.4351624878091",138185,5487
"37.2656136279548+-79.2813592340219","37.5525164700843+-77.4351624878091",203358,8236
"36.7944133226118+-75.9892564545336","37.5525164700843+-77.4351624878091",190256,6901
"36.7681731366772+-76.0065054215497","37.5525164700843+-77.4351624878091",192806,7083
"37.3655943021562+-77.5696717425959","37.5525164700843+-77.4351624878091",41110,1795
"37.3187707027842+-77.3720149357941","37.5525164700843+-77.4351624878091",33083,1456
"37.3946646716492+-77.6553447260338","37.5525164700843+-77.4351624878091",36219,1677
"38.3847651261496+-78.0573087346478","37.5525164700843+-77.4351624878091",135785,5816
"38.6265784235729+-77.3373031531432","37.5525164700843+-77.4351624878091",132861,4869
"38.6282623079595+-77.3235449908105","37.5525164700843+-77.4351624878091",134541,4847
"38.7793990521471+-77.6380750866374","37.5525164700843+-77.4351624878091",168475,6567
"38.596000147585+-77.3255048733141","37.5525164700843+-77.4351624878091",127726,4518
"38.5591411889081+-77.287620295056","37.5525164700843+-77.4351624878091",131498,4852
"38.5969240139954+-77.2733003281193","37.5525164700843+-77.4351624878091",131995,4931
"38.646377762367+-77.4114956075586","37.5525164700843+-77.4351624878091",141101,5347
"38.6853492739339+-77.3427326757429","37.5525164700843+-77.4351624878091",143695,5388
"38.6773477885913+-77.3064585873225","37.5525164700843+-77.4351624878091",140359,5177
"38.7411769215514+-77.4157593507556","37.5525164700843+-77.4351624878091",154452,5869
