"origin","dest","dist","time"
"37.1887568636849+-81.3528124768486","38.8050750383152+-77.1981151345764",550486,19616
"36.7785681821601+-76.05112412319","38.8050750383152+-77.1981151345764",338967,11725
"36.763961195748+-76.0303156842529","38.8050750383152+-77.1981151345764",337368,11982
"36.6058159406799+-78.105380645383","38.8050750383152+-77.1981151345764",306670,10410
"36.7640326609315+-78.1309339141809","38.8050750383152+-77.1981151345764",292670,10048
"36.8057758366418+-78.4143557509606","38.8050750383152+-77.1981151345764",320384,11268
"37.5922497838413+-77.6114854049289","38.8050750383152+-77.1981151345764",172862,6244
"37.6060490707868+-77.5446364611413","38.8050750383152+-77.1981151345764",162949,5801
"37.6348512243884+-77.6434713593671","38.8050750383152+-77.1981151345764",168447,6039
"37.5214335569989+-77.3468177591294","38.8050750383152+-77.1981151345764",170263,5965
"37.6760093759997+-77.4729732457631","38.8050750383152+-77.1981151345764",149870,5257
"37.6051094174655+-77.6269893127764","38.8050750383152+-77.1981151345764",169757,6041
"37.5441820774232+-77.3781514947229","38.8050750383152+-77.1981151345764",165925,5767
"37.6024090178068+-77.4375666279542","38.8050750383152+-77.1981151345764",152486,5286
"37.5390240143487+-77.3573123258589","38.8050750383152+-77.1981151345764",166486,5825
"37.6132179001489+-77.5533340687104","38.8050750383152+-77.1981151345764",164519,5743
"36.9448022120444+-79.7376638188661","38.8050750383152+-77.1981151345764",433576,15345
"36.9839446006591+-79.9096990610603","38.8050750383152+-77.1981151345764",420180,14739
"36.8568234779737+-79.7737380967891","38.8050750383152+-77.1981151345764",437318,15148
"39.0891879556418+-78.1470131113699","38.8050750383152+-77.1981151345764",115897,4499
"39.1773539263147+-78.1061323540579","38.8050750383152+-77.1981151345764",114634,4479
"39.1833979217774+-78.0893846813915","38.8050750383152+-77.1981151345764",112244,4402
"37.9049006936056+-78.3189367451392","38.8050750383152+-77.1981151345764",186240,8006
"38.9938864524249+-77.5374658542555","38.8050750383152+-77.1981151345764",48684,2142
"36.6505222933934+-79.4488270976381","38.8050750383152+-77.1981151345764",381065,15084
"37.0608572574861+-80.3975628005806","38.8050750383152+-77.1981151345764",427017,14568
"37.2117586833314+-80.4119680709373","38.8050750383152+-77.1981151345764",423716,14328
"37.200353835137+-80.3842111912133","38.8050750383152+-77.1981151345764",412733,14475
"36.6171599127119+-82.1767449983925","38.8050750383152+-77.1981151345764",592369,19746
"37.6234017972376+-78.1781842296863","38.8050750383152+-77.1981151345764",226568,8393
"36.8798957053304+-82.1306072541856","38.8050750383152+-77.1981151345764",605113,20827
"38.6610206026548+-77.6690527852498","38.8050750383152+-77.1981151345764",65809,3086
"38.7267341563772+-77.7321033031807","38.8050750383152+-77.1981151345764",62703,2798
"38.6773056176119+-77.2589913885475","38.8050750383152+-77.1981151345764",24613,1128
"38.6475134869149+-77.2557519975127","38.8050750383152+-77.1981151345764",25132,1269
"38.7882325047978+-77.5270031936615","38.8050750383152+-77.1981151345764",41736,1917
"38.8443676601138+-77.0520308895603","38.8050750383152+-77.1981151345764",16476,1215
"38.8788601342175+-77.1100761973455","38.8050750383152+-77.1981151345764",23410,1276
"38.025843499766+-78.4437028245356","38.8050750383152+-77.1981151345764",170477,7416
"38.1345283319431+-78.4431344843347","38.8050750383152+-77.1981151345764",165415,6715
"38.0358948921371+-78.5173138296527","38.8050750383152+-77.1981151345764",178120,7755
"36.7394623699919+-76.1771986333967","38.8050750383152+-77.1981151345764",328060,11329
"38.9280667076227+-77.5493480268427","38.8050750383152+-77.1981151345764",45913,2298
"36.9551067477863+-76.6255407254855","38.8050750383152+-77.1981151345764",277529,10334
"36.7663856338208+-80.044146922166","38.8050750383152+-77.1981151345764",456160,16164
"36.7869034165231+-79.9224363215049","38.8050750383152+-77.1981151345764",444720,15455
"36.5861109120775+-79.9599507732431","38.8050750383152+-77.1981151345764",473404,16678
"36.7128491904619+-80.0268225800053","38.8050750383152+-77.1981151345764",463532,16241
"36.7332984594087+-79.9002015868456","38.8050750383152+-77.1981151345764",454919,15960
"36.5934583807238+-79.8528994319235","38.8050750383152+-77.1981151345764",472355,16517
"36.8438722172426+-76.7388677993195","38.8050750383152+-77.1981151345764",277251,10020
"36.9862240647095+-76.5916294144588","38.8050750383152+-77.1981151345764",279465,10633
"37.7661449910114+-76.5191768078682","38.8050750383152+-77.1981151345764",194543,7961
"36.6435100824604+-83.1071809074642","38.8050750383152+-77.1981151345764",693238,24634
"37.1706601666412+-78.1717257404241","38.8050750383152+-77.1981151345764",245928,9093
"37.8276419722417+-78.6187508622803","38.8050750383152+-77.1981151345764",202543,9112
"37.9745458526131+-78.6068453071537","38.8050750383152+-77.1981151345764",189888,7929
"37.296346160929+-78.5350267015878","38.8050750383152+-77.1981151345764",272836,10017
"37.8380816134183+-77.8160760297813","38.8050750383152+-77.1981151345764",145856,5864
"38.3377194810222+-77.0752294221336","38.8050750383152+-77.1981151345764",89395,4255
"37.6271047115438+-77.6233714191947","38.8050750383152+-77.1981151345764",168492,6089
"37.6008340043359+-77.5789955026584","38.8050750383152+-77.1981151345764",167040,5984
"37.5942289675354+-77.5570788866696","38.8050750383152+-77.1981151345764",164090,5842
"37.6392395407436+-77.527765343438","38.8050750383152+-77.1981151345764",155766,5657
"37.618640190628+-77.5339991652452","38.8050750383152+-77.1981151345764",156337,5718
"37.6070366548707+-77.5027236286072","38.8050750383152+-77.1981151345764",158664,5539
"37.6191662541451+-77.4492118334493","38.8050750383152+-77.1981151345764",151464,5402
"37.6072745961281+-77.4636696431489","38.8050750383152+-77.1981151345764",152761,5391
"37.5347789611125+-77.2682878426676","38.8050750383152+-77.1981151345764",167588,5745
"37.9156754688244+-76.8940366642476","38.8050750383152+-77.1981151345764",150151,6318
"38.9603953050738+-77.3426491591253","38.8050750383152+-77.1981151345764",31019,1546
"38.92527396043+-77.2521476666482","38.8050750383152+-77.1981151345764",19759,1166
"38.9020309409466+-77.2505309805707","38.8050750383152+-77.1981151345764",20104,1223
"38.7733884055308+-77.1438179460172","38.8050750383152+-77.1981151345764",13479,864
"38.7691108583398+-77.2174728175657","38.8050750383152+-77.1981151345764",7922,865
"38.8261601184952+-77.1561086328621","38.8050750383152+-77.1981151345764",5307,501
"39.0116384133641+-77.2730167571312","38.8050750383152+-77.1981151345764",29720,1659
"37.8213534366224+-76.8236128268915","38.8050750383152+-77.1981151345764",166082,7083
