"origin","dest","dist","time"
"38.1916828088183+-77.4588284122384","37.5798044221228+-77.4382645761054",78304,3313
"38.0009510760871+-79.8684026828721","37.5798044221228+-77.4382645761054",267742,10423
"37.2464020265008+-76.6697886023603","37.5798044221228+-77.4382645761054",90849,3476
"37.2318176336796+-76.6652962346119","37.5798044221228+-77.4382645761054",90838,3600
"37.2851246560096+-76.7588100553725","37.5798044221228+-77.4382645761054",88212,3651
"37.2939785901684+-76.7683665507151","37.5798044221228+-77.4382645761054",85111,3635
"37.2998873380602+-76.7859875756122","37.5798044221228+-77.4382645761054",85136,3637
"37.4116427695982+-76.7472387970644","37.5798044221228+-77.4382645761054",70843,2799
"37.4078134391102+-76.8427711806792","37.5798044221228+-77.4382645761054",66971,2728
"37.7892471842307+-79.5063289998304","37.5798044221228+-77.4382645761054",233922,8146
"38.179167905198+-79.0504675528626","37.5798044221228+-77.4382645761054",175521,6138
"37.097054708704+-76.411190263736","37.5798044221228+-77.4382645761054",115664,4487
"37.5882402694739+-77.4704670979117","37.5798044221228+-77.4382645761054",4120,450
"37.4707673164897+-77.4991549231707","37.5798044221228+-77.4382645761054",20428,1169
"37.5435741288087+-77.4439563358961","37.5798044221228+-77.4382645761054",5283,658
"36.9356827136564+-76.527414705759","37.5798044221228+-77.4382645761054",134668,5357
"38.9239229159592+-77.4241015990188","37.5798044221228+-77.4382645761054",167779,6560
"38.9746057268521+-77.2742300346578","37.5798044221228+-77.4382645761054",175663,6555
"38.876195344387+-77.2525149438788","37.5798044221228+-77.4382645761054",162795,6003
"38.8734683557286+-77.2727481151366","37.5798044221228+-77.4382645761054",165614,6007
"38.8101053198754+-77.1267481732148","37.5798044221228+-77.4382645761054",154118,5613
"38.8368201790504+-77.1072331588717","37.5798044221228+-77.4382645761054",157737,5756
"38.8366943830737+-77.1029159938196","37.5798044221228+-77.4382645761054",156273,5534
"37.5934623068852+-79.1091925135239","37.5798044221228+-77.4382645761054",193748,7105
"36.921207274393+-80.4967788673555","37.5798044221228+-77.4382645761054",367840,13089
"36.9656207974131+-80.3714598846396","37.5798044221228+-77.4382645761054",359716,12355
"37.0292073042183+-80.2437451831418","37.5798044221228+-77.4382645761054",348336,12581
"36.8716066018781+-76.4635975372203","37.5798044221228+-77.4382645761054",147286,5460
"36.850111703678+-76.5147851167839","37.5798044221228+-77.4382645761054",154489,5880
"37.9851561198707+-77.5687584857273","37.5798044221228+-77.4382645761054",53509,2275
"37.3788776099655+-77.664533086993","37.5798044221228+-77.4382645761054",39628,2094
"36.8061276695872+-76.1257008808934","37.5798044221228+-77.4382645761054",178124,6755
"36.7984226868718+-76.0784137910562","37.5798044221228+-77.4382645761054",181064,6944
"38.210811334912+-79.1372084724051","37.5798044221228+-77.4382645761054",184575,6483
"37.329807221595+-79.5250153152507","37.5798044221228+-77.4382645761054",221997,9067
"37.3459337427306+-79.5175056156398","37.5798044221228+-77.4382645761054",223301,9224
"37.3399994763463+-79.322960983184","37.5798044221228+-77.4382645761054",208596,8566
"38.2156378074471+-79.0402764703401","37.5798044221228+-77.4382645761054",178036,6268
"36.8378265523115+-76.4065327284993","37.5798044221228+-77.4382645761054",147833,5463
"36.8019391579466+-76.417666043582","37.5798044221228+-77.4382645761054",150990,5438
"36.6726165912209+-76.2813994217586","37.5798044221228+-77.4382645761054",185105,7061
"36.7828252973256+-76.2268475400367","37.5798044221228+-77.4382645761054",174260,6416
"37.0986103462287+-77.7839896263533","37.5798044221228+-77.4382645761054",87589,3659
"36.6082499977542+-80.5241595260929","37.5798044221228+-77.4382645761054",359313,14722
"38.8800584263525+-78.5066420136143","37.5798044221228+-77.4382645761054",238237,8910
"37.9372193570351+-75.5516374444231","37.5798044221228+-77.4382645761054",312687,12228
"36.7294561588455+-78.9222961321399","37.5798044221228+-77.4382645761054",185503,7763
"38.545270950116+-78.4928324044252","37.5798044221228+-77.4382645761054",190874,8300
"37.8183413655955+-75.5651872888027","37.5798044221228+-77.4382645761054",300925,11775
"38.9941664533922+-78.3982993908466","37.5798044221228+-77.4382645761054",217744,8072
"37.1332712862161+-81.4847114207519","37.5798044221228+-77.4382645761054",468963,16598
"37.1887568636849+-81.3528124768486","37.5798044221228+-77.4382645761054",472101,17119
"36.7785681821601+-76.05112412319","37.5798044221228+-77.4382645761054",189843,7137
"36.763961195748+-76.0303156842529","37.5798044221228+-77.4382645761054",188244,7393
"36.6058159406799+-78.105380645383","37.5798044221228+-77.4382645761054",151625,5469
"36.7640326609315+-78.1309339141809","37.5798044221228+-77.4382645761054",137625,5107
"36.8057758366418+-78.4143557509606","37.5798044221228+-77.4382645761054",165339,6327
"37.5922497838413+-77.6114854049289","37.5798044221228+-77.4382645761054",22705,1458
"37.6060490707868+-77.5446364611413","37.5798044221228+-77.4382645761054",12792,1015
"37.6348512243884+-77.6434713593671","37.5798044221228+-77.4382645761054",23137,1437
"37.5214335569989+-77.3468177591294","37.5798044221228+-77.4382645761054",12806,1000
"37.6760093759997+-77.4729732457631","37.5798044221228+-77.4382645761054",13732,985
"37.6051094174655+-77.6269893127764","37.5798044221228+-77.4382645761054",22409,1377
"37.5441820774232+-77.3781514947229","37.5798044221228+-77.4382645761054",8467,802
"37.6024090178068+-77.4375666279542","37.5798044221228+-77.4382645761054",3919,430
"37.5390240143487+-77.3573123258589","37.5798044221228+-77.4382645761054",11182,987
"37.6132179001489+-77.5533340687104","37.5798044221228+-77.4382645761054",14363,956
"36.9448022120444+-79.7376638188661","37.5798044221228+-77.4382645761054",259991,11377
"36.9839446006591+-79.9096990610603","37.5798044221228+-77.4382645761054",274526,12019
"36.8568234779737+-79.7737380967891","37.5798044221228+-77.4382645761054",262804,11435
"39.0891879556418+-78.1470131113699","37.5798044221228+-77.4382645761054",208808,8325
"39.1773539263147+-78.1061323540579","37.5798044221228+-77.4382645761054",212861,8568
"39.1833979217774+-78.0893846813915","37.5798044221228+-77.4382645761054",217606,8937
"37.9049006936056+-78.3189367451392","37.5798044221228+-77.4382645761054",102732,4154
"38.9938864524249+-77.5374658542555","37.5798044221228+-77.4382645761054",197404,7228
"36.6505222933934+-79.4488270976381","37.5798044221228+-77.4382645761054",245268,10227
"37.0608572574861+-80.3975628005806","37.5798044221228+-77.4382645761054",348632,12071
"37.2117586833314+-80.4119680709373","37.5798044221228+-77.4382645761054",345331,11831
"37.200353835137+-80.3842111912133","37.5798044221228+-77.4382645761054",334348,11979
"36.6171599127119+-82.1767449983925","37.5798044221228+-77.4382645761054",513984,17249
"37.6234017972376+-78.1781842296863","37.5798044221228+-77.4382645761054",84206,3902
"36.8798957053304+-82.1306072541856","37.5798044221228+-77.4382645761054",526728,18330
"38.6610206026548+-77.6690527852498","37.5798044221228+-77.4382645761054",139999,5623
"38.7267341563772+-77.7321033031807","37.5798044221228+-77.4382645761054",150057,6009
"38.6773056176119+-77.2589913885475","37.5798044221228+-77.4382645761054",132756,4746
"38.6475134869149+-77.2557519975127","37.5798044221228+-77.4382645761054",132174,4958
"38.7882325047978+-77.5270031936615","37.5798044221228+-77.4382645761054",154701,6178
"38.8443676601138+-77.0520308895603","37.5798044221228+-77.4382645761054",161600,6066
"38.8788601342175+-77.1100761973455","37.5798044221228+-77.4382645761054",165211,6206
"38.025843499766+-78.4437028245356","37.5798044221228+-77.4382645761054",105824,3773
"38.1345283319431+-78.4431344843347","37.5798044221228+-77.4382645761054",123557,4899
"38.0358948921371+-78.5173138296527","37.5798044221228+-77.4382645761054",118116,4413
"36.7394623699919+-76.1771986333967","37.5798044221228+-77.4382645761054",178936,6741
"38.9280667076227+-77.5493480268427","37.5798044221228+-77.4382645761054",172616,7113
"36.9551067477863+-76.6255407254855","37.5798044221228+-77.4382645761054",121631,5756
"36.7663856338208+-80.044146922166","37.5798044221228+-77.4382645761054",314758,12667
"36.7869034165231+-79.9224363215049","37.5798044221228+-77.4382645761054",313178,12494
"36.5861109120775+-79.9599507732431","37.5798044221228+-77.4382645761054",303944,12284
"36.7128491904619+-80.0268225800053","37.5798044221228+-77.4382645761054",307190,12286
"36.7332984594087+-79.9002015868456","37.5798044221228+-77.4382645761054",294699,12159
"36.5934583807238+-79.8528994319235","37.5798044221228+-77.4382645761054",291058,11700
"36.8438722172426+-76.7388677993195","37.5798044221228+-77.4382645761054",119548,5267
"36.9862240647095+-76.5916294144588","37.5798044221228+-77.4382645761054",143882,6011
"37.7661449910114+-76.5191768078682","37.5798044221228+-77.4382645761054",115865,5457
"36.6435100824604+-83.1071809074642","37.5798044221228+-77.4382645761054",614853,22137
"37.1706601666412+-78.1717257404241","37.5798044221228+-77.4382645761054",95228,4266
"37.8276419722417+-78.6187508622803","37.5798044221228+-77.4382645761054",137930,5450
"37.9745458526131+-78.6068453071537","37.5798044221228+-77.4382645761054",122811,4336
"37.296346160929+-78.5350267015878","37.5798044221228+-77.4382645761054",122137,5190
"37.8380816134183+-77.8160760297813","37.5798044221228+-77.4382645761054",55205,2539
"38.3377194810222+-77.0752294221336","37.5798044221228+-77.4382645761054",102852,4228
"37.6271047115438+-77.6233714191947","37.5798044221228+-77.4382645761054",21658,1460
"37.6008340043359+-77.5789955026584","37.5798044221228+-77.4382645761054",16884,1197
"37.5942289675354+-77.5570788866696","37.5798044221228+-77.4382645761054",13934,1056
"37.6392395407436+-77.527765343438","37.5798044221228+-77.4382645761054",13212,1085
"37.618640190628+-77.5339991652452","37.5798044221228+-77.4382645761054",12512,951
"37.6070366548707+-77.5027236286072","37.5798044221228+-77.4382645761054",8507,753
"37.6191662541451+-77.4492118334493","37.5798044221228+-77.4382645761054",7332,792
"37.6072745961281+-77.4636696431489","37.5798044221228+-77.4382645761054",4460,498
"37.5347789611125+-77.2682878426676","37.5798044221228+-77.4382645761054",22629,1250
"37.9156754688244+-76.8940366642476","37.5798044221228+-77.4382645761054",70022,3792
"38.9603953050738+-77.3426491591253","37.5798044221228+-77.4382645761054",179740,6632
"38.92527396043+-77.2521476666482","37.5798044221228+-77.4382645761054",168480,6253
"38.9020309409466+-77.2505309805707","37.5798044221228+-77.4382645761054",168825,6309
"38.7733884055308+-77.1438179460172","37.5798044221228+-77.4382645761054",154156,5673
"38.7691108583398+-77.2174728175657","37.5798044221228+-77.4382645761054",148401,5458
"38.8261601184952+-77.1561086328621","37.5798044221228+-77.4382645761054",152930,5628
"39.0116384133641+-77.2730167571312","37.5798044221228+-77.4382645761054",178441,6746
"37.8213534366224+-76.8236128268915","37.5798044221228+-77.4382645761054",69769,3646
"38.7633604270863+-77.1356853826291","37.5798044221228+-77.4382645761054",148337,5770
"38.7493000673315+-77.0888661664288","37.5798044221228+-77.4382645761054",150975,5982
"38.738546813016+-77.115592859359","37.5798044221228+-77.4382645761054",148040,5668
"38.7870998152399+-77.1646065224613","37.5798044221228+-77.4382645761054",148934,5431
"38.8424796755752+-77.1821571119377","37.5798044221228+-77.4382645761054",157737,5959
"38.853341859481+-77.1269227501944","37.5798044221228+-77.4382645761054",157865,5917
"38.8406459082736+-77.1266893493019","37.5798044221228+-77.4382645761054",156480,5734
"38.8620765680283+-77.170122414412","37.5798044221228+-77.4382645761054",159258,6113
"38.8614666175428+-77.1558646034883","37.5798044221228+-77.4382645761054",160258,6173
"38.8332934446413+-77.1447357869339","37.5798044221228+-77.4382645761054",154338,5665
"38.8705215485421+-77.1465715218763","37.5798044221228+-77.4382645761054",165450,6194
"38.8144604249171+-77.1512390307939","37.5798044221228+-77.4382645761054",153306,5603
"38.8287373078551+-77.2407389343366","37.5798044221228+-77.4382645761054",157289,5638
"38.8082417780361+-77.2686633984416","37.5798044221228+-77.4382645761054",156526,5729
"38.9608899833509+-77.3829490651183","37.5798044221228+-77.4382645761054",182965,6686
"38.9720237434523+-77.400452283963","37.5798044221228+-77.4382645761054",185342,6908
"38.935292670767+-77.1570135081001","37.5798044221228+-77.4382645761054",174077,6600
"38.9208256256209+-77.1858438050331","37.5798044221228+-77.4382645761054",166789,6142
"38.9021019057115+-77.2746927800759","37.5798044221228+-77.4382645761054",167329,6187
"38.9017640474909+-77.3348103387744","37.5798044221228+-77.4382645761054",164757,6650
"38.9231346561268+-77.4075584177477","37.5798044221228+-77.4382645761054",167231,6568
"38.9593174549369+-77.3127820618062","37.5798044221228+-77.4382645761054",180299,6692
"38.723279202328+-77.0687279886028","37.5798044221228+-77.4382645761054",154483,6019
"38.748854650231+-77.0497180207913","37.5798044221228+-77.4382645761054",165028,6006
"38.7186748131811+-77.0877451085963","37.5798044221228+-77.4382645761054",149697,5745
"38.7061811467534+-77.1155986431885","37.5798044221228+-77.4382645761054",146728,5550
"38.8881961616143+-77.2344439066377","37.5798044221228+-77.4382645761054",161937,6049
"38.7814980688346+-77.3948842643749","37.5798044221228+-77.4382645761054",153484,5981
"38.7913212568819+-77.2989184886657","37.5798044221228+-77.4382645761054",148901,5711
"38.7827361598296+-77.2240496678194","37.5798044221228+-77.4382645761054",150874,5538
"38.8150136448705+-77.4711081054712","37.5798044221228+-77.4382645761054",155045,6611
"38.9342390130341+-77.3335276689647","37.5798044221228+-77.4382645761054",178138,6498
"37.0052602694798+-79.2248924800302","37.5798044221228+-77.4382645761054",208088,9010
"36.7511279576325+-79.4005686255019","37.5798044221228+-77.4382645761054",239159,9980
"36.8147889616566+-79.5768313452785","37.5798044221228+-77.4382645761054",251757,10448
"36.707210394998+-79.3376441789558","37.5798044221228+-77.4382645761054",224637,9523
"36.6568058051277+-80.1328228045076","37.5798044221228+-77.4382645761054",321588,12938
"37.8543349384278+-77.3651346668827","37.5798044221228+-77.4382645761054",41709,1858
"37.037375298097+-78.7661050971366","37.5798044221228+-77.4382645761054",156236,6840
"37.812789383414+-78.3738905786863","37.5798044221228+-77.4382645761054",96314,4166
"37.5911290065465+-77.2968003854876","37.5798044221228+-77.4382645761054",15630,1154
"37.4263578922875+-77.5963035428916","37.5798044221228+-77.4382645761054",27208,1545
"37.4233943040102+-77.43318551734","37.5798044221228+-77.4382645761054",21345,1213
"37.3221804475584+-77.4141527350431","37.5798044221228+-77.4382645761054",36367,1763
"37.1191412112259+-82.4292405899199","37.5798044221228+-77.4382645761054",588449,21277
"37.1919182328691+-77.6246926731898","37.5798044221228+-77.4382645761054",67235,2854
"36.8098810327023+-79.0742404486351","37.5798044221228+-77.4382645761054",200952,8481
"36.7813678201634+-77.5642690632716","37.5798044221228+-77.4382645761054",112455,4237
"37.6246106234014+-75.8155359073654","37.5798044221228+-77.4382645761054",269040,10398
"37.3846405925602+-77.4997903032417","37.5798044221228+-77.4382645761054",31970,1778
"37.4200606410769+-77.4625335385555","37.5798044221228+-77.4382645761054",23431,1302
"37.4772011313656+-77.543838500499","37.5798044221228+-77.4382645761054",19670,1276
"37.4880074627253+-77.6140956079375","37.5798044221228+-77.4382645761054",26492,1450
"37.5094663422912+-77.6341608881296","37.5798044221228+-77.4382645761054",25127,1599
"37.3466154875509+-77.436646651379","37.5798044221228+-77.4382645761054",31414,1756
"37.4375683860654+-77.5097084192907","37.5798044221228+-77.4382645761054",24301,1360
"37.4862529078774+-77.5590572631532","37.5798044221228+-77.4382645761054",18757,1157
"37.3350657215125+-77.7390328577996","37.5798044221228+-77.4382645761054",47021,2567
"37.475012602292+-77.5833436614196","37.5798044221228+-77.4382645761054",24066,1298
"37.4190056176834+-77.7821326862081","37.5798044221228+-77.4382645761054",42860,2328
"37.4193319854997+-77.6711309806581","37.5798044221228+-77.4382645761054",37597,1956
"37.3655227329802+-77.340099133132","37.5798044221228+-77.4382645761054",35828,1934
"36.8801179763897+-82.2241796379228","37.5798044221228+-77.4382645761054",531843,18733
"36.559500985613+-79.4539334802362","37.5798044221228+-77.4382645761054",245967,10044
"38.8788755229646+-77.1619401276395","37.5798044221228+-77.4382645761054",164866,6219
"36.6644665327842+-76.9267360047588","37.5798044221228+-77.4382645761054",128292,5361
"36.6897028641319+-76.9428867601853","37.5798044221228+-77.4382645761054",126790,5305
"36.6093345733588+-79.3754422816033","37.5798044221228+-77.4382645761054",236495,9832
"36.6642880717261+-81.1061229732227","37.5798044221228+-77.4382645761054",442090,15872
"38.851109697011+-77.0830097849863","37.5798044221228+-77.4382645761054",159000,5731
"36.7321953088329+-81.0335343567183","37.5798044221228+-77.4382645761054",427737,15232
"38.3527224517458+-77.4288689315434","37.5798044221228+-77.4382645761054",100166,3806
"38.4244359576001+-77.3818164755043","37.5798044221228+-77.4382645761054",103663,3951
"38.4679881411372+-77.4882595859202","37.5798044221228+-77.4382645761054",105889,4154
"38.4832659958349+-77.3756541468561","37.5798044221228+-77.4382645761054",108903,4115
"38.3787990932798+-77.364863226165","37.5798044221228+-77.4382645761054",107988,4155
"39.1524561413768+-78.1805871641101","37.5798044221228+-77.4382645761054",211796,8560
"36.8423372463283+-80.695955092218","37.5798044221228+-77.4382645761054",402540,14030
"36.7599006965782+-80.7968543389428","37.5798044221228+-77.4382645761054",414109,13942
"38.9038491847595+-77.1421517628271","37.5798044221228+-77.4382645761054",169835,6249
"38.8462893261525+-77.3206866487849","37.5798044221228+-77.4382645761054",154935,6073
"38.8867541403099+-77.1323094806257","37.5798044221228+-77.4382645761054",169768,6299
"38.8881893758638+-77.1411808822348","37.5798044221228+-77.4382645761054",168654,6199
"38.9017184898175+-77.1137299121218","37.5798044221228+-77.4382645761054",169146,6204
"38.8597996372088+-77.0833764471543","37.5798044221228+-77.4382645761054",160269,5869
"38.0482158334144+-78.4981972570115","37.5798044221228+-77.4382645761054",111775,4361
"38.0194233449903+-78.4745790112214","37.5798044221228+-77.4382645761054",110005,3851
