"origin","dest","dist","time"
"36.8858619102652+-76.2971961216297","38.7791641189648+-77.0703295936904",311362,10817
"36.8688087669556+-76.3067675746455","38.7791641189648+-77.0703295936904",308937,10572
"38.4498407415439+-77.8267350867552","38.7791641189648+-77.0703295936904",110429,4739
"37.3926730246032+-79.1937296533911","38.7791641189648+-77.0703295936904",289543,11982
"37.4143104906083+-79.1414276921677","38.7791641189648+-77.0703295936904",283618,11610
"37.6639338626026+-79.1991375491504","38.7791641189648+-77.0703295936904",268938,11241
"36.8441471541654+-76.3450098366442","38.7791641189648+-77.0703295936904",309924,10532
"36.833351574837+-76.3196631621389","38.7791641189648+-77.0703295936904",308323,10433
"36.8177223202375+-76.3178642165027","38.7791641189648+-77.0703295936904",312263,10668
"36.812188790277+-76.3909713319129","38.7791641189648+-77.0703295936904",306385,10575
"36.8140456242872+-76.1513364105964","38.7791641189648+-77.0703295936904",328400,11405
"36.7801905794196+-76.1775149682386","38.7791641189648+-77.0703295936904",333704,11491
"36.813204627784+-76.1181839872059","38.7791641189648+-77.0703295936904",330368,11394
"36.791159166903+-76.1067758095697","38.7791641189648+-77.0703295936904",333354,11661
"36.8538492310314+-76.974454619491","38.7791641189648+-77.0703295936904",270502,9764
"36.6025591419506+-77.1410641007571","38.7791641189648+-77.0703295936904",292878,10639
"37.0532705017089+-76.3416926863842","38.7791641189648+-77.0703295936904",278807,9586
"37.0623310744692+-76.3303541108297","38.7791641189648+-77.0703295936904",280106,9657
"37.1675875598663+-76.4560022438431","38.7791641189648+-77.0703295936904",262731,9083
"36.8247056693207+-76.2448859441886","38.7791641189648+-77.0703295936904",317387,11017
"36.8195362814924+-76.277003292802","38.7791641189648+-77.0703295936904",315628,10765
"36.7633888466429+-76.3233820900731","38.7791641189648+-77.0703295936904",315354,10826
"39.0013592864934+-77.3920556429594","38.7791641189648+-77.0703295936904",57164,2555
"38.6674529836287+-77.3399065431799","38.7791641189648+-77.0703295936904",37607,1962
"38.6991640269125+-77.3047417944132","38.7791641189648+-77.0703295936904",34941,1838
"37.3149348075832+-79.9430671599079","38.7791641189648+-77.0703295936904",381611,12991
"36.7986481943644+-76.1047568783193","38.7791641189648+-77.0703295936904",333275,11761
"36.85127422172+-76.1676311824386","38.7791641189648+-77.0703295936904",324179,11160
"36.8628535443252+-76.0999339048027","38.7791641189648+-77.0703295936904",334218,11595
"36.8643859070377+-76.0366164112742","38.7791641189648+-77.0703295936904",338685,11732
"38.3025283999+-77.474624721272","38.7791641189648+-77.0703295936904",79270,3206
"38.8027616062826+-77.123831458417","38.7791641189648+-77.0703295936904",7072,590
"36.838356006677+-76.3363453438412","38.7791641189648+-77.0703295936904",308675,10433
"36.8116451927124+-76.2978751958742","38.7791641189648+-77.0703295936904",312833,10839
"37.3079207715001+-77.4385537667247","38.7791641189648+-77.0703295936904",197602,7102
"37.4080955796496+-77.638414430491","38.7791641189648+-77.0703295936904",186889,6927
"37.1615356042558+-79.5420634010407","38.7791641189648+-77.0703295936904",336181,13912
"38.7954693052656+-77.068300501729","38.7791641189648+-77.0703295936904",3029,351
"38.8032271345027+-77.3029753712621","38.7791641189648+-77.0703295936904",24345,1492
"38.8623822252787+-77.3373480280763","38.7791641189648+-77.0703295936904",35735,1588
"38.9244064160487+-77.3841800443332","38.7791641189648+-77.0703295936904",44444,2113
"38.8294210632422+-77.4450948476678","38.7791641189648+-77.0703295936904",45583,2099
"38.8327506448244+-77.1134742678801","38.7791641189648+-77.0703295936904",9590,1070
"38.3083630488217+-77.7252342116841","38.7791641189648+-77.0703295936904",96854,4192
"38.7903554666826+-77.7293573852132","38.7791641189648+-77.0703295936904",75026,3274
"36.8415537034086+-76.1249585453137","38.7791641189648+-77.0703295936904",328548,11411
"36.8038065391208+-76.2034393122423","38.7791641189648+-77.0703295936904",329925,11206
"37.4049368547923+-79.1461061830062","38.7791641189648+-77.0703295936904",284661,11585
"38.43635043924+-78.8707195080361","38.7791641189648+-77.0703295936904",216504,7533
"37.0761409545654+-76.490258266749","38.7791641189648+-77.0703295936904",266655,9217
"37.1159109481545+-76.5175950311254","38.7791641189648+-77.0703295936904",262966,9008
"36.9322647639534+-76.2078064687562","38.7791641189648+-77.0703295936904",333301,11716
"37.5546496303039+-77.4179818226251","38.7791641189648+-77.0703295936904",165681,5867
"36.9331163415737+-76.2537113732543","38.7791641189648+-77.0703295936904",323792,11495
"37.5549967696575+-77.4781831791754","38.7791641189648+-77.0703295936904",162627,5773
"36.8496076844254+-76.2504511945776","38.7791641189648+-77.0703295936904",316241,10745
"37.5269979365993+-77.4120833123052","38.7791641189648+-77.0703295936904",167871,6162
"39.0534507217407+-77.4784063386381","38.7791641189648+-77.0703295936904",65165,2805
"39.0399351083731+-77.4953673822147","38.7791641189648+-77.0703295936904",62273,2624
"38.8788141948685+-77.1049388071632","38.7791641189648+-77.0703295936904",19192,1457
"38.8857800837336+-77.112375938582","38.7791641189648+-77.0703295936904",22974,1506
"38.8853011159026+-77.0926234524403","38.7791641189648+-77.0703295936904",18242,1413
"38.8542205425222+-77.0537809621786","38.7791641189648+-77.0703295936904",9606,1084
"38.6272267327954+-77.2842305015375","38.7791641189648+-77.0703295936904",33645,1544
"38.6109664094593+-77.3536514533772","38.7791641189648+-77.0703295936904",44561,2079
"38.6515612458988+-77.3817494810998","38.7791641189648+-77.0703295936904",45655,2377
"38.7974327915064+-77.6450848760101","38.7791641189648+-77.0703295936904",64541,2698
"38.6644637116911+-77.2507846875251","38.7791641189648+-77.0703295936904",27439,1215
"36.9570107346918+-76.5835339787483","38.7791641189648+-77.0703295936904",295342,10617
"37.6190248767038+-77.513151527871","38.7791641189648+-77.0703295936904",160070,5885
"38.717806102834+-77.7748596036464","38.7791641189648+-77.0703295936904",80482,3568
"37.4574792956442+-77.504485636423","38.7791641189648+-77.0703295936904",176914,6263
"37.6485435360316+-77.6025187928763","38.7791641189648+-77.0703295936904",167487,5902
"37.6553356032487+-77.636795780012","38.7791641189648+-77.0703295936904",169911,6147
"37.0533333021581+-76.3914151946157","38.7791641189648+-77.0703295936904",272649,9202
"37.4198762083182+-77.9997764481929","38.7791641189648+-77.0703295936904",227107,8237
"37.0697887292386+-80.0475819421842","38.7791641189648+-77.0703295936904",424239,14763
"36.9768470181691+-82.1848141132641","38.7791641189648+-77.0703295936904",634523,22286
"37.0667705867196+-80.5111203174664","38.7791641189648+-77.0703295936904",438988,14788
"37.243249118739+-80.4213908216586","38.7791641189648+-77.0703295936904",442501,15062
"36.696481719092+-76.2785984748489","38.7791641189648+-77.0703295936904",325530,11378
"36.7496647042779+-76.2173493279842","38.7791641189648+-77.0703295936904",328376,11274
"38.593773310383+-78.5215295356716","38.7791641189648+-77.0703295936904",164877,6826
"36.6015593142751+-82.1820751083234","38.7791641189648+-77.0703295936904",606189,20445
"38.2544176898793+-76.9704881023535","38.7791641189648+-77.0703295936904",95343,4781
"36.8360732528681+-75.9792575874864","38.7791641189648+-77.0703295936904",342112,11853
"36.8370981512655+-76.1112186714896","38.7791641189648+-77.0703295936904",331618,11351
"39.1873356943195+-78.1584818458366","38.7791641189648+-77.0703295936904",129212,5223
"36.8670017721777+-76.1755031526718","38.7791641189648+-77.0703295936904",324927,11250
"37.0771561048064+-76.4814891987276","38.7791641189648+-77.0703295936904",264963,9180
"38.3290892964095+-77.7555001997191","38.7791641189648+-77.0703295936904",101956,4431
"36.7766076306131+-76.5941032386828","38.7791641189648+-77.0703295936904",298149,11056
"36.7916324999928+-76.6098001848306","38.7791641189648+-77.0703295936904",294646,10824
"37.3129715540823+-79.9866193989634","38.7791641189648+-77.0703295936904",384521,12953
"38.929767570996+-77.2212284082124","38.7791641189648+-77.0703295936904",29727,1483
"38.8624620710757+-77.3618200917646","38.7791641189648+-77.0703295936904",36949,1678
"38.9552575940947+-77.4156626112881","38.7791641189648+-77.0703295936904",48415,2133
"37.413026750069+-79.1209268609669","38.7791641189648+-77.0703295936904",281252,11413
"37.4911982916182+-77.4596419615368","38.7791641189648+-77.0703295936904",173488,6443
"37.5202470715657+-77.4638279442193","38.7791641189648+-77.0703295936904",170139,6121
"38.8312005831088+-77.0481535793612","38.7791641189648+-77.0703295936904",7047,748
"38.815538998214+-77.0417140911694","38.7791641189648+-77.0703295936904",5963,761
"38.8399968972946+-77.0584562433123","38.7791641189648+-77.0703295936904",8327,978
"36.6646546980168+-82.4221113509943","38.7791641189648+-77.0703295936904",644811,22141
"37.6331859191911+-77.5510029573114","38.7791641189648+-77.0703295936904",169147,5963
"36.7273648311684+-78.2499998580607","38.7791641189648+-77.0703295936904",311566,10837
"38.0497599311812+-78.5146430900565","38.7791641189648+-77.0703295936904",191271,8091
"38.0004082675744+-77.0172446134646","38.7791641189648+-77.0703295936904",140917,5735
"38.8966569065204+-77.4150632862262","38.7791641189648+-77.0703295936904",42542,1991
"38.789393702935+-77.3083020820279","38.7791641189648+-77.0703295936904",25656,1596
"38.8927018042653+-77.2632422889888","38.7791641189648+-77.0703295936904",30228,1503
"38.7687511142075+-77.0875032383383","38.7791641189648+-77.0703295936904",2876,296
"38.8637879364896+-77.1813970950705","38.7791641189648+-77.0703295936904",26257,1472
"38.7670600511464+-77.2786156189271","38.7791641189648+-77.0703295936904",23185,1504
"38.8079440578907+-77.0429084192761","38.7791641189648+-77.0703295936904",4995,649
"38.072301965014+-78.4753874124842","38.7791641189648+-77.0703295936904",185490,7678
"38.059834732832+-78.5113114000924","38.7791641189648+-77.0703295936904",189426,8007
"38.9996825642929+-77.4939191505047","38.7791641189648+-77.0703295936904",57193,2393
"38.8927972464945+-77.0696726964869","38.7791641189648+-77.0703295936904",17701,1366
"38.8395879917289+-77.0905218672882","38.7791641189648+-77.0703295936904",10504,1273
"38.881167291225+-77.1127809248786","38.7791641189648+-77.0703295936904",19728,1661
"38.8804215268347+-77.1066373204012","38.7791641189648+-77.0703295936904",19218,1500
"38.5841104177919+-77.3147554833091","38.7791641189648+-77.0703295936904",41240,1839
"38.5864051608148+-77.3005510958426","38.7791641189648+-77.0703295936904",39496,1973
"38.0803258558783+-79.6932114311182","38.7791641189648+-77.0703295936904",335922,12285
"37.7806455059322+-79.4451120156532","38.7791641189648+-77.0703295936904",308804,10651
"37.2282854616399+-79.991792660053","38.7791641189648+-77.0703295936904",397927,13582
"38.095562607643+-78.9421341373597","38.7791641189648+-77.0703295936904",262728,9137
"36.8492366804594+-76.4083856513371","38.7791641189648+-77.0703295936904",301026,10229
"38.327935486255+-77.4861069427361","38.7791641189648+-77.0703295936904",72254,2872
"36.8423920625259+-75.9936031919018","38.7791641189648+-77.0703295936904",340901,11638
