"origin","dest","dist","time"
"37.2307149297335+-77.378399440797","37.5525164700843+-77.4351624878091",40935,1755
"36.9481866378475+-80.2219692473951","37.5525164700843+-77.4351624878091",361855,13066
"37.9377893674968+-77.3722774157062","37.5525164700843+-77.4351624878091",54445,2436
"38.7771016748379+-77.2543067825818","37.5525164700843+-77.4351624878091",156384,5696
"38.7801431648297+-77.1283251439321","37.5525164700843+-77.4351624878091",159579,5717
"38.8547096063117+-77.2373636309851","37.5525164700843+-77.4351624878091",164254,5801
"38.8566684181169+-77.4671465985651","37.5525164700843+-77.4351624878091",172315,6532
"38.9728971215289+-77.3572766439104","37.5525164700843+-77.4351624878091",189661,6734
"38.841604116433+-77.4372574964768","37.5525164700843+-77.4351624878091",169773,6352
"38.2417744196483+-77.5110006702418","37.5525164700843+-77.4351624878091",85150,3252
"38.7832567981031+-77.9080677939931","37.5525164700843+-77.4351624878091",168215,6685
"36.9074165737657+-76.0527975665417","37.5525164700843+-77.4351624878091",190430,6991
"38.6229334637809+-77.3865419763211","37.5525164700843+-77.4351624878091",133949,4847
"38.8147413874187+-77.6237303021349","37.5525164700843+-77.4351624878091",168116,6523
"37.729448969232+-77.1925750646113","37.5525164700843+-77.4351624878091",40359,2309
"36.7826012272912+-77.8215866157138","37.5525164700843+-77.4351624878091",110354,4152
"37.129202954129+-76.4718282193752","37.5525164700843+-77.4351624878091",110785,3835
"38.3088691152814+-77.4898515907878","37.5525164700843+-77.4351624878091",92512,3472
"36.8176855295825+-81.9690563998926","37.5525164700843+-77.4351624878091",499254,17250
"38.4555222123361+-77.4655432787598","37.5525164700843+-77.4351624878091",111397,4085
"38.9264976991632+-77.1999804619315","37.5525164700843+-77.4351624878091",172759,6192
"38.8311366187872+-77.2938682462838","37.5525164700843+-77.4351624878091",160581,6119
"38.8450217154644+-77.3108805999043","37.5525164700843+-77.4351624878091",160776,6196
"38.9533628498331+-77.3442458447604","37.5525164700843+-77.4351624878091",184228,6528
"38.0605882267194+-78.1609204944601","37.5525164700843+-77.4351624878091",100737,3787
"36.6592096284945+-76.960379473023","37.5525164700843+-77.4351624878091",122122,4877
"38.8095886241844+-77.0522580467577","37.5525164700843+-77.4351624878091",166034,5913
"36.8902472757226+-76.4410179506602","37.5525164700843+-77.4351624878091",142215,4930
"36.8582051417917+-76.4438499950323","37.5525164700843+-77.4351624878091",143718,4908
"36.7201976392583+-76.5831236332047","37.5525164700843+-77.4351624878091",168557,6030
"37.3482183299891+-79.2129955512847","37.5525164700843+-77.4351624878091",195496,7891
"37.411088482992+-79.2006831354334","37.5525164700843+-77.4351624878091",192096,8027
"37.1362756810305+-76.5508829942497","37.5525164700843+-77.4351624878091",104014,3745
"37.12158763077+-80.5814110808378","37.5525164700843+-77.4351624878091",356090,12095
"37.7902886998408+-79.4396018084281","37.5525164700843+-77.4351624878091",220646,7583
"38.7649687117074+-77.4317764137013","37.5525164700843+-77.4351624878091",153775,6109
"36.7996854620469+-76.1178502123404","37.5525164700843+-77.4351624878091",178225,6486
"36.9102072806389+-76.0834597466471","37.5525164700843+-77.4351624878091",181731,6740
"36.7569967556656+-76.256427195501","37.5525164700843+-77.4351624878091",170799,6014
"36.7453544108343+-76.2502389346549","37.5525164700843+-77.4351624878091",171914,5968
"37.4543711270466+-77.6575259281984","37.5525164700843+-77.4351624878091",29525,1353
"36.7770348159467+-76.213925395719","37.5525164700843+-77.4351624878091",174639,6222
"38.9307360871824+-77.5609047233456","37.5525164700843+-77.4351624878091",180168,7276
"37.6086483162814+-77.4279280039665","37.5525164700843+-77.4351624878091",7148,791
"37.6475768369513+-77.4594311144775","37.5525164700843+-77.4351624878091",17182,834
"37.6027036641668+-77.605081924731","37.5525164700843+-77.4351624878091",22792,1256
"37.6482225179533+-77.5718439238195","37.5525164700843+-77.4351624878091",20127,1103
"38.8965188850562+-77.0905149453194","37.5525164700843+-77.4351624878091",174304,6302
"38.8907282527397+-77.0928623317492","37.5525164700843+-77.4351624878091",170758,6188
"38.8927443274591+-77.0755836537172","37.5525164700843+-77.4351624878091",170816,6106
"38.6448040268362+-77.280157013301","37.5525164700843+-77.4351624878091",137654,4934
"36.7778693978321+-76.2209860238647","37.5525164700843+-77.4351624878091",172632,6030
"36.959167071781+-78.3500585666226","37.5525164700843+-77.4351624878091",142043,5923
"37.6161385037122+-77.6222343908815","37.5525164700843+-77.4351624878091",24413,1401
"37.6429181649909+-77.5457645415893","37.5525164700843+-77.4351624878091",18755,1083
"37.6308420608741+-77.560365311497","37.5525164700843+-77.4351624878091",17402,922
"37.5777519341892+-77.5297038120477","37.5525164700843+-77.4351624878091",14319,960
"37.3178819739004+-78.7408810017791","37.5525164700843+-77.4351624878091",146003,5957
"37.9762550099166+-77.2128165127803","37.5525164700843+-77.4351624878091",77572,3165
"38.9121215236321+-77.4140542693907","37.5525164700843+-77.4351624878091",171790,6526
"38.7800200714231+-77.2899634036665","37.5525164700843+-77.4351624878091",153161,5641
"38.7475241010542+-77.2193957055796","37.5525164700843+-77.4351624878091",150782,5317
"38.7947792665922+-77.3183786867287","37.5525164700843+-77.4351624878091",155361,5747
"38.7994707874674+-77.2580933332718","37.5525164700843+-77.4351624878091",157566,5775
"38.8689721228275+-77.2539891511122","37.5525164700843+-77.4351624878091",166903,5921
"38.8715388525008+-77.2077614531398","37.5525164700843+-77.4351624878091",166653,5924
"38.8844846709963+-77.2538587498865","37.5525164700843+-77.4351624878091",169014,6164
"38.748870106255+-77.133108895156","37.5525164700843+-77.4351624878091",152847,5705
"38.7240208271904+-77.1265633467038","37.5525164700843+-77.4351624878091",151703,5589
"38.8322822488752+-77.1756860941717","37.5525164700843+-77.4351624878091",159984,5830
"38.8570404903801+-77.2070520444808","37.5525164700843+-77.4351624878091",167114,5955
"38.7875878489626+-77.1475833958446","37.5525164700843+-77.4351624878091",156004,5628
"38.7889768680187+-77.0704277664064","37.5525164700843+-77.4351624878091",166652,5947
"38.9171430522615+-77.3468359542445","37.5525164700843+-77.4351624878091",175576,6835
"38.790871930477+-77.2594321850178","37.5525164700843+-77.4351624878091",157701,5833
"38.881757167474+-77.4178928245384","37.5525164700843+-77.4351624878091",169663,6407
"38.942348929415+-77.3708085090039","37.5525164700843+-77.4351624878091",187861,6686
"37.3936786728438+-77.4351936370606","37.5525164700843+-77.4351624878091",20648,1014
"37.2415386964664+-77.4231913679388","37.5525164700843+-77.4351624878091",40409,1806
"37.4964892314714+-77.5852502158178","37.5525164700843+-77.4351624878091",22498,1215
"37.5201417958109+-77.6906407751362","37.5525164700843+-77.4351624878091",43359,1674
"37.4035115182112+-77.4693510695457","37.5525164700843+-77.4351624878091",23423,1163
"36.6660099238256+-78.7705672576462","37.5525164700843+-77.4351624878091",197748,6993
"37.622630512372+-77.353202967593","37.5525164700843+-77.4351624878091",13963,966
"38.0184396596388+-78.5101135792787","37.5525164700843+-77.4351624878091",116409,4118
"37.9367230383386+-79.4484746489727","37.5525164700843+-77.4351624878091",223048,7868
"37.2457239498662+-77.4123894772679","37.5525164700843+-77.4351624878091",39013,1683
"39.1951769128563+-78.1765345662644","37.5525164700843+-77.4351624878091",220488,9096
"38.8536437281394+-77.0594164623926","37.5525164700843+-77.4351624878091",166917,6005
"38.889892181519+-77.0813584904032","37.5525164700843+-77.4351624878091",171033,6164
"36.5773274749241+-79.4190872398897","37.5525164700843+-77.4351624878091",260896,9824
"38.8579812458925+-77.3178737001728","37.5525164700843+-77.4351624878091",162428,6364
"38.3038807556179+-77.4655786655129","37.5525164700843+-77.4351624878091",93697,3547
"36.6574537963124+-80.9168017224312","37.5525164700843+-77.4351624878091",433026,14934
"38.4442406658671+-78.8965284688474","37.5525164700843+-77.4351624878091",208040,7354
"36.858029675443+-77.4216748499956","37.5525164700843+-77.4351624878091",85045,2976
"37.3105179195776+-77.2799799859466","37.5525164700843+-77.4351624878091",37628,1795
"36.7495557179209+-82.5181093105694","37.5525164700843+-77.4351624878091",566717,20145
"36.7951504372392+-82.6347550373536","37.5525164700843+-77.4351624878091",579422,20726
"38.7605093587054+-77.4890888591881","37.5525164700843+-77.4351624878091",157680,6010
"37.1813957401472+-77.3943266794004","37.5525164700843+-77.4351624878091",47477,2107
"37.5333958954412+-77.4156964944742","37.5525164700843+-77.4351624878091",3856,524
"37.4638804167733+-77.4381992067404","37.5525164700843+-77.4351624878091",15310,928
"37.5406864165862+-77.5421648978224","37.5525164700843+-77.4351624878091",17292,880
"37.58809879117+-77.4535376930007","37.5525164700843+-77.4351624878091",4913,502
"37.5248285222242+-77.4901787978885","37.5525164700843+-77.4351624878091",11704,782
"37.5573405988445+-77.4663750096736","37.5525164700843+-77.4351624878091",3870,477
"38.8284331375898+-77.122514372496","37.5525164700843+-77.4351624878091",162542,5938
"38.8154121906718+-77.1077891543519","37.5525164700843+-77.4351624878091",162592,5830
"38.8235718332888+-77.0544291694106","37.5525164700843+-77.4351624878091",167881,6106
"39.0985524390549+-78.2633589634248","37.5525164700843+-77.4351624878091",226037,8584
"37.2304703693496+-80.032164369061","37.5525164700843+-77.4351624878091",308886,10848
"38.4069102156775+-78.603233293338","37.5525164700843+-77.4351624878091",159084,6520
"37.1711595143761+-76.537108104227","37.5525164700843+-77.4351624878091",98995,3459
"37.4803604226359+-79.4541786157366","37.5525164700843+-77.4351624878091",244138,9246
"37.2552697201695+-76.7502670347348","37.5525164700843+-77.4351624878091",85776,3114
"36.9286719339589+-76.2372283940282","37.5525164700843+-77.4351624878091",179106,6445
"36.9195475263913+-76.2437323071926","37.5525164700843+-77.4351624878091",177514,6293
"36.8868970781324+-76.2430277122379","37.5525164700843+-77.4351624878091",166823,6081
"36.9216628189432+-76.2100689477023","37.5525164700843+-77.4351624878091",179394,6529
"36.9474568227623+-76.2632881230563","37.5525164700843+-77.4351624878091",172465,6402
"36.9159284996841+-76.2925984123542","37.5525164700843+-77.4351624878091",161733,6028
"36.8858619102652+-76.2971961216297","37.5525164700843+-77.4351624878091",157319,5715
"36.8688087669556+-76.3067675746455","37.5525164700843+-77.4351624878091",154893,5470
"38.4498407415439+-77.8267350867552","37.5525164700843+-77.4351624878091",130436,5241
"37.3926730246032+-79.1937296533911","37.5525164700843+-77.4351624878091",192329,7978
"37.4143104906083+-79.1414276921677","37.5525164700843+-77.4351624878091",185879,7684
"37.6639338626026+-79.1991375491504","37.5525164700843+-77.4351624878091",203063,7383
"36.8441471541654+-76.3450098366442","37.5525164700843+-77.4351624878091",155881,5430
"36.833351574837+-76.3196631621389","37.5525164700843+-77.4351624878091",154279,5331
"36.8177223202375+-76.3178642165027","37.5525164700843+-77.4351624878091",158220,5566
"36.812188790277+-76.3909713319129","37.5525164700843+-77.4351624878091",152341,5472
"36.8140456242872+-76.1513364105964","37.5525164700843+-77.4351624878091",174357,6303
"36.7801905794196+-76.1775149682386","37.5525164700843+-77.4351624878091",179660,6388
"36.813204627784+-76.1181839872059","37.5525164700843+-77.4351624878091",176324,6292
"36.791159166903+-76.1067758095697","37.5525164700843+-77.4351624878091",179311,6559
"36.8538492310314+-76.974454619491","37.5525164700843+-77.4351624878091",105467,4473
"36.6025591419506+-77.1410641007571","37.5525164700843+-77.4351624878091",130501,5161
"37.0532705017089+-76.3416926863842","37.5525164700843+-77.4351624878091",124763,4484
"37.0623310744692+-76.3303541108297","37.5525164700843+-77.4351624878091",126063,4555
"37.1675875598663+-76.4560022438431","37.5525164700843+-77.4351624878091",108687,3981
"36.8247056693207+-76.2448859441886","37.5525164700843+-77.4351624878091",163344,5915
"36.8195362814924+-76.277003292802","37.5525164700843+-77.4351624878091",161585,5663
"36.7633888466429+-76.3233820900731","37.5525164700843+-77.4351624878091",161311,5724
"39.0013592864934+-77.3920556429594","37.5525164700843+-77.4351624878091",188462,7190
"38.6674529836287+-77.3399065431799","37.5525164700843+-77.4351624878091",138760,5158
"38.6991640269125+-77.3047417944132","37.5525164700843+-77.4351624878091",144779,5322
"37.3149348075832+-79.9430671599079","37.5525164700843+-77.4351624878091",293582,10002
"36.7986481943644+-76.1047568783193","37.5525164700843+-77.4351624878091",179232,6659
"36.85127422172+-76.1676311824386","37.5525164700843+-77.4351624878091",170135,6058
"36.8628535443252+-76.0999339048027","37.5525164700843+-77.4351624878091",180174,6492
"36.8643859070377+-76.0366164112742","37.5525164700843+-77.4351624878091",184641,6630
"38.3025283999+-77.474624721272","37.5525164700843+-77.4351624878091",93417,3498
"38.8027616062826+-77.123831458417","37.5525164700843+-77.4351624878091",160466,5635
"36.838356006677+-76.3363453438412","37.5525164700843+-77.4351624878091",154631,5331
"36.8116451927124+-76.2978751958742","37.5525164700843+-77.4351624878091",158790,5736
"37.3079207715001+-77.4385537667247","37.5525164700843+-77.4351624878091",35225,1623
"37.4080955796496+-77.638414430491","37.5525164700843+-77.4351624878091",33160,1821
"37.1615356042558+-79.5420634010407","37.5525164700843+-77.4351624878091",236227,9791
"38.7954693052656+-77.068300501729","37.5525164700843+-77.4351624878091",163944,5819
"38.8032271345027+-77.3029753712621","37.5525164700843+-77.4351624878091",156104,5911
"38.8623822252787+-77.3373480280763","37.5525164700843+-77.4351624878091",177767,6245
"38.9244064160487+-77.3841800443332","37.5525164700843+-77.4351624878091",172886,6637
"38.8294210632422+-77.4450948476678","37.5525164700843+-77.4351624878091",167296,6513
"38.8327506448244+-77.1134742678801","37.5525164700843+-77.4351624878091",161123,5683
"38.3083630488217+-77.7252342116841","37.5525164700843+-77.4351624878091",109352,4375
"38.7903554666826+-77.7293573852132","37.5525164700843+-77.4351624878091",161149,6336
"36.8415537034086+-76.1249585453137","37.5525164700843+-77.4351624878091",174504,6309
"36.8038065391208+-76.2034393122423","37.5525164700843+-77.4351624878091",175881,6104
"37.4049368547923+-79.1461061830062","37.5525164700843+-77.4351624878091",187932,7697
"38.43635043924+-78.8707195080361","37.5525164700843+-77.4351624878091",206803,7089
"37.0761409545654+-76.490258266749","37.5525164700843+-77.4351624878091",112611,4115
"37.1159109481545+-76.5175950311254","37.5525164700843+-77.4351624878091",108922,3906
"36.9322647639534+-76.2078064687562","37.5525164700843+-77.4351624878091",179258,6613
"37.5546496303039+-77.4179818226251","37.5525164700843+-77.4351624878091",2022,280
"36.9331163415737+-76.2537113732543","37.5525164700843+-77.4351624878091",169748,6393
"37.5549967696575+-77.4781831791754","37.5525164700843+-77.4351624878091",5539,692
"36.8496076844254+-76.2504511945776","37.5525164700843+-77.4351624878091",162197,5643
"37.5269979365993+-77.4120833123052","37.5525164700843+-77.4351624878091",5494,683
"39.0534507217407+-77.4784063386381","37.5525164700843+-77.4351624878091",196463,7439
"39.0399351083731+-77.4953673822147","37.5525164700843+-77.4351624878091",204306,7281
"38.8788141948685+-77.1049388071632","37.5525164700843+-77.4351624878091",170690,6143
"38.8857800837336+-77.112375938582","37.5525164700843+-77.4351624878091",171100,6276
"38.8853011159026+-77.0926234524403","37.5525164700843+-77.4351624878091",169740,6099
"38.8542205425222+-77.0537809621786","37.5525164700843+-77.4351624878091",168996,6095
"38.6272267327954+-77.2842305015375","37.5525164700843+-77.4351624878091",132859,4643
"38.6109664094593+-77.3536514533772","37.5525164700843+-77.4351624878091",129698,4655
"38.6515612458988+-77.3817494810998","37.5525164700843+-77.4351624878091",136197,5055
"38.7974327915064+-77.6450848760101","37.5525164700843+-77.4351624878091",165227,6454
"38.6644637116911+-77.2507846875251","37.5525164700843+-77.4351624878091",138911,4781
"36.9570107346918+-76.5835339787483","37.5525164700843+-77.4351624878091",141299,5514
"37.6190248767038+-77.513151527871","37.5525164700843+-77.4351624878091",13813,952
"38.717806102834+-77.7748596036464","37.5525164700843+-77.4351624878091",150742,5881
"37.4574792956442+-77.504485636423","37.5525164700843+-77.4351624878091",23007,1062
"37.6485435360316+-77.6025187928763","37.5525164700843+-77.4351624878091",20915,1103
"37.6553356032487+-77.636795780012","37.5525164700843+-77.4351624878091",24099,1344
"37.0533333021581+-76.3914151946157","37.5525164700843+-77.4351624878091",118605,4100
"37.4198762083182+-77.9997764481929","37.5525164700843+-77.4351624878091",67962,3244
"37.0697887292386+-80.0475819421842","37.5525164700843+-77.4351624878091",336210,11775
"36.9768470181691+-82.1848141132641","37.5525164700843+-77.4351624878091",546494,19297
"37.0667705867196+-80.5111203174664","37.5525164700843+-77.4351624878091",350959,11799
"37.243249118739+-80.4213908216586","37.5525164700843+-77.4351624878091",354472,12073
"36.696481719092+-76.2785984748489","37.5525164700843+-77.4351624878091",171487,6276
"36.7496647042779+-76.2173493279842","37.5525164700843+-77.4351624878091",174332,6172
"38.593773310383+-78.5215295356716","37.5525164700843+-77.4351624878091",190405,8180
"36.6015593142751+-82.1820751083234","37.5525164700843+-77.4351624878091",518160,17456
"38.2544176898793+-76.9704881023535","37.5525164700843+-77.4351624878091",111497,4600
"36.8360732528681+-75.9792575874864","37.5525164700843+-77.4351624878091",188068,6751
"36.8370981512655+-76.1112186714896","37.5525164700843+-77.4351624878091",177574,6249
"39.1873356943195+-78.1584818458366","37.5525164700843+-77.4351624878091",219164,8805
"36.8670017721777+-76.1755031526718","37.5525164700843+-77.4351624878091",170884,6147
"37.0771561048064+-76.4814891987276","37.5525164700843+-77.4351624878091",110919,4078
"38.3290892964095+-77.7555001997191","37.5525164700843+-77.4351624878091",114453,4614
"36.7766076306131+-76.5941032386828","37.5525164700843+-77.4351624878091",133114,5765
"36.7916324999928+-76.6098001848306","37.5525164700843+-77.4351624878091",129611,5533
"37.3129715540823+-79.9866193989634","37.5525164700843+-77.4351624878091",296492,9964
"38.929767570996+-77.2212284082124","37.5525164700843+-77.4351624878091",171760,6139
"38.8624620710757+-77.3618200917646","37.5525164700843+-77.4351624878091",164665,6306
"38.9552575940947+-77.4156626112881","37.5525164700843+-77.4351624878091",190447,6789
"37.413026750069+-79.1209268609669","37.5525164700843+-77.4351624878091",187526,7518
"37.4911982916182+-77.4596419615368","37.5525164700843+-77.4351624878091",11112,965
"37.5202470715657+-77.4638279442193","37.5525164700843+-77.4351624878091",6501,713
"38.8312005831088+-77.0481535793612","37.5525164700843+-77.4351624878091",168456,6156
"38.815538998214+-77.0417140911694","37.5525164700843+-77.4351624878091",167373,6168
"38.8399968972946+-77.0584562433123","37.5525164700843+-77.4351624878091",167310,6182
"36.6646546980168+-82.4221113509943","37.5525164700843+-77.4351624878091",556782,19152
"37.6331859191911+-77.5510029573114","37.5525164700843+-77.4351624878091",17728,980
"36.7273648311684+-78.2499998580607","37.5525164700843+-77.4351624878091",149189,5359
"38.0497599311812+-78.5146430900565","37.5525164700843+-77.4351624878091",122751,4413
"38.0004082675744+-77.0172446134646","37.5525164700843+-77.4351624878091",78696,3981
"38.8966569065204+-77.4150632862262","37.5525164700843+-77.4351624878091",170770,6431
"38.789393702935+-77.3083020820279","37.5525164700843+-77.4351624878091",154798,5815
"38.8927018042653+-77.2632422889888","37.5525164700843+-77.4351624878091",172261,6159
"38.7687511142075+-77.0875032383383","37.5525164700843+-77.4351624878091",157877,6076
"38.8637879364896+-77.1813970950705","37.5525164700843+-77.4351624878091",168289,6129
"38.7670600511464+-77.2786156189271","37.5525164700843+-77.4351624878091",150558,5551
"38.8079440578907+-77.0429084192761","37.5525164700843+-77.4351624878091",166404,6056
"38.072301965014+-78.4753874124842","37.5525164700843+-77.4351624878091",116903,4517
"38.059834732832+-78.5113114000924","37.5525164700843+-77.4351624878091",123887,4361
"38.9996825642929+-77.4939191505047","37.5525164700843+-77.4351624878091",199226,7049
"38.8927972464945+-77.0696726964869","37.5525164700843+-77.4351624878091",170749,6112
"38.8395879917289+-77.0905218672882","37.5525164700843+-77.4351624878091",164651,5948
"38.881167291225+-77.1127809248786","37.5525164700843+-77.4351624878091",171225,6346
"38.8804215268347+-77.1066373204012","37.5525164700843+-77.4351624878091",170716,6185
"38.5841104177919+-77.3147554833091","37.5525164700843+-77.4351624878091",127772,4550
"38.5864051608148+-77.3005510958426","37.5525164700843+-77.4351624878091",129861,4724
"38.0803258558783+-79.6932114311182","37.5525164700843+-77.4351624878091",251881,9334
"37.7806455059322+-79.4451120156532","37.5525164700843+-77.4351624878091",220774,7662
"37.2282854616399+-79.991792660053","37.5525164700843+-77.4351624878091",309898,10593
"38.095562607643+-78.9421341373597","37.5525164700843+-77.4351624878091",160707,5776
"36.8492366804594+-76.4083856513371","37.5525164700843+-77.4351624878091",146982,5126
"38.327935486255+-77.4861069427361","37.5525164700843+-77.4351624878091",96640,3537
"36.8423920625259+-75.9936031919018","37.5525164700843+-77.4351624878091",186857,6536
"36.8501789202194+-75.9990572997058","37.5525164700843+-77.4351624878091",186362,6535
"38.8790371206312+-77.4519296176527","37.5525164700843+-77.4351624878091",173483,6480
"37.947234450035+-77.8688756299254","37.5525164700843+-77.4351624878091",77716,3104
"37.9591890391469+-75.3520068056765","37.5525164700843+-77.4351624878091",329172,12917
"38.826031428617+-77.1164710817902","37.5525164700843+-77.4351624878091",162269,5804
"37.5533572308951+-77.4492825698658","37.5525164700843+-77.4351624878091",2228,294
"37.0458602607878+-77.2025179911098","37.5525164700843+-77.4351624878091",71236,3071
"36.8969542949199+-76.2798465989923","37.5525164700843+-77.4351624878091",159767,5884
"38.7612077731123+-77.5922525367329","37.5525164700843+-77.4351624878091",158088,6244
"38.745229179862+-77.5729121587464","37.5525164700843+-77.4351624878091",156569,6153
"37.6232088799119+-76.9613669660374","37.5525164700843+-77.4351624878091",62746,3085
"39.0906302388919+-77.4863308438084","37.5525164700843+-77.4351624878091",199207,7507
"38.8753960260266+-77.1106115900903","37.5525164700843+-77.4351624878091",171561,6210
"36.8736021702439+-76.4258042833147","37.5525164700843+-77.4351624878091",141116,4890
"36.7489363051232+-76.5093428723295","37.5525164700843+-77.4351624878091",164251,6431
"36.811949644943+-76.3730394813745","37.5525164700843+-77.4351624878091",153016,5521
"37.3218097977326+-77.3232012604727","37.5525164700843+-77.4351624878091",33570,1586
"38.7342473884699+-77.1078616654825","37.5525164700843+-77.4351624878091",153840,5719
"38.8803461628372+-77.2094134793461","37.5525164700843+-77.4351624878091",167822,6086
"37.3243103258469+-76.7525871167211","37.5525164700843+-77.4351624878091",76863,2832
"37.4139074217458+-79.2179065295109","37.5525164700843+-77.4351624878091",197579,8073
"38.9442491553927+-77.4102597931057","37.5525164700843+-77.4351624878091",177401,6830
"37.6169066806279+-77.6434033249984","37.5525164700843+-77.4351624878091",25693,1437
"36.8665734637416+-76.1396388851385","37.5525164700843+-77.4351624878091",174339,6306
"36.7688534045336+-76.0709507220069","37.5525164700843+-77.4351624878091",183238,6907
"36.8106730867959+-76.1320571363355","37.5525164700843+-77.4351624878091",176902,6386
"37.4504185449157+-77.4407191084759","37.5525164700843+-77.4351624878091",17377,964
"37.131425137495+-82.1117056504282","37.5525164700843+-77.4351624878091",569803,20491
