"origin","dest","dist","time"
"37.3178819739004+-78.7408810017791","37.6263977295115+-77.5182366310746",149232,6116
"37.9762550099166+-77.2128165127803","37.6263977295115+-77.5182366310746",71469,3116
"38.9121215236321+-77.4140542693907","37.6263977295115+-77.5182366310746",165687,6476
"38.7800200714231+-77.2899634036665","37.6263977295115+-77.5182366310746",147058,5592
"38.7475241010542+-77.2193957055796","37.6263977295115+-77.5182366310746",144680,5268
"38.7947792665922+-77.3183786867287","37.6263977295115+-77.5182366310746",149259,5698
"38.7994707874674+-77.2580933332718","37.6263977295115+-77.5182366310746",151463,5726
"38.8689721228275+-77.2539891511122","37.6263977295115+-77.5182366310746",160800,5872
"38.8715388525008+-77.2077614531398","37.6263977295115+-77.5182366310746",160550,5875
"38.8844846709963+-77.2538587498865","37.6263977295115+-77.5182366310746",162911,6115
"38.748870106255+-77.133108895156","37.6263977295115+-77.5182366310746",146745,5655
"38.7240208271904+-77.1265633467038","37.6263977295115+-77.5182366310746",145600,5540
"38.8322822488752+-77.1756860941717","37.6263977295115+-77.5182366310746",153881,5781
"38.8570404903801+-77.2070520444808","37.6263977295115+-77.5182366310746",161011,5905
"38.7875878489626+-77.1475833958446","37.6263977295115+-77.5182366310746",149901,5579
"38.7889768680187+-77.0704277664064","37.6263977295115+-77.5182366310746",160549,5897
"38.9171430522615+-77.3468359542445","37.6263977295115+-77.5182366310746",169473,6786
"38.790871930477+-77.2594321850178","37.6263977295115+-77.5182366310746",151598,5784
"38.881757167474+-77.4178928245384","37.6263977295115+-77.5182366310746",163560,6357
"38.942348929415+-77.3708085090039","37.6263977295115+-77.5182366310746",181758,6637
"37.3936786728438+-77.4351936370606","37.6263977295115+-77.5182366310746",33025,1574
"37.2415386964664+-77.4231913679388","37.6263977295115+-77.5182366310746",52785,2366
"37.4964892314714+-77.5852502158178","37.6263977295115+-77.5182366310746",25727,1374
"37.5201417958109+-77.6906407751362","37.6263977295115+-77.5182366310746",31990,1346
"37.4035115182112+-77.4693510695457","37.6263977295115+-77.5182366310746",33236,1669
"36.6660099238256+-78.7705672576462","37.6263977295115+-77.5182366310746",210124,7553
"37.622630512372+-77.353202967593","37.6263977295115+-77.5182366310746",21553,1254
"38.0184396596388+-78.5101135792787","37.6263977295115+-77.5182366310746",105041,3790
"37.9367230383386+-79.4484746489727","37.6263977295115+-77.5182366310746",211680,7539
"37.2457239498662+-77.4123894772679","37.6263977295115+-77.5182366310746",51390,2243
"39.1951769128563+-78.1765345662644","37.6263977295115+-77.5182366310746",214385,9047
"38.8536437281394+-77.0594164623926","37.6263977295115+-77.5182366310746",160814,5955
"38.889892181519+-77.0813584904032","37.6263977295115+-77.5182366310746",164930,6115
"36.5773274749241+-79.4190872398897","37.6263977295115+-77.5182366310746",242063,10081
"38.8579812458925+-77.3178737001728","37.6263977295115+-77.5182366310746",156325,6314
"38.3038807556179+-77.4655786655129","37.6263977295115+-77.5182366310746",87595,3498
"36.6574537963124+-80.9168017224312","37.6263977295115+-77.5182366310746",421657,14605
"38.4442406658671+-78.8965284688474","37.6263977295115+-77.5182366310746",196672,7025
"36.858029675443+-77.4216748499956","37.6263977295115+-77.5182366310746",97422,3536
"37.3105179195776+-77.2799799859466","37.6263977295115+-77.5182366310746",50005,2355
"36.7495557179209+-82.5181093105694","37.6263977295115+-77.5182366310746",555348,19816
"36.7951504372392+-82.6347550373536","37.6263977295115+-77.5182366310746",568053,20398
"38.7605093587054+-77.4890888591881","37.6263977295115+-77.5182366310746",151577,5961
"37.1813957401472+-77.3943266794004","37.6263977295115+-77.5182366310746",59853,2667
"37.5333958954412+-77.4156964944742","37.6263977295115+-77.5182366310746",17058,1055
"37.4638804167733+-77.4381992067404","37.6263977295115+-77.5182366310746",27687,1488
"37.5406864165862+-77.5421648978224","37.6263977295115+-77.5182366310746",20521,1038
"37.58809879117+-77.4535376930007","37.6263977295115+-77.5182366310746",10352,705
"37.5248285222242+-77.4901787978885","37.6263977295115+-77.5182366310746",16999,960
"37.5573405988445+-77.4663750096736","37.6263977295115+-77.5182366310746",12482,939
"38.8284331375898+-77.122514372496","37.6263977295115+-77.5182366310746",156439,5889
"38.8154121906718+-77.1077891543519","37.6263977295115+-77.5182366310746",156489,5781
"38.8235718332888+-77.0544291694106","37.6263977295115+-77.5182366310746",161778,6057
"39.0985524390549+-78.2633589634248","37.6263977295115+-77.5182366310746",219934,8535
"37.2304703693496+-80.032164369061","37.6263977295115+-77.5182366310746",297517,10519
"38.4069102156775+-78.603233293338","37.6263977295115+-77.5182366310746",147716,6192
"37.1711595143761+-76.537108104227","37.6263977295115+-77.5182366310746",111371,4019
"37.4803604226359+-79.4541786157366","37.6263977295115+-77.5182366310746",232770,8917
"37.2552697201695+-76.7502670347348","37.6263977295115+-77.5182366310746",98153,3674
"36.9286719339589+-76.2372283940282","37.6263977295115+-77.5182366310746",191482,7005
